Date,Price,Open,High,Low,Volume,Chg%
2016-06-24,471.26,477.92,477.92,462.32,11530000,-0.0296
2016-06-27,473.34,465.83,474.7,465.83,4230000,0.0044
2016-06-28,474.4,473.71,476.26,473.02,3510000,0.0022
2016-06-29,478.91,476.48,479.93,475.49,3470000,0.0095
2016-06-30,480.02,481.44,484.16,478.98,5890000,0.0023
2016-07-01,482.15,481.81,483.81,480.45,3050000,0.0044
2016-07-04,488.72,483.17,492.14,483.17,3600000,0.013600000000000001
2016-07-05,491.89,488.42,496.74,485.55,5240000,0.006500000000000001
2016-07-07,489.31,491.59,495.55,488.45,5550000,-0.0052
2016-07-08,484.61,488.87,489.86,483.59,3300000,-0.0096
2016-07-11,491.59,490.85,492.8,488.12,3820000,0.0144
2016-07-12,496.99,492.95,497.78,490.85,4510000,0.011000000000000001
2016-07-13,499.64,497.88,503.58,497.36,6880000,0.0053
2016-07-14,497.73,499.32,502.29,494.44,4960000,-0.0038
2016-07-15,501.35,499.76,505.71,497.04,6460000,0.0073
2016-07-18,498.4,509.17,514.5,496.17,14820000,-0.0059
2016-07-19,504.12,498.28,506.67,492.98,7680000,0.0115
2016-07-20,506.7,505.19,509.32,503.5,5660000,0.0051
2016-07-21,498.45,507.19,507.69,497.78,3100000,-0.0163
2016-07-22,502.66,498.28,504.12,497.83,3180000,0.0084
2016-07-25,506.57,502.24,507.07,498.95,3800000,0.0078000000000000005
2016-07-26,507.22,506.7,512.54,502.83,4850000,0.0013
2016-07-27,501.79,506.72,508.18,499.74,5090000,-0.010700000000000001
2016-07-28,508.36,502.71,510.41,501.77,7200000,0.0131
2016-07-29,502.69,507.19,507.64,501.25,4440000,-0.011200000000000002
2016-08-01,500.01,504.22,505.36,497.81,3680000,-0.0053
2016-08-02,501.64,499.27,505.21,498.43,3560000,0.0033
2016-08-03,492.31,502.44,502.44,491.09,5480000,-0.018600000000000002
2016-08-04,491.84,494.81,495.31,487.08,4700000,-0.001
2016-08-05,503.35,494.31,504.72,493.84,5590000,0.023399999999999997
2016-08-08,509.79,505.16,512.15,504.54,6260000,0.0128
2016-08-09,510.51,508.68,512.39,505.71,6130000,0.0014000000000000002
2016-08-10,497.11,510.78,512.42,496.3,6220000,-0.0262
2016-08-11,502.29,496.27,506.62,495.11,6540000,0.0104
2016-08-12,513.04,503.73,516.55,503.73,7550000,0.021400000000000002
2016-08-16,507.64,513.26,517.49,502.98,6170000,-0.0105
2016-08-17,501.89,507.24,509.57,498.87,7150000,-0.0113
2016-08-18,504.25,503.23,507.02,503.23,3580000,0.004699999999999999
2016-08-19,502.69,504.22,506.2,498.82,3770000,-0.0031
2016-08-22,501.17,501.25,505.06,498.87,3080000,-0.003
2016-08-23,500.48,501.25,502.73,497.78,3380000,-0.0014000000000000002
2016-08-24,505.46,501.1,506.18,500.75,4019999,0.01
2016-08-25,501.6,505.81,509.67,499.76,6900000,-0.0076
2016-08-26,509.12,504.17,510.56,502.54,4450000,0.015
2016-08-29,523.76,508.8,524.9,508.23,7470000,0.0288
2016-08-30,528.19,526.01,529.23,521.56,8390000,0.0085
2016-08-31,525.02,527.45,531.96,518.58,10750000,-0.006
2016-09-01,509.77,521.56,531.34,508.03,19670000,-0.028999999999999998
2016-09-02,501.92,510.71,511.43,496.44,12980000,-0.0154
2016-09-06,505.16,505.16,507.69,502.73,5310000,0.006500000000000001
2016-09-07,504.05,506.2,508.7,501.77,5970000,-0.0022
2016-09-08,511.85,506.72,513.11,505.31,5630000,0.0155
2016-09-09,517.37,512.64,520.02,510.16,7050000,0.0108
2016-09-12,518.34,510.36,523.04,509.74,15550000,0.0019
2016-09-14,517.47,519.08,524.53,515.56,8590000,-0.0017000000000000001
2016-09-15,527.5,518.58,530.08,518.58,14480000,0.0194
2016-09-16,532.73,528.49,541.79,524.58,18150000,0.009899999999999999
2016-09-19,536.12,531.24,538.89,530.47,7700000,0.0064
2016-09-20,532.06,536.91,537.28,529.51,5320000,-0.0076
2016-09-21,531.09,531.96,537.36,529.48,5050000,-0.0018
2016-09-22,539.36,536.42,542.76,534.43,8660000,0.015600000000000001
2016-09-23,546.22,539.39,549.52,539.39,14350000,0.0127
2016-09-26,548.4,546.52,559.47,544.96,17640000,0.004
2016-09-27,550.04,553.26,557.69,548.1,8940000,0.003
2016-09-28,540.2,548.75,548.8,538.05,11450000,-0.0179
2016-09-29,531.19,542.36,550.16,528.69,9810000,-0.0167
2016-09-30,536.76,528.99,542.14,528.14,5170000,0.0105
2016-10-03,540.23,538.4,548.77,533.07,8359999,0.006500000000000001
2016-10-04,543.03,541.39,548.95,540.87,6050000,0.0052
2016-10-05,539.59,546.82,548.05,537.8,4980000,-0.0063
2016-10-06,550.18,540.87,557.84,540.87,9740000,0.0196
2016-10-07,549.29,551.77,556.25,548.05,7050000,-0.0016
2016-10-10,543.03,551.77,555.73,541.86,5330000,-0.011399999999999999
2016-10-13,523.61,539.39,539.41,521.06,10120000,-0.0358
2016-10-14,533.77,526.51,535.92,525.84,7050000,0.0194
2016-10-17,525.35,534.93,535.33,524.4,4540000,-0.0158
2016-10-18,535.47,528.0,536.29,526.04,5110000,0.019299999999999998
2016-10-19,538.57,537.13,542.21,535.62,7880000,0.0058
2016-10-20,538.67,541.84,543.84,536.94,4670000,0.0002
2016-10-21,527.1,543.35,543.35,524.23,20130000,-0.0215
2016-10-24,526.66,529.98,531.96,525.35,4850000,-0.0008
2016-10-25,525.44,527.5,527.62,522.15,3530000,-0.0023
2016-10-26,522.08,523.07,524.75,521.11,5050000,-0.0064
2016-10-27,519.43,520.62,522.0,516.8,5930000,-0.0051
2016-10-28,522.52,520.07,524.03,517.0,3750000,0.0059
2016-10-30,520.66,524.4,524.4,518.24,731210,-0.0036
2016-11-01,520.57,520.71,523.02,518.78,4720000,-0.0002
2016-11-02,507.07,515.61,516.53,505.71,3250000,-0.0259
2016-11-03,507.17,507.12,512.52,505.51,3370000,0.0002
2016-11-04,498.05,505.33,508.63,495.31,5320000,-0.018000000000000002
2016-11-07,495.87,502.24,503.5,494.83,4390000,-0.0044
2016-11-08,497.04,498.13,498.13,494.46,6200000,0.0024
2016-11-09,497.58,470.54,499.76,460.63,9990000,0.0011
2016-11-10,500.46,504.52,509.64,498.77,4510000,0.0058
2016-11-11,496.17,494.24,503.97,492.88,6820000,-0.0086
2016-11-15,488.07,493.57,495.31,485.18,6690000,-0.0163
2016-11-16,488.64,492.83,493.72,485.75,7640000,0.0012
2016-11-17,484.28,488.37,494.39,482.63,5830000,-0.0089
2016-11-18,489.11,487.88,491.69,486.39,8380000,0.01
2016-11-21,491.09,489.14,492.11,486.98,6110000,0.004
2016-11-22,496.02,494.17,499.17,491.99,8140000,0.01
2016-11-23,499.76,497.78,500.51,495.08,6050000,0.0075
2016-11-24,489.04,498.05,498.05,486.49,8730000,-0.0215
2016-11-25,492.18,490.35,493.27,487.55,4820000,0.0064
2016-11-28,488.69,491.84,495.6,487.43,3840000,-0.0070999999999999995
2016-11-29,494.17,489.86,497.43,489.39,4560000,0.011200000000000002
2016-11-30,490.38,495.28,495.28,488.69,12740000,-0.0077
2016-12-01,494.19,495.31,502.73,492.83,5830000,0.0078000000000000005
2016-12-02,492.7,493.27,497.78,491.24,5760000,-0.003
2016-12-05,492.26,492.83,495.16,488.62,1840000,-0.0009
2016-12-06,497.88,493.32,498.55,492.63,3100000,0.011399999999999999
2016-12-07,494.88,497.29,499.07,493.5,2280000,-0.006
2016-12-08,505.24,497.81,506.1,497.46,4040000,0.0209
2016-12-09,509.64,506.2,511.08,505.36,3800000,0.0087
2016-12-12,508.78,505.46,515.96,505.46,4160000,-0.0017000000000000001
2016-12-13,515.02,509.17,515.61,508.95,4780000,0.0123
2016-12-14,524.78,515.02,527.23,514.23,11140000,0.019
2016-12-15,521.53,521.26,528.79,519.4,8920000,-0.0062
2016-12-16,523.61,521.06,526.01,521.06,6900000,0.004
2016-12-19,526.29,522.55,528.47,522.22,6930000,0.0051
2016-12-20,523.98,522.4,525.52,521.63,5390000,-0.0044
2016-12-21,526.63,525.07,528.64,523.64,9400000,0.0051
2016-12-22,521.73,524.03,526.34,520.54,13330000,-0.009300000000000001
2016-12-23,523.69,521.06,529.46,521.06,4740000,0.0038
