Date,Price,Open,High,Low,Volume,Chg%
2016-06-14,1340.58,1338.0,1348.25,1333.75,216540,0.0011
2016-06-15,1341.3,1349.5,1349.5,1335.62,219820,0.0005
2016-06-16,1343.45,1340.0,1348.1,1336.03,201040,0.0016
2016-06-17,1319.8,1345.0,1349.25,1318.4,570480,-0.0176
2016-06-20,1311.1,1312.5,1316.0,1293.75,361260,-0.0066
2016-06-21,1282.42,1297.5,1303.5,1280.15,917580,-0.0219
2016-06-22,1306.85,1284.2,1310.0,1280.55,587520,0.019
2016-06-23,1312.72,1309.0,1321.0,1304.65,326750,0.0045000000000000005
2016-06-24,1316.47,1290.0,1322.2,1259.55,295180,0.0029
2016-06-27,1341.65,1317.5,1347.97,1312.65,340510,0.0191
2016-06-28,1374.08,1343.5,1376.8,1340.03,446180,0.0242
2016-06-29,1385.7,1374.9,1389.05,1353.38,280750,0.0085
2016-06-30,1379.47,1389.95,1394.72,1365.5,744740,-0.0045000000000000005
2016-07-01,1404.15,1376.88,1408.55,1375.78,433850,0.0179
2016-07-04,1420.45,1419.0,1425.0,1408.17,293930,0.0116
2016-07-05,1418.12,1417.5,1430.0,1405.0,151090,-0.0016
2016-07-07,1404.58,1415.0,1420.0,1401.0,253010,-0.0095
2016-07-08,1402.53,1404.58,1418.0,1396.2,191400,-0.0015
2016-07-11,1429.62,1409.0,1434.22,1408.8,357570,0.019299999999999998
2016-07-12,1428.6,1437.0,1454.28,1421.88,348980,-0.0007000000000000001
2016-07-13,1433.8,1434.0,1442.9,1414.95,258709,0.0036
2016-07-14,1429.88,1445.0,1446.5,1427.47,263180,-0.0027
2016-07-15,1410.3,1430.0,1438.33,1405.6,201540,-0.0137
2016-07-18,1408.15,1418.53,1424.35,1404.47,193180,-0.0015
2016-07-19,1380.03,1410.1,1413.97,1376.67,462540,-0.02
2016-07-20,1404.72,1387.45,1409.0,1380.0,177580,0.0179
2016-07-21,1407.38,1407.4,1420.0,1395.0,291870,0.0019
2016-07-22,1425.45,1408.0,1427.97,1404.0,359140,0.0128
2016-07-25,1425.2,1425.0,1436.85,1415.15,238940,-0.0002
2016-07-26,1411.9,1425.2,1428.3,1405.5,285700,-0.009300000000000001
2016-07-27,1406.4,1424.0,1424.0,1397.5,210410,-0.0039000000000000003
2016-07-28,1432.65,1407.5,1447.0,1405.1,488140,0.0187
2016-07-29,1466.9,1422.0,1472.1,1421.55,431340,0.0239
2016-08-01,1441.1,1473.95,1496.95,1425.5,342680,-0.0176
2016-08-02,1440.35,1453.5,1456.0,1435.85,185460,-0.0005
2016-08-03,1415.22,1449.0,1449.0,1410.03,363710,-0.0174
2016-08-04,1440.42,1425.0,1446.5,1405.97,395460,0.0178
2016-08-05,1442.3,1440.0,1450.4,1424.47,246050,0.0013
2016-08-08,1576.08,1441.95,1658.62,1440.05,3160000,0.0928
2016-08-09,1564.22,1575.0,1586.0,1544.1,792590,-0.0075
2016-08-10,1551.67,1564.5,1565.83,1530.1,341640,-0.008
2016-08-11,1618.45,1560.0,1638.5,1557.4,1530000,0.043
2016-08-12,1642.55,1614.95,1657.5,1594.22,714060,0.0149
2016-08-16,1636.03,1649.05,1670.0,1625.0,338170,-0.004
2016-08-17,1668.35,1632.5,1679.12,1632.5,524620,0.019799999999999998
2016-08-18,1664.78,1670.0,1685.0,1652.53,304790,-0.0021
2016-08-19,1675.22,1665.0,1685.0,1658.25,243240,0.0063
2016-08-22,1684.62,1675.0,1696.45,1672.12,320090,0.005600000000000001
2016-08-23,1680.67,1684.0,1689.0,1670.0,148400,-0.0023
2016-08-24,1716.47,1684.5,1742.0,1670.0,683700,0.0213
2016-08-25,1732.15,1723.5,1749.5,1721.58,742680,0.0091
2016-08-26,1718.85,1742.35,1742.35,1696.03,287810,-0.0077
2016-08-29,1703.17,1703.0,1724.5,1695.0,147830,-0.0091
2016-08-30,1721.6,1705.0,1736.0,1705.0,149210,0.0108
2016-08-31,1730.28,1721.1,1742.97,1710.0,289590,0.005
2016-09-01,1704.67,1733.0,1733.0,1700.1,177450,-0.0148
2016-09-02,1677.47,1700.5,1718.47,1671.0,291320,-0.016
2016-09-06,1728.55,1687.5,1732.0,1672.17,350720,0.0305
2016-09-07,1744.47,1701.0,1751.75,1701.0,399160,0.0092
2016-09-08,1736.05,1733.5,1744.22,1725.0,215840,-0.0048
2016-09-09,1727.53,1750.0,1750.0,1722.5,153740,-0.0049
2016-09-12,1713.97,1700.0,1724.95,1685.0,235320,-0.0078000000000000005
2016-09-14,1769.95,1713.5,1775.0,1713.42,437530,0.0327
2016-09-15,1765.8,1774.97,1792.12,1762.5,306490,-0.0023
2016-09-16,1737.75,1770.0,1781.0,1726.7,312600,-0.0159
2016-09-19,1705.8,1737.75,1743.0,1700.0,348160,-0.0184
2016-09-20,1705.25,1708.0,1725.47,1699.5,295490,-0.0003
2016-09-21,1699.05,1705.5,1722.5,1678.6,363440,-0.0036
2016-09-22,1700.47,1709.5,1717.5,1688.03,499370,0.0008
2016-09-23,1710.55,1714.45,1730.0,1687.9,325010,0.0059
2016-09-26,1708.53,1722.5,1724.58,1698.42,311480,-0.0012
2016-09-27,1715.62,1711.05,1728.0,1705.92,174650,0.0040999999999999995
2016-09-28,1702.1,1714.9,1728.0,1695.45,252330,-0.0079
2016-09-29,1642.78,1715.0,1717.5,1599.85,336340,-0.0349
2016-09-30,1682.0,1640.0,1693.65,1625.03,240410,0.0239
2016-10-03,1742.78,1698.92,1761.0,1690.0,259360,0.0361
2016-10-04,1737.67,1742.0,1742.5,1718.12,185640,-0.0029
2016-10-05,1730.25,1740.0,1753.0,1720.25,412630,-0.0043
2016-10-06,1733.5,1744.95,1748.97,1720.9,118930,0.0019
2016-10-07,1693.33,1733.5,1737.5,1689.92,337560,-0.0232
2016-10-10,1688.4,1695.0,1705.38,1685.3,109500,-0.0029
2016-10-13,1662.72,1684.5,1684.5,1644.5,322640,-0.0152
2016-10-14,1665.38,1677.0,1677.0,1647.5,141350,0.0016
2016-10-17,1653.2,1667.65,1667.72,1643.83,216880,-0.0073
2016-10-18,1632.3,1653.25,1660.3,1622.5,278540,-0.0126
2016-10-19,1658.45,1641.95,1675.0,1640.0,347490,0.016
2016-10-20,1656.58,1658.5,1677.5,1650.5,242760,-0.0011
2016-10-21,1655.35,1667.5,1672.5,1652.25,127030,-0.0007000000000000001
2016-10-24,1653.95,1635.15,1664.78,1635.15,146430,-0.0008
2016-10-25,1647.67,1654.2,1661.33,1639.97,182190,-0.0038
2016-10-26,1632.9,1645.0,1654.42,1625.35,175920,-0.009000000000000001
2016-10-27,1606.05,1625.0,1634.58,1597.5,434050,-0.016399999999999998
2016-10-28,1655.97,1617.0,1664.5,1615.88,215910,0.0311
2016-10-30,1657.85,1655.97,1664.0,1650.58,25230,0.0011
2016-11-01,1665.28,1657.5,1670.0,1633.97,257190,0.0045000000000000005
2016-11-02,1651.3,1639.0,1656.97,1635.5,236000,-0.0084
2016-11-03,1650.75,1651.3,1662.75,1626.03,258320,-0.0003
2016-11-04,1651.0,1650.0,1690.0,1611.0,455150,0.0002
2016-11-07,1651.28,1664.5,1674.0,1642.5,421830,0.0002
2016-11-08,1617.78,1639.0,1650.85,1607.78,906760,-0.0203
2016-11-09,1562.1,1550.0,1595.85,1464.5,451680,-0.0344
2016-11-10,1602.08,1607.5,1620.92,1584.62,274550,0.0256
2016-11-11,1539.67,1594.92,1594.92,1515.25,432080,-0.039
2016-11-15,1464.67,1532.0,1532.0,1390.6,1160000,-0.0487
2016-11-16,1495.5,1475.0,1530.0,1463.17,470300,0.021
2016-11-17,1467.53,1510.0,1510.0,1460.0,405500,-0.0187
2016-11-18,1451.3,1460.5,1462.5,1435.53,581400,-0.0111
2016-11-21,1447.15,1452.5,1464.08,1438.05,182360,-0.0029
2016-11-22,1453.03,1453.05,1460.0,1425.97,354480,0.0040999999999999995
2016-11-23,1483.88,1469.5,1488.0,1447.5,259000,0.0212
2016-11-24,1471.28,1479.0,1494.0,1458.0,310140,-0.0085
2016-11-25,1481.0,1484.97,1487.22,1460.53,175760,0.0066
2016-11-28,1485.25,1479.97,1495.55,1464.08,178030,0.0029
2016-11-29,1502.72,1493.5,1519.2,1486.0,208310,0.0118
2016-11-30,1516.45,1505.0,1536.97,1475.6,474740,0.0091
2016-12-01,1501.67,1518.03,1531.97,1498.0,188980,-0.0097
2016-12-02,1488.4,1497.4,1507.5,1482.42,339410,-0.0088
2016-12-05,1533.2,1490.0,1541.4,1490.0,217160,0.0301
2016-12-06,1502.22,1534.8,1537.0,1498.55,179310,-0.0202
2016-12-07,1497.38,1509.0,1522.3,1491.0,235240,-0.0032
2016-12-08,1519.38,1506.5,1534.0,1500.5,169390,0.0147
2016-12-09,1512.67,1520.95,1531.4,1510.55,635440,-0.0044
2016-12-12,1488.53,1512.75,1514.25,1485.05,274720,-0.016
2016-12-13,1469.33,1498.92,1498.92,1462.47,384090,-0.0129
2016-12-14,1470.83,1470.0,1484.0,1467.5,233770,0.001
2016-12-15,1460.1,1466.0,1477.0,1453.75,216560,-0.0073
2016-12-16,1447.65,1461.62,1469.08,1440.95,388160,-0.0085
2016-12-19,1449.8,1450.0,1457.38,1432.75,220010,0.0015
2016-12-20,1436.05,1451.0,1454.9,1433.0,401090,-0.0095
2016-12-21,1423.85,1436.05,1449.5,1413.9,401740,-0.0085
2016-12-22,1405.33,1420.0,1424.62,1399.92,185180,-0.013000000000000001
2016-12-23,1415.6,1405.03,1420.58,1386.42,182740,0.0073
2016-12-26,1403.65,1414.95,1415.7,1390.0,136000,-0.0084
2016-12-27,1413.42,1405.12,1428.42,1390.78,157350,0.006999999999999999
2016-12-28,1419.8,1415.0,1444.0,1415.0,247110,0.0045000000000000005
2016-12-29,1441.58,1417.5,1449.0,1414.45,180290,0.015300000000000001
2016-12-30,1443.15,1452.5,1461.0,1435.0,220670,0.0011
2017-01-02,1443.22,1450.55,1450.55,1432.58,104490,0.0
2017-01-03,1436.12,1443.5,1445.0,1425.6,255190,-0.0049
2017-01-04,1426.2,1445.0,1445.0,1415.22,273360,-0.0069
2017-01-05,1432.9,1431.0,1437.5,1426.3,232670,0.004699999999999999
2017-01-06,1447.47,1432.5,1457.5,1422.9,795440,0.0102
2017-01-09,1448.95,1460.0,1461.15,1437.78,344360,0.001
2017-01-10,1440.4,1449.5,1451.5,1437.97,546120,-0.0059
2017-01-11,1485.05,1442.5,1492.5,1442.5,691720,0.031
2017-01-12,1473.9,1492.47,1497.47,1459.2,260100,-0.0075
2017-01-13,1470.0,1484.5,1492.5,1462.5,208660,-0.0026
2017-01-16,1482.88,1467.5,1489.9,1461.5,213010,0.0088
2017-01-17,1506.78,1484.35,1510.1,1477.55,329500,0.0161
2017-01-18,1545.78,1509.0,1549.35,1507.45,539230,0.0259
2017-01-19,1553.97,1545.5,1577.5,1533.38,515150,0.0053
2017-01-20,1539.15,1558.95,1567.55,1532.05,225990,-0.0095
2017-01-23,1546.55,1532.6,1557.5,1532.6,144080,0.0048
2017-01-24,1574.17,1548.15,1575.25,1540.83,303690,0.0179
2017-01-25,1567.45,1562.5,1574.0,1549.0,190020,-0.0043
2017-01-27,1551.47,1567.0,1581.0,1545.5,269430,-0.0102
2017-01-30,1572.85,1564.0,1575.7,1550.1,260540,0.0138
2017-01-31,1565.22,1575.0,1575.0,1554.5,309880,-0.0049
2017-02-01,1617.38,1566.85,1624.9,1556.38,422570,0.0333
2017-02-02,1615.5,1620.0,1627.33,1594.85,461790,-0.0012
2017-02-03,1615.42,1611.55,1636.92,1605.0,271330,-0.0
2017-02-06,1642.5,1615.42,1647.2,1615.42,268300,0.0168
2017-02-07,1615.3,1645.0,1645.0,1605.0,227650,-0.0166
2017-02-08,1616.5,1615.42,1633.1,1596.03,258160,0.0007000000000000001
2017-02-09,1612.97,1614.15,1627.33,1602.65,225520,-0.0022
2017-02-10,1619.67,1615.5,1635.0,1611.62,422210,0.0042
2017-02-13,1635.85,1622.5,1648.0,1611.05,403910,0.01
2017-02-14,1612.22,1640.0,1640.0,1605.1,376840,-0.0144
2017-02-15,1597.17,1616.5,1621.5,1585.5,272680,-0.009300000000000001
2017-02-16,1615.38,1595.0,1619.2,1591.38,159890,0.011399999999999999
2017-02-17,1623.88,1619.55,1627.4,1602.78,314860,0.0053
2017-02-20,1628.45,1631.0,1633.62,1618.03,114270,0.0028000000000000004
2017-02-21,1619.53,1633.35,1637.75,1607.6,196130,-0.0055000000000000005
2017-02-22,1619.35,1621.0,1632.0,1613.42,230530,-0.0001
2017-02-23,1613.5,1621.03,1639.47,1606.78,420850,-0.0036
2017-02-27,1629.55,1615.5,1634.45,1609.42,261070,0.009899999999999999
2017-02-28,1614.7,1627.55,1629.5,1606.15,191910,-0.0091
2017-03-01,1590.5,1616.0,1629.97,1587.5,203810,-0.015
2017-03-02,1557.08,1600.0,1608.75,1551.35,381920,-0.021
2017-03-03,1548.38,1561.5,1572.85,1533.22,466080,-0.005600000000000001
2017-03-06,1543.0,1556.0,1558.22,1529.7,319000,-0.0034999999999999996
2017-03-07,1529.58,1552.5,1552.5,1527.6,367250,-0.0087
2017-03-08,1542.7,1532.5,1554.0,1522.65,526950,0.0086
2017-03-09,1539.3,1543.0,1549.95,1531.5,224430,-0.0022
2017-03-10,1561.25,1542.55,1565.5,1538.5,274980,0.0143
2017-03-14,1588.38,1576.9,1595.28,1568.22,267270,0.0174
2017-03-15,1595.12,1590.03,1600.0,1567.75,224210,0.0042
2017-03-16,1612.53,1598.5,1619.1,1598.17,225370,0.0109
2017-03-17,1623.78,1612.5,1627.45,1607.5,176810,0.006999999999999999
2017-03-20,1625.88,1626.2,1632.17,1620.0,110940,0.0013
2017-03-21,1647.17,1620.0,1660.5,1620.0,792900,0.0131
2017-03-22,1662.88,1631.0,1672.88,1631.0,440160,0.0095
2017-03-23,1647.88,1663.5,1677.17,1639.95,188330,-0.009000000000000001
2017-03-24,1649.08,1649.58,1660.5,1641.53,141280,0.0007000000000000001
2017-03-27,1652.05,1650.0,1665.0,1646.08,154350,0.0018
2017-03-28,1669.78,1654.85,1683.42,1652.2,201090,0.010700000000000001
2017-03-29,1695.7,1671.65,1707.75,1663.45,304570,0.0155
2017-03-30,1697.58,1691.0,1711.25,1690.3,1960000,0.0011
2017-03-31,1687.0,1690.0,1716.47,1665.53,396950,-0.0062
2017-04-03,1695.85,1688.5,1711.05,1636.4,188620,0.0052
2017-04-05,1687.95,1698.5,1700.78,1675.0,391350,-0.004699999999999999
2017-04-06,1678.58,1687.95,1697.22,1673.72,226510,-0.005600000000000001
2017-04-07,1678.72,1675.0,1688.65,1670.0,103410,0.0001
2017-04-10,1708.42,1677.5,1712.5,1675.0,136540,0.0177
2017-04-11,1701.4,1709.85,1726.88,1691.1,187740,-0.0040999999999999995
2017-04-12,1724.5,1690.0,1730.05,1688.9,334880,0.013600000000000001
2017-04-13,1701.9,1725.0,1726.3,1695.5,122000,-0.0131
2017-04-17,1692.65,1701.72,1702.9,1686.28,91100,-0.0054
2017-04-18,1684.25,1685.33,1708.03,1676.9,226600,-0.005
2017-04-19,1715.62,1682.53,1723.72,1669.6,185990,0.018600000000000002
2017-04-20,1689.67,1718.45,1720.0,1684.1,134520,-0.0151
2017-04-21,1688.28,1691.05,1703.83,1684.0,167550,-0.0008
2017-04-24,1694.08,1680.0,1697.9,1680.0,80630,0.0034000000000000002
2017-04-25,1738.72,1699.0,1744.5,1693.67,274920,0.0264
2017-04-26,1776.7,1745.0,1799.0,1730.0,625870,0.0218
2017-04-27,1777.53,1775.0,1804.5,1723.4,352270,0.0005
2017-04-28,1812.28,1777.53,1819.5,1774.12,329720,0.0195
2017-05-02,1786.97,1805.0,1822.2,1777.83,187460,-0.013999999999999999
2017-05-03,1790.25,1790.08,1815.0,1756.65,214200,0.0018
2017-05-04,1796.05,1787.47,1810.0,1782.67,239360,0.0032
2017-05-05,1764.67,1796.05,1799.8,1758.22,96250,-0.0175
2017-05-08,1771.47,1770.97,1781.97,1757.03,72910,0.0039000000000000003
2017-05-09,1796.47,1767.0,1801.97,1759.53,188860,0.0141
2017-05-10,1855.65,1793.5,1860.9,1793.5,669360,0.0329
2017-05-11,1854.17,1845.0,1872.0,1842.6,326900,-0.0008
2017-05-12,1852.12,1852.5,1867.5,1830.9,124620,-0.0011
2017-05-15,1870.78,1852.0,1899.75,1840.03,236790,0.0101
2017-05-16,1876.42,1870.78,1887.0,1853.5,219250,0.003
2017-05-17,1834.8,1876.0,1876.85,1830.0,135120,-0.0222
2017-05-18,1777.72,1842.8,1842.8,1773.05,142010,-0.0311
2017-05-19,1791.35,1799.92,1835.0,1781.5,287470,0.0077
2017-05-22,1816.72,1810.95,1848.5,1801.6,212640,0.014199999999999999
2017-05-23,1797.1,1827.5,1841.95,1790.03,265430,-0.0108
2017-05-24,1766.65,1802.5,1807.92,1735.95,199370,-0.0169
2017-05-25,1758.9,1785.0,1785.0,1725.6,338880,-0.0044
2017-05-26,1707.92,1757.0,1772.5,1701.1,886100,-0.028999999999999998
2017-05-29,1709.2,1704.2,1730.0,1685.75,392340,0.0007000000000000001
2017-05-30,1712.72,1719.85,1725.0,1689.15,493310,0.0021
2017-05-31,1766.33,1708.5,1774.0,1708.5,419000,0.0313
2017-06-01,1802.95,1792.5,1805.5,1770.0,405620,0.0207
2017-06-02,1795.8,1814.95,1832.5,1780.0,299540,-0.004
2017-06-05,1821.65,1795.8,1857.0,1795.8,502600,0.0144
2017-06-06,1813.67,1826.85,1836.0,1797.92,272080,-0.0044
2017-06-07,1821.8,1818.8,1837.5,1800.1,259420,0.0045000000000000005
2017-06-08,1819.65,1821.8,1829.5,1810.33,90780,-0.0012
2017-06-09,1836.5,1824.0,1849.5,1820.62,290830,0.009300000000000001
2017-06-12,1813.33,1832.5,1853.2,1807.0,162420,-0.0126
2017-06-13,1813.05,1824.38,1824.38,1802.5,106040,-0.0002
2017-06-14,1806.78,1823.0,1823.0,1790.25,100490,-0.0034999999999999996
2017-06-15,1782.4,1810.0,1815.0,1777.12,175760,-0.013500000000000002
2017-06-16,1784.47,1782.4,1789.0,1761.5,279670,0.0012
2017-06-19,1796.12,1785.0,1811.78,1785.0,117850,0.006500000000000001
2017-06-20,1791.9,1789.42,1809.35,1784.5,181610,-0.0023
2017-06-21,1835.15,1790.0,1845.0,1780.0,178280,0.0241
2017-06-22,1820.88,1850.0,1850.0,1816.25,301570,-0.0078000000000000005
2017-06-23,1824.75,1820.88,1833.8,1803.25,203430,0.0021
2017-06-27,1823.78,1839.3,1839.3,1806.72,167390,-0.0005
2017-06-28,1818.08,1822.5,1837.8,1795.03,257160,-0.0031
2017-06-29,1818.6,1819.22,1848.5,1800.5,181420,0.0003
2017-06-30,1845.03,1811.1,1855.92,1809.7,479700,0.014499999999999999
2017-07-03,1851.88,1863.0,1873.3,1839.5,148910,0.0037
2017-07-04,1874.03,1855.05,1883.95,1855.05,245560,0.012
2017-07-05,1866.72,1879.5,1884.5,1857.5,226040,-0.0039000000000000003
2017-07-06,1865.7,1870.0,1875.0,1860.72,246410,-0.0005
2017-07-07,1846.17,1860.05,1860.97,1838.45,239420,-0.0105
2017-07-10,1857.97,1855.22,1864.0,1849.0,34220,0.0064
2017-07-11,1848.53,1845.3,1867.58,1843.53,164310,-0.0051
2017-07-12,1851.08,1848.5,1862.35,1846.0,360400,0.0014000000000000002
2017-07-13,1863.8,1862.0,1881.95,1852.0,127800,0.0069
2017-07-14,1859.6,1867.35,1867.35,1852.58,77930,-0.0023
2017-07-17,1848.85,1859.97,1866.5,1837.7,108710,-0.0058
2017-07-18,1871.47,1850.0,1879.0,1828.03,131060,0.012199999999999999
2017-07-19,1903.1,1877.35,1919.5,1877.35,525200,0.0169
2017-07-20,1895.55,1902.5,1917.5,1882.5,415900,-0.004
2017-07-21,1917.03,1909.5,1922.5,1895.1,240820,0.0113
2017-07-24,1914.72,1917.55,1934.0,1907.58,203980,-0.0012
2017-07-25,1925.25,1925.0,1926.65,1910.53,195420,0.0055000000000000005
2017-07-26,1925.3,1931.0,1931.0,1920.15,156290,0.0
2017-07-27,1937.95,1926.0,1959.2,1920.5,280740,0.0066
2017-07-28,1953.33,1937.0,1964.17,1917.6,238960,0.0079
2017-07-31,1960.8,1959.8,1978.3,1939.5,255940,0.0038
2017-08-01,1953.75,1959.9,1979.0,1942.78,228940,-0.0036
2017-08-02,1932.05,1955.0,1964.5,1920.33,321540,-0.0111
2017-08-03,1936.97,1926.2,1945.0,1917.03,149360,0.0025
2017-08-04,1958.7,1915.0,1968.75,1915.0,193840,0.011200000000000002
2017-08-07,2053.9,1959.4,2105.93,1950.03,1780000,0.048600000000000004
2017-08-08,2036.17,2058.0,2070.57,1990.0,750350,-0.0086
2017-08-09,2029.45,2034.5,2037.45,1996.45,348020,-0.0033
2017-08-10,2059.6,2014.0,2116.97,2014.0,653170,0.0149
2017-08-11,2050.97,2040.38,2078.5,2025.5,297430,-0.0042
2017-08-14,2080.0,2061.68,2103.12,2050.75,198660,0.014199999999999999
2017-08-16,2149.97,2087.5,2155.97,2085.53,589400,0.0336
2017-08-17,2125.25,2169.5,2169.93,2117.5,341410,-0.0115
2017-08-18,2125.72,2105.53,2141.97,2105.53,160610,0.0002
2017-08-21,2114.9,2118.1,2138.7,2106.03,192690,-0.0051
2017-08-22,2099.43,2122.5,2129.47,2090.32,212370,-0.0073
2017-08-23,2123.57,2112.85,2133.85,2078.0,237420,0.0115
2017-08-24,2107.05,2117.5,2137.2,2096.68,246840,-0.0078000000000000005
2017-08-28,2094.15,2125.0,2129.43,2087.97,300060,-0.0060999999999999995
2017-08-29,2086.3,2090.5,2109.62,2071.1,330260,-0.0037
2017-08-30,2120.68,2090.0,2131.25,2090.0,202470,0.0165
2017-08-31,2115.47,2133.85,2136.0,2106.12,269090,-0.0025
2017-09-01,2121.97,2110.0,2130.15,2100.75,192340,0.0031
2017-09-04,2109.82,2122.5,2129.5,2075.5,229530,-0.005699999999999999
2017-09-05,2130.3,2121.0,2135.93,2110.0,274210,0.0097
2017-09-06,2123.93,2115.0,2128.5,2104.5,231280,-0.003
2017-09-07,2130.55,2125.5,2147.5,2122.0,229850,0.0031
2017-09-08,2144.12,2140.5,2175.0,2134.68,278690,0.0064
2017-09-11,2148.65,2145.0,2165.0,2145.0,142190,0.0021
2017-09-12,2158.6,2165.0,2169.25,2151.45,226840,0.0046
2017-09-13,2164.97,2162.5,2180.0,2140.0,185580,0.003
2017-09-14,2170.32,2174.5,2174.5,2156.72,189130,0.0025
2017-09-15,2178.5,2172.5,2190.43,2165.0,279590,0.0038
2017-09-18,2194.22,2189.95,2204.5,2181.15,435430,0.0072
2017-09-19,2185.1,2185.12,2197.5,2161.5,217860,-0.0042
2017-09-20,2175.53,2185.0,2193.47,2170.62,94140,-0.0044
2017-09-21,2164.05,2187.0,2187.0,2153.03,160570,-0.0053
2017-09-22,2135.15,2152.45,2172.85,2127.03,385620,-0.0134
2017-09-25,2140.55,2116.3,2159.22,2116.3,267890,0.0025
2017-09-26,2163.0,2140.65,2170.0,2132.5,211240,0.0105
2017-09-27,2150.88,2165.95,2178.68,2136.47,315850,-0.005600000000000001
2017-09-28,2169.85,2143.5,2187.5,2143.0,352830,0.0088
2017-09-29,2172.12,2172.5,2178.05,2162.03,312360,0.001
2017-10-03,2170.03,2207.5,2207.5,2165.0,145810,-0.001
2017-10-04,2170.93,2165.0,2199.0,2165.0,227520,0.0004
2017-10-05,2181.82,2192.5,2192.5,2172.53,148210,0.005
2017-10-06,2180.93,2181.75,2185.0,2163.25,201950,-0.0004
2017-10-09,2172.25,2180.93,2196.57,2161.47,368160,-0.004
