Date,Price,Open,High,Low,Volume,Chg%
2016-12-02,1089.21,1106.93,1113.21,1081.05,2000000,-0.0184
2016-12-05,1071.64,1092.71,1097.05,1063.79,2250000,-0.0161
2016-12-06,1069.85,1073.6,1080.43,1063.74,1590000,-0.0017000000000000001
2016-12-07,1056.22,1069.77,1070.88,1051.85,2069999,-0.0127
2016-12-08,1076.41,1059.13,1078.01,1058.89,3240000,0.0191
2016-12-09,1076.17,1080.95,1088.25,1065.41,1590000,-0.0002
2016-12-12,1082.52,1075.95,1087.13,1060.36,1310000,0.0059
2016-12-13,1078.65,1087.32,1087.32,1070.16,2150000,-0.0036
2016-12-14,1082.22,1085.36,1090.61,1073.11,1870000,0.0033
2016-12-15,1107.57,1079.48,1113.84,1079.48,4300000,0.023399999999999997
2016-12-16,1119.02,1116.25,1122.62,1103.99,1990000,0.0103
2016-12-19,1122.08,1117.72,1126.39,1108.55,1330000,0.0027
2016-12-20,1146.79,1123.6,1149.58,1121.17,2920000,0.022000000000000002
2016-12-21,1134.19,1148.99,1148.99,1130.27,2029999,-0.011000000000000001
2016-12-22,1131.3,1130.46,1139.78,1120.76,1870000,-0.0025
2016-12-23,1121.69,1127.52,1136.22,1117.13,1120000,-0.0085
2016-12-26,1124.14,1110.85,1128.31,1110.85,897410,0.0022
2016-12-27,1138.99,1118.45,1142.23,1118.45,1290000,0.0132
2016-12-28,1134.09,1140.61,1151.98,1129.07,1350000,-0.0043
2016-12-29,1152.87,1128.99,1156.89,1128.99,1960000,0.0166
2016-12-30,1159.66,1154.43,1166.05,1149.9,1410000,0.0059
2017-01-02,1157.6,1160.17,1164.34,1153.21,823130,-0.0018
2017-01-03,1160.98,1157.55,1162.67,1148.75,1480000,0.0029
2017-01-04,1166.49,1161.69,1171.08,1156.1,1420000,0.004699999999999999
2017-01-05,1144.38,1168.7,1171.62,1137.52,2220000,-0.019
2017-01-06,1118.4,1137.82,1141.91,1106.49,3010000,-0.0227
2017-01-09,1129.33,1115.27,1133.06,1106.44,1850000,0.0098
2017-01-10,1135.05,1129.48,1142.13,1123.35,1530000,0.0051
2017-01-11,1139.48,1134.87,1142.03,1117.81,1930000,0.0039000000000000003
2017-01-12,1149.26,1139.48,1156.93,1129.48,2570000,0.0086
2017-01-13,1102.67,1151.05,1155.93,1097.05,10240000,-0.0405
2017-01-16,1107.2,1103.01,1114.73,1092.22,3360000,0.0040999999999999995
2017-01-17,1117.1,1105.41,1121.54,1104.38,3010000,0.0089
2017-01-18,1125.12,1116.74,1126.54,1110.58,3140000,0.0072
2017-01-19,1123.11,1125.07,1125.14,1119.16,2250000,-0.0018
2017-01-20,1120.34,1121.15,1127.52,1110.36,2040000,-0.0025
2017-01-23,1130.81,1110.36,1134.14,1107.81,2320000,0.009300000000000001
2017-01-24,1136.52,1129.48,1138.8,1122.62,2280000,0.005
2017-01-25,1153.5,1138.6,1156.93,1136.37,4110000,0.0149
2017-01-27,1155.86,1149.61,1166.13,1149.61,2870000,0.002
2017-01-30,1143.65,1147.62,1152.99,1136.42,2580000,-0.0106
2017-01-31,1093.11,1137.33,1143.23,1078.52,4670000,-0.044199999999999996
2017-02-01,1062.76,1088.3,1098.08,1056.71,4860000,-0.0278
2017-02-02,1082.25,1063.82,1087.81,1055.46,6010000,0.0183
2017-02-03,1094.46,1083.25,1099.58,1074.09,2150000,0.0113
2017-02-06,1098.48,1106.93,1107.18,1085.83,2410000,0.0037
2017-02-07,1100.36,1100.07,1104.28,1091.24,1810000,0.0017000000000000001
2017-02-08,1113.28,1100.51,1118.99,1100.09,2210000,0.011699999999999999
2017-02-09,1136.0,1115.27,1141.25,1112.91,4030000,0.0204
2017-02-10,1175.54,1132.91,1188.53,1132.91,5780000,0.0348
2017-02-13,1183.53,1174.58,1190.76,1167.89,3820000,0.0068000000000000005
2017-02-14,1179.61,1186.18,1186.18,1175.56,2029999,-0.0033
2017-02-15,1183.26,1175.07,1190.27,1164.34,1920000,0.0031
2017-02-16,1199.95,1205.96,1214.78,1194.0,4179999,0.0141
2017-02-17,1180.42,1211.84,1213.6,1177.52,2720000,-0.0163
2017-02-20,1226.64,1188.8,1252.53,1180.51,3970000,0.0392
2017-02-21,1208.58,1232.43,1238.26,1203.58,5500000,-0.0147
2017-02-22,1182.18,1208.85,1210.86,1176.62,4510000,-0.0218
2017-02-23,1216.64,1183.9,1222.26,1183.9,4850000,0.0291
2017-02-27,1220.59,1215.32,1226.55,1210.88,2140000,0.0032
2017-02-28,1209.02,1220.42,1220.66,1201.05,2350000,-0.0095
2017-03-01,1215.54,1215.71,1226.5,1210.86,1130000,0.0054
2017-03-02,1226.28,1219.05,1230.47,1210.88,1540000,0.0088
2017-03-03,1222.65,1221.64,1225.42,1213.51,1010000,-0.003
2017-03-06,1212.09,1215.76,1217.72,1203.29,1400000,-0.0086
2017-03-07,1225.47,1217.18,1228.02,1213.34,1510000,0.011000000000000001
2017-03-08,1231.55,1226.55,1235.37,1221.74,1790000,0.005
2017-03-09,1235.25,1232.5,1237.33,1227.55,858470,0.003
2017-03-10,1246.28,1235.17,1249.86,1232.4,1170000,0.0089
2017-03-14,1258.66,1253.41,1268.29,1250.59,3400000,0.009899999999999999
2017-03-15,1224.73,1260.86,1260.94,1222.55,3020000,-0.027000000000000003
2017-03-16,1235.81,1228.51,1238.8,1228.51,1570000,0.009000000000000001
2017-03-17,1238.19,1248.12,1248.12,1230.35,2590000,0.0019
2017-03-20,1215.76,1238.29,1238.29,1208.9,3490000,-0.0181
2017-03-21,1219.05,1216.74,1221.64,1208.41,3370000,0.0027
2017-03-22,1215.25,1215.84,1223.61,1210.83,1890000,-0.0031
2017-03-23,1206.13,1216.74,1218.24,1199.68,2620000,-0.0075
2017-03-24,1189.88,1210.76,1210.76,1187.97,5100000,-0.013500000000000002
2017-03-27,1182.45,1189.76,1196.15,1179.48,2180000,-0.0062
2017-03-28,1191.23,1181.45,1197.82,1181.45,1150000,0.0074
2017-03-29,1198.41,1194.19,1201.45,1189.09,1720000,0.006
2017-03-30,1196.64,1198.55,1208.41,1193.7,2990000,-0.0015
2017-03-31,1192.13,1195.37,1196.57,1183.9,1870000,-0.0038
2017-04-03,1182.28,1193.7,1193.7,1180.56,1200000,-0.0083
2017-04-05,1177.16,1186.3,1186.3,1174.09,2910000,-0.0043
2017-04-06,1176.57,1176.54,1181.45,1172.89,1720000,-0.0005
2017-04-07,1190.78,1174.04,1192.84,1172.7,2280000,0.0121
2017-04-10,1187.45,1192.23,1200.56,1178.99,2540000,-0.0028000000000000004
2017-04-11,1186.0,1185.02,1197.67,1179.48,1560000,-0.0012
2017-04-12,1173.23,1187.57,1190.27,1168.21,1050000,-0.0108
2017-04-13,1141.57,1176.54,1180.96,1137.84,2500000,-0.027000000000000003
2017-04-17,1134.8,1142.42,1143.65,1125.14,2270000,-0.0059
2017-04-18,1131.83,1142.23,1144.29,1128.53,1730000,-0.0026
2017-04-19,1127.1,1109.63,1151.39,1104.38,5630000,-0.0042
2017-04-20,1140.02,1130.12,1143.21,1123.08,1270000,0.0115
2017-04-21,1132.82,1141.79,1145.0,1128.01,1160000,-0.0063
2017-04-24,1141.3,1127.52,1146.96,1118.94,2000000,0.0075
2017-04-25,1133.16,1141.25,1149.31,1128.84,3150000,-0.0070999999999999995
2017-04-26,1132.59,1147.13,1149.07,1129.02,2190000,-0.0005
2017-04-27,1128.82,1130.49,1141.15,1116.56,5770000,-0.0033
2017-04-28,1114.36,1124.58,1126.91,1111.83,2540000,-0.0128
2017-05-02,1122.57,1124.58,1128.5,1117.72,2380000,0.0074
2017-05-03,1145.81,1125.07,1149.58,1112.08,3510000,0.0207
2017-05-04,1142.28,1152.01,1152.03,1131.83,2710000,-0.0031
2017-05-05,1137.57,1131.44,1143.45,1128.75,1680000,-0.0040999999999999995
2017-05-08,1148.33,1137.82,1150.76,1136.2,1070000,0.0095
2017-05-09,1153.28,1149.07,1157.42,1143.48,1790000,0.0043
2017-05-10,1143.43,1154.48,1155.05,1135.36,1210000,-0.0085
2017-05-11,1151.76,1150.71,1156.93,1138.67,2069999,0.0073
2017-05-12,1157.25,1148.75,1161.79,1137.35,2310000,0.0048
2017-05-15,1159.43,1164.34,1165.73,1147.91,1820000,0.0019
2017-05-16,1190.83,1166.74,1193.7,1163.53,3600000,0.0271
2017-05-17,1203.68,1192.97,1206.32,1187.82,2880000,0.0108
2017-05-18,1243.31,1201.05,1260.86,1197.26,5140000,0.0329
2017-05-19,1229.07,1243.31,1245.44,1218.7,1790000,-0.0115
2017-05-22,1240.93,1230.47,1251.92,1230.47,1660000,0.0096
2017-05-23,1236.2,1241.84,1257.01,1232.43,2750000,-0.0038
2017-05-24,1254.56,1242.63,1259.88,1240.1,2530000,0.0149
2017-05-25,1286.65,1263.31,1293.0,1258.9,4090000,0.0256
2017-05-26,1263.93,1286.84,1287.75,1257.26,1360000,-0.0177
2017-05-29,1261.28,1264.29,1272.87,1256.94,1750000,-0.0021
2017-05-30,1250.62,1254.98,1262.8,1237.82,927630,-0.0085
2017-05-31,1248.41,1241.74,1261.11,1239.29,2500000,-0.0018
2017-06-01,1251.84,1240.27,1256.94,1240.27,1080000,0.0027
2017-06-02,1257.38,1253.14,1270.59,1251.3,1360000,0.0044
2017-06-05,1276.53,1257.43,1284.34,1255.05,1500000,0.0152
2017-06-06,1321.65,1289.79,1328.0,1289.3,5950000,0.0353
2017-06-07,1282.06,1322.14,1323.61,1263.09,4930000,-0.03
2017-06-08,1236.16,1273.61,1277.02,1233.16,3330000,-0.0358
2017-06-09,1229.0,1235.37,1248.8,1218.7,3150000,-0.0058
2017-06-12,1219.29,1224.1,1231.89,1211.06,1630000,-0.0079
2017-06-13,1201.81,1208.41,1216.3,1199.58,1180000,-0.0143
2017-06-14,1210.96,1203.51,1213.8,1203.51,1490000,0.0076
2017-06-15,1182.03,1210.37,1210.71,1178.99,3000000,-0.0239
2017-06-16,1176.4,1183.87,1193.7,1169.93,2450000,-0.0048
2017-06-19,1192.08,1184.83,1199.27,1179.07,1640000,0.013300000000000001
2017-06-20,1198.6,1191.74,1200.56,1166.89,1670000,0.0055000000000000005
2017-06-21,1179.63,1196.15,1197.21,1175.17,1660000,-0.0158
2017-06-22,1174.02,1180.96,1191.74,1169.19,5780000,-0.0048
2017-06-23,1157.77,1176.25,1183.38,1153.99,1420000,-0.0138
2017-06-27,1148.53,1152.33,1169.04,1143.01,1970000,-0.008
2017-06-28,1152.06,1151.98,1155.95,1144.68,1790000,0.0031
2017-06-29,1143.82,1156.44,1162.84,1138.85,2470000,-0.0072
2017-06-30,1158.09,1139.48,1165.27,1138.85,1750000,0.0125
2017-07-03,1163.6,1155.66,1168.23,1148.65,1480000,0.0048
2017-07-04,1160.29,1163.45,1166.96,1152.06,1220000,-0.0028000000000000004
2017-07-05,1154.97,1157.33,1159.39,1149.58,815860,-0.0046
2017-07-06,1150.83,1156.44,1157.87,1147.18,1030000,-0.0036
2017-07-07,1143.18,1152.03,1155.19,1140.02,1230000,-0.0066
2017-07-10,1193.68,1147.62,1198.55,1147.62,796780,0.044199999999999996
2017-07-11,1213.7,1189.29,1232.82,1189.29,3540000,0.0168
2017-07-12,1195.88,1216.99,1217.38,1191.3,2650000,-0.0147
2017-07-13,1199.29,1198.6,1211.84,1189.58,3130000,0.0029
2017-07-14,1175.29,1168.21,1188.8,1164.29,4510000,-0.02
2017-07-17,1174.31,1175.42,1187.38,1167.82,2210000,-0.0008
2017-07-18,1180.64,1174.66,1197.62,1174.66,1910000,0.0054
2017-07-19,1200.86,1184.14,1205.96,1183.95,3920000,0.0171
2017-07-20,1198.46,1200.69,1204.44,1191.5,1180000,-0.002
2017-07-21,1221.25,1193.65,1225.57,1193.48,2150000,0.019
2017-07-24,1240.62,1216.74,1245.18,1216.74,2270000,0.0159
2017-07-25,1260.62,1238.19,1264.78,1234.59,2680000,0.0161
2017-07-26,1253.02,1254.98,1262.33,1248.61,1460000,-0.006
2017-07-27,1216.6,1246.25,1267.14,1209.14,4260000,-0.0291
2017-07-28,1217.87,1216.25,1222.16,1197.13,1380000,0.001
2017-07-31,1221.55,1211.35,1234.88,1207.43,2020000,0.003
2017-08-01,1226.38,1225.57,1235.74,1221.15,1750000,0.004
2017-08-02,1212.72,1225.57,1229.49,1206.94,1250000,-0.0111
2017-08-03,1220.39,1215.76,1226.55,1209.12,1880000,0.0063
2017-08-04,1236.74,1221.06,1239.44,1219.68,1390000,0.0134
2017-08-07,1227.26,1233.65,1235.37,1216.35,1890000,-0.0077
2017-08-08,1227.06,1231.45,1239.59,1223.75,1070000,-0.0002
2017-08-09,1231.45,1225.57,1236.77,1222.28,992950,0.0036
2017-08-10,1231.18,1229.98,1235.66,1218.87,1530000,-0.0002
2017-08-11,1223.63,1225.52,1242.72,1217.23,1390000,-0.0060999999999999995
2017-08-14,1210.57,1227.04,1230.42,1207.43,786500,-0.010700000000000001
2017-08-16,1221.82,1217.72,1247.04,1208.51,1370000,0.009300000000000001
2017-08-17,1218.53,1225.91,1228.02,1206.99,1750000,-0.0027
2017-08-18,1232.33,1212.82,1250.03,1211.55,2840000,0.0113
2017-08-21,1239.68,1228.26,1249.59,1222.77,2300000,0.006
2017-08-22,1224.37,1236.84,1244.93,1221.64,1130000,-0.0124
2017-08-23,1220.39,1228.02,1233.8,1212.4,1560000,-0.0033
2017-08-24,1223.9,1224.44,1234.37,1218.78,1620000,0.0029
2017-08-28,1219.34,1227.82,1228.21,1206.45,2040000,-0.0037
2017-08-29,1211.28,1216.74,1223.61,1207.89,1310000,-0.0066
2017-08-30,1217.99,1216.25,1220.66,1206.01,970780,0.0055000000000000005
2017-08-31,1223.78,1218.21,1227.72,1209.22,1780000,0.0048
2017-09-01,1204.22,1215.76,1224.61,1194.46,1700000,-0.016
2017-09-04,1204.09,1202.57,1206.45,1195.17,1060000,-0.0001
2017-09-05,1217.89,1205.96,1220.66,1194.71,1170000,0.0115
2017-09-06,1202.62,1209.95,1213.24,1201.05,1230000,-0.0125
2017-09-07,1206.01,1204.98,1210.08,1201.57,870640,0.0028000000000000004
2017-09-08,1211.15,1202.89,1212.82,1202.31,1020000,0.0043
2017-09-11,1203.24,1211.45,1217.21,1201.05,732760,-0.006500000000000001
2017-09-12,1219.9,1212.77,1224.1,1204.49,1400000,0.0138
2017-09-13,1220.27,1225.57,1241.08,1213.41,1280000,0.0003
2017-09-14,1219.17,1216.74,1224.39,1211.79,1080000,-0.0009
2017-09-15,1228.53,1225.08,1233.9,1218.21,2940000,0.0077
2017-09-18,1225.1,1227.99,1234.86,1220.3,726600,-0.0028000000000000004
2017-09-19,1224.71,1228.02,1228.02,1221.4,782750,-0.0003
2017-09-20,1222.4,1232.43,1232.43,1212.97,1330000,-0.0019
2017-09-21,1237.77,1221.18,1245.67,1215.76,2440000,0.0126
2017-09-22,1227.33,1235.32,1238.75,1221.64,2440000,-0.0084
