,Date,Price,Open,High,Low,Volume,Chg%
54,"Dec 29, 2022",385.9,389.0,390.0,383.05,15.63M,-1.38%
55,"Dec 28, 2022",391.3,394.0,395.9,390.4,8.44M,-0.72%
56,"Dec 27, 2022",394.15,390.0,397.45,388.5,14.37M,2.43%
57,"Dec 26, 2022",384.8,380.25,390.7,375.2,16.98M,1.70%
58,"Dec 23, 2022",378.35,390.0,390.0,377.0,19.90M,-4.08%
59,"Dec 22, 2022",394.45,404.1,404.7,390.2,14.91M,-2.02%
60,"Dec 21, 2022",402.6,412.6,414.4,401.0,11.61M,-1.92%
61,"Dec 20, 2022",410.5,418.0,418.0,408.0,12.34M,-1.79%
62,"Dec 19, 2022",418.0,421.9,422.85,415.5,9.81M,-0.85%
63,"Dec 16, 2022",421.6,417.35,427.8,413.1,50.95M,1.18%
64,"Dec 15, 2022",416.7,418.85,422.8,415.7,7.54M,-0.29%
65,"Dec 14, 2022",417.9,420.55,421.35,417.35,6.31M,-0.14%
66,"Dec 13, 2022",418.5,419.95,421.5,417.25,9.72M,1.05%
67,"Dec 12, 2022",414.15,412.0,416.9,408.0,8.01M,0.21%
68,"Dec 09, 2022",413.3,419.3,420.95,409.55,9.92M,-0.93%
69,"Dec 08, 2022",417.2,421.0,421.4,415.35,9.54M,-0.69%
70,"Dec 07, 2022",420.1,428.0,428.0,419.1,12.13M,-1.64%
71,"Dec 06, 2022",427.1,428.8,431.35,425.35,8.46M,-0.38%
72,"Dec 05, 2022",428.75,435.5,437.5,427.8,12.86M,-1.53%
73,"Dec 02, 2022",435.4,439.0,441.15,435.0,8.35M,-0.65%
74,"Dec 01, 2022",438.25,443.0,443.6,436.85,8.91M,-0.26%
75,"Nov 30, 2022",439.4,435.0,441.0,433.3,14.73M,1.44%
76,"Nov 29, 2022",433.15,432.5,437.9,429.55,8.63M,-0.02%
77,"Nov 28, 2022",433.25,435.0,440.35,432.4,10.70M,0.01%
78,"Nov 25, 2022",433.2,425.0,435.15,424.0,18.76M,2.31%
79,"Nov 24, 2022",423.4,424.5,425.25,420.7,6.77M,-0.15%
80,"Nov 23, 2022",424.05,426.85,429.3,422.85,6.57M,-0.15%
81,"Nov 22, 2022",424.7,421.0,426.4,420.5,6.41M,0.85%
82,"Nov 21, 2022",421.1,425.6,427.6,420.0,9.50M,-0.64%
83,"Nov 18, 2022",423.8,424.0,426.45,421.15,9.85M,0.15%
84,"Nov 17, 2022",423.15,422.0,427.55,419.6,15.62M,-1.95%
85,"Nov 16, 2022",431.55,436.95,438.2,429.6,8.21M,-1.28%
86,"Nov 15, 2022",437.15,434.9,438.5,434.1,10.70M,0.80%
87,"Nov 14, 2022",433.7,424.0,437.7,423.5,18.00M,2.41%
88,"Nov 11, 2022",423.5,420.0,425.5,414.7,19.30M,2.74%
89,"Nov 10, 2022",412.2,420.5,420.55,409.2,26.25M,-4.84%
90,"Nov 09, 2022 E",433.15,439.2,441.2,432.0,14.47M,-0.43%
91,"Nov 07, 2022",435.0,428.25,437.5,428.25,15.06M,2.27%
92,"Nov 04, 2022",425.35,418.2,426.0,416.9,12.28M,2.19%
93,"Nov 03, 2022",416.25,419.4,423.3,414.5,10.99M,-1.40%
94,"Nov 02, 2022",422.15,423.05,425.1,420.15,12.43M,0.19%
95,"Nov 01, 2022",421.35,414.9,422.4,412.8,17.32M,2.08%
96,"Oct 31, 2022",412.75,414.35,416.3,411.6,9.93M,0.70%
97,"Oct 28, 2022",409.9,408.0,411.2,406.1,12.49M,0.54%
98,"Oct 27, 2022",407.7,408.55,411.7,404.0,14.61M,0.78%
99,"Oct 25, 2022",404.55,404.35,410.5,403.2,17.98M,0.73%
100,"Oct 24, 2022",401.6,406.0,406.0,400.15,2.87M,0.89%
101,"Oct 21, 2022",398.05,397.0,402.25,394.7,10.28M,-0.01%
102,"Oct 20, 2022",398.1,397.0,399.9,393.1,10.75M,-0.24%
103,"Oct 19, 2022",399.05,406.2,406.95,397.3,8.65M,-1.29%
104,"Oct 18, 2022",404.25,401.0,406.7,400.7,14.22M,2.06%
105,"Oct 17, 2022",396.1,394.0,398.9,392.5,9.54M,-0.04%
106,"Oct 14, 2022",396.25,407.0,409.2,395.3,12.88M,-0.69%
107,"Oct 13, 2022",399.0,396.55,403.5,394.55,12.58M,0.62%
108,"Oct 12, 2022",396.55,394.55,398.2,391.1,14.29M,0.81%
109,"Oct 11, 2022",393.35,397.0,399.5,391.3,14.64M,-0.66%
110,"Oct 10, 2022",395.95,403.4,403.4,393.05,32.91M,-3.93%
111,"Oct 07, 2022",412.15,413.4,414.0,408.7,10.67M,-0.47%
112,"Oct 06, 2022",414.1,409.6,417.65,409.5,12.77M,1.52%
113,"Oct 04, 2022",407.9,406.0,408.95,402.9,12.76M,2.58%
114,"Oct 03, 2022",397.65,405.5,406.55,395.5,20.33M,-1.72%
115,"Sep 30, 2022",404.6,398.0,408.25,392.5,20.95M,0.58%
116,"Sep 29, 2022",402.25,411.0,413.25,399.6,20.73M,0.79%
117,"Sep 28, 2022",399.1,394.9,406.6,392.85,18.11M,0.08%
118,"Sep 27, 2022",398.8,403.9,404.0,390.35,21.93M,0.33%
119,"Sep 26, 2022",397.5,416.0,417.9,393.15,33.23M,-6.05%
120,"Sep 23, 2022",423.1,431.9,431.9,420.55,13.44M,-2.11%
121,"Sep 22, 2022",432.2,425.0,434.6,422.55,13.60M,1.06%
122,"Sep 21, 2022",427.65,433.95,436.0,425.5,10.83M,-1.52%
123,"Sep 20, 2022",434.25,430.6,443.35,430.6,17.56M,2.07%
124,"Sep 19, 2022",425.45,431.5,431.6,424.05,15.24M,-1.63%
125,"Sep 16, 2022",432.5,446.0,446.4,429.1,20.99M,-3.30%
126,"Sep 15, 2022",447.25,452.4,455.85,446.05,10.36M,-0.66%
127,"Sep 14, 2022",450.2,447.6,454.7,447.0,10.36M,-1.44%
128,"Sep 13, 2022",456.8,454.3,458.95,453.55,10.66M,1.29%
129,"Sep 12, 2022",451.0,447.7,453.0,447.0,8.96M,1.14%
130,"Sep 09, 2022",445.9,447.5,449.65,440.6,14.29M,0.84%
131,"Sep 08, 2022",442.2,452.45,452.55,440.0,19.34M,-0.82%
132,"Sep 07, 2022",445.85,453.2,456.5,443.65,20.76M,-2.60%
133,"Sep 06, 2022",457.75,462.7,463.7,456.6,9.81M,-0.27%
134,"Sep 05, 2022",459.0,459.75,463.95,457.0,9.38M,-0.60%
135,"Sep 02, 2022",461.75,470.85,471.8,460.15,10.81M,-1.10%
136,"Sep 01, 2022",466.9,462.5,474.4,462.15,13.39M,-0.89%
137,"Aug 30, 2022",471.1,458.65,472.4,457.1,14.42M,3.92%
138,"Aug 29, 2022",453.35,451.0,456.9,450.15,11.65M,-2.52%
139,"Aug 26, 2022",465.05,465.0,470.45,463.95,11.25M,1.27%
140,"Aug 25, 2022",459.2,466.0,468.8,457.4,11.26M,-0.86%
141,"Aug 24, 2022",463.2,459.0,464.9,457.7,12.21M,0.60%
142,"Aug 23, 2022",460.45,449.0,462.1,447.6,17.78M,1.29%
143,"Aug 22, 2022",454.6,468.5,468.95,452.55,15.05M,-3.48%
144,"Aug 19, 2022",471.0,486.75,488.1,468.1,16.64M,-2.85%
145,"Aug 18, 2022",484.8,484.0,486.8,479.25,12.07M,-0.12%
146,"Aug 17, 2022",485.4,490.9,494.4,484.2,15.95M,-0.91%
147,"Aug 16, 2022",489.85,479.6,491.4,478.2,16.80M,2.58%
148,"Aug 12, 2022",477.55,475.75,481.45,470.0,13.48M,0.19%
149,"Aug 11, 2022",476.65,482.55,485.0,475.6,12.78M,0.23%
150,"Aug 10, 2022",475.55,470.0,477.2,463.35,13.36M,1.56%
151,"Aug 08, 2022",468.25,466.0,471.9,464.45,10.56M,0.64%
152,"Aug 05, 2022",465.25,468.9,472.9,464.0,11.92M,-0.78%
153,"Aug 04, 2022",468.9,473.15,473.95,456.45,18.54M,0.24%
154,"Aug 03, 2022",467.8,475.0,476.25,459.6,19.13M,-1.77%
155,"Aug 02, 2022",476.25,478.9,479.9,469.25,19.07M,-0.62%
156,"Aug 01, 2022",479.2,451.95,481.0,451.05,43.08M,6.58%
157,"Jul 29, 2022",449.6,445.15,452.7,445.15,16.00M,1.66%
158,"Jul 28, 2022",442.25,440.25,449.25,427.4,36.38M,-0.41%
159,"Jul 27, 2022",444.05,441.15,445.0,436.1,10.08M,0.66%
160,"Jul 26, 2022 E",441.15,448.7,448.7,439.75,11.56M,-1.87%
161,"Jul 25, 2022",449.55,456.0,457.6,446.3,12.51M,-1.18%
162,"Jul 22, 2022",454.9,456.6,459.95,452.3,10.34M,0.01%
163,"Jul 21, 2022",454.85,452.95,455.5,450.1,10.93M,0.31%
164,"Jul 20, 2022",453.45,454.35,460.75,451.75,17.15M,0.98%
165,"Jul 19, 2022",449.05,446.75,451.85,444.45,11.55M,-0.41%
166,"Jul 18, 2022",450.9,443.95,453.8,443.2,21.19M,2.43%
167,"Jul 15, 2022",440.2,430.65,441.75,429.7,15.77M,2.84%
168,"Jul 14, 2022",428.05,428.0,431.25,423.3,10.74M,0.22%
169,"Jul 13, 2022",427.1,432.7,435.85,425.65,10.18M,-0.80%
170,"Jul 12, 2022",430.55,433.0,435.0,428.15,9.52M,-1.49%
171,"Jul 11, 2022",437.05,438.05,441.2,433.45,12.62M,-1.02%
172,"Jul 08, 2022",441.55,436.25,443.85,429.3,23.73M,2.48%
173,"Jul 07, 2022",430.85,419.9,432.95,419.3,17.62M,3.48%
174,"Jul 06, 2022",416.35,414.0,417.3,410.65,12.20M,1.06%
175,"Jul 05, 2022",412.0,415.0,418.8,410.2,16.77M,0.87%
176,"Jul 04, 2022",408.45,411.55,414.9,405.0,11.53M,-1.03%
177,"Jul 01, 2022",412.7,410.65,414.6,402.3,14.73M,0.22%
178,"Jun 30, 2022",411.8,418.3,424.0,410.0,20.12M,-1.24%
179,"Jun 29, 2022",416.95,412.05,419.9,411.55,13.10M,-0.04%
180,"Jun 28, 2022",417.1,411.3,418.2,409.15,13.24M,0.63%
181,"Jun 27, 2022",414.5,417.55,419.45,412.35,12.02M,1.27%
182,"Jun 24, 2022",409.3,410.0,412.85,406.15,14.81M,0.52%
183,"Jun 23, 2022",407.2,396.3,409.9,394.55,26.51M,3.59%
184,"Jun 22, 2022",393.1,396.4,397.0,390.5,12.43M,-1.13%
185,"Jun 21, 2022",397.6,389.0,399.0,387.0,14.74M,3.89%
186,"Jun 20, 2022",382.7,390.55,392.95,376.65,17.05M,-1.61%
187,"Jun 17, 2022",388.95,387.95,394.45,382.65,24.82M,-1.02%
188,"Jun 16, 2022",392.95,420.0,420.9,390.1,22.26M,-5.11%
189,"Jun 15, 2022",414.1,410.0,416.4,407.45,15.19M,2.21%
190,"Jun 14, 2022",405.15,403.0,411.85,397.7,19.63M,-0.38%
191,"Jun 13, 2022",406.7,414.9,418.15,405.6,17.44M,-4.99%
192,"Jun 10, 2022",428.05,423.0,428.85,422.0,11.91M,-0.11%
193,"Jun 09, 2022",428.5,431.9,435.65,426.1,13.04M,-1.64%
194,"Jun 08, 2022",435.65,438.7,440.4,432.0,12.84M,-0.05%
195,"Jun 07, 2022",435.85,432.5,438.2,429.1,11.15M,0.81%
196,"Jun 06, 2022",432.35,427.9,433.95,424.6,11.90M,0.10%
197,"Jun 03, 2022",431.9,444.9,445.05,430.5,12.78M,-1.65%
198,"Jun 02, 2022",439.15,445.0,445.6,435.65,12.74M,-1.23%
199,"Jun 01, 2022",444.6,445.1,446.0,439.6,11.93M,0.24%
200,"May 31, 2022",443.55,443.95,449.5,440.4,22.31M,0.26%
201,"May 30, 2022",442.4,437.0,445.2,436.0,18.50M,2.98%
202,"May 27, 2022",429.6,426.05,433.25,425.2,16.87M,2.13%
203,"May 26, 2022",420.65,422.0,422.65,405.0,17.71M,0.88%
204,"May 25, 2022",417.0,428.45,429.0,413.45,13.54M,-2.06%
205,"May 24, 2022",425.75,423.9,427.5,416.0,14.53M,1.02%
206,"May 23, 2022",421.45,421.65,431.15,419.55,16.35M,0.83%
207,"May 20, 2022",418.0,410.0,421.4,410.0,23.50M,4.85%
208,"May 19, 2022",398.65,400.0,406.8,396.2,17.71M,-3.97%
209,"May 18, 2022",415.15,424.0,427.35,414.05,20.49M,-2.12%
210,"May 17, 2022",424.15,408.4,425.65,405.0,24.65M,4.64%
211,"May 16, 2022",405.35,411.9,411.9,396.25,24.94M,0.26%
212,"May 13, 2022",404.3,387.0,419.35,387.0,71.43M,8.60%
213,"May 12, 2022",372.3,382.0,384.65,366.2,33.51M,-4.08%
214,"May 11, 2022 E",388.15,396.0,397.0,377.55,29.22M,-0.92%
215,"May 10, 2022",391.75,400.0,408.5,389.6,16.54M,-3.02%
216,"May 09, 2022",403.95,407.15,407.4,395.0,18.08M,-1.13%
217,"May 06, 2022",408.55,418.85,420.2,407.0,25.14M,-4.16%
218,"May 05, 2022",426.3,429.0,434.0,423.7,12.24M,0.66%
219,"May 04, 2022",423.5,437.95,440.6,420.7,14.93M,-2.16%
220,"May 02, 2022",432.85,437.95,442.95,428.5,18.95M,-1.09%
221,"Apr 29, 2022",437.6,440.2,447.75,436.0,21.99M,0.36%
222,"Apr 28, 2022",436.05,434.8,439.2,430.8,13.88M,1.35%
223,"Apr 27, 2022",430.25,429.25,432.95,425.1,13.70M,-1.07%
224,"Apr 26, 2022",434.9,433.9,437.45,431.6,13.58M,2.29%
225,"Apr 25, 2022",425.15,432.75,436.0,423.15,14.73M,-3.12%
226,"Apr 22, 2022",438.85,442.05,447.25,438.0,14.36M,-2.05%
227,"Apr 21, 2022",448.05,444.5,449.35,441.05,14.12M,1.70%
228,"Apr 20, 2022",440.55,431.0,441.7,428.25,19.64M,3.67%
229,"Apr 19, 2022",424.95,436.75,440.25,417.0,12.67M,-2.04%
230,"Apr 18, 2022",433.8,430.0,436.35,423.65,15.30M,0.64%
231,"Apr 13, 2022",431.05,441.8,442.85,430.1,16.82M,-1.65%
232,"Apr 12, 2022",438.3,450.8,450.8,435.0,22.70M,-3.04%
233,"Apr 11, 2022",452.05,457.0,458.9,451.0,14.34M,0.00%
234,"Apr 08, 2022",452.05,450.0,456.25,449.7,16.32M,0.57%
235,"Apr 07, 2022",449.5,456.5,459.1,448.5,19.95M,-1.46%
236,"Apr 06, 2022",456.15,455.9,462.7,452.6,24.97M,-0.41%
237,"Apr 05, 2022",458.05,450.0,461.9,448.3,28.53M,2.53%
238,"Apr 04, 2022",446.75,444.4,449.5,441.3,18.66M,1.27%
239,"Apr 01, 2022",441.15,434.0,442.25,430.85,19.38M,1.71%
240,"Mar 31, 2022",433.75,436.0,438.3,432.6,14.25M,-0.44%
241,"Mar 30, 2022",435.65,438.45,442.5,434.25,18.15M,0.45%
242,"Mar 29, 2022",433.7,436.0,439.35,431.4,18.71M,0.23%
243,"Mar 28, 2022",432.7,432.0,434.95,426.5,16.76M,0.14%
244,"Mar 25, 2022",432.1,437.0,437.0,427.65,15.10M,-0.25%
245,"Mar 24, 2022",433.2,430.0,435.4,427.55,17.11M,-0.60%
246,"Mar 23, 2022",435.8,443.5,447.0,434.6,25.47M,-1.03%
247,"Mar 22, 2022",440.35,428.1,441.45,421.2,30.44M,2.90%
248,"Mar 21, 2022",427.95,435.5,436.3,427.1,18.27M,-1.35%
249,"Mar 17, 2022",433.8,432.0,435.7,429.55,26.70M,2.09%
250,"Mar 16, 2022",424.9,427.05,428.55,420.7,27.19M,2.72%
251,"Mar 15, 2022",413.65,409.85,424.2,408.0,47.71M,0.47%
252,"Mar 14, 2022",411.7,418.75,419.0,404.0,40.72M,-1.54%
253,"Mar 11, 2022",418.15,413.6,421.15,407.4,51.51M,-0.35%
254,"Mar 10, 2022",419.6,427.0,434.95,414.0,59.78M,3.38%
255,"Mar 09, 2022",405.9,394.95,409.25,389.5,48.38M,3.61%
256,"Mar 08, 2022",391.75,390.5,395.45,376.35,55.54M,-0.57%
257,"Mar 07, 2022",394.0,401.75,401.75,387.5,44.84M,-5.57%
258,"Mar 04, 2022",417.25,431.85,431.85,414.75,38.77M,-4.54%
259,"Mar 03, 2022",437.1,458.5,458.5,435.0,29.60M,-2.35%
260,"Mar 02, 2022",447.6,452.95,454.25,444.55,25.79M,-1.42%
261,"Feb 28, 2022",454.05,445.0,457.35,440.45,34.48M,-1.24%
262,"Feb 25, 2022",459.75,444.85,465.7,441.6,48.88M,7.43%
263,"Feb 24, 2022",427.95,455.95,461.55,405.45,57.27M,-10.28%
264,"Feb 23, 2022",477.0,481.75,485.4,475.3,17.70M,-0.26%
265,"Feb 22, 2022",478.25,480.55,486.3,471.45,27.96M,-3.28%
266,"Feb 21, 2022",494.45,490.15,500.4,486.1,22.59M,0.26%
267,"Feb 18, 2022",493.15,498.0,502.65,491.5,15.48M,-1.36%
268,"Feb 17, 2022",499.95,505.9,511.5,498.3,27.94M,0.30%
269,"Feb 16, 2022",498.45,504.0,507.9,496.6,20.18M,-1.10%
270,"Feb 15, 2022",504.0,476.15,505.5,467.3,30.62M,6.90%
271,"Feb 14, 2022",471.45,487.0,488.5,468.8,22.16M,-5.49%
272,"Feb 11, 2022",498.85,503.25,507.0,497.0,13.53M,-1.69%
273,"Feb 10, 2022",507.45,506.7,510.5,504.2,14.54M,1.24%
274,"Feb 09, 2022",501.25,496.5,503.7,494.7,12.43M,1.73%
275,"Feb 08, 2022",492.75,498.0,498.5,479.15,23.38M,-0.37%
276,"Feb 07, 2022",494.6,502.9,504.35,492.5,13.39M,-1.20%
277,"Feb 04, 2022",500.6,503.8,507.8,499.0,12.66M,-0.77%
278,"Feb 03, 2022",504.5,509.1,514.3,502.85,15.25M,-0.38%
279,"Feb 02, 2022",506.4,508.6,514.45,505.15,14.31M,0.42%
280,"Feb 01, 2022",504.3,508.0,514.75,493.0,48.03M,-2.60%
281,"Jan 31, 2022 E",517.75,505.0,520.0,498.2,27.31M,4.11%
282,"Jan 28, 2022",497.3,500.5,509.35,495.3,21.78M,0.59%
283,"Jan 27, 2022",494.4,480.75,502.7,476.6,26.68M,0.78%
284,"Jan 25, 2022",490.55,473.8,492.5,467.65,22.57M,2.53%
285,"Jan 24, 2022",478.45,499.7,504.3,473.35,25.23M,-4.66%
286,"Jan 21, 2022",501.85,510.4,513.85,494.25,17.95M,-2.69%
287,"Jan 20, 2022",515.7,519.95,523.2,512.0,18.36M,-0.99%
288,"Jan 19, 2022",520.85,510.0,522.2,504.8,21.80M,1.97%
289,"Jan 18, 2022",510.8,527.9,528.5,507.15,19.35M,-2.70%
290,"Jan 17, 2022",525.0,514.8,526.9,512.0,27.94M,2.96%
291,"Jan 14, 2022",509.9,509.0,515.4,505.65,12.66M,-0.40%
292,"Jan 13, 2022",511.95,504.0,513.8,494.8,27.57M,0.93%
293,"Jan 12, 2022",507.25,505.85,511.85,503.5,16.26M,1.19%
294,"Jan 11, 2022",501.3,503.0,507.9,498.15,16.27M,-0.48%
295,"Jan 10, 2022",503.7,493.1,504.9,491.3,25.19M,2.67%
296,"Jan 07, 2022",490.6,490.05,495.5,483.75,15.53M,0.36%
297,"Jan 06, 2022",488.85,481.5,492.95,477.1,16.56M,-0.18%
298,"Jan 05, 2022",489.75,486.95,492.75,483.55,15.42M,0.03%
299,"Jan 04, 2022",489.6,496.8,499.0,484.05,24.10M,-1.61%
300,"Jan 03, 2022",497.6,493.5,500.85,492.0,32.75M,3.15%
301,"Dec 31, 2021",482.4,472.7,483.6,471.85,15.54M,2.55%
302,"Dec 30, 2021",470.4,472.55,476.4,468.6,11.92M,-1.18%
303,"Dec 29, 2021",476.0,478.75,481.6,474.25,10.26M,-0.87%
304,"Dec 28, 2021",480.2,475.2,482.8,472.65,22.86M,1.92%
305,"Dec 27, 2021",471.15,465.7,472.45,460.1,12.56M,0.76%
306,"Dec 24, 2021",467.6,474.9,474.9,460.0,15.49M,-1.01%
307,"Dec 23, 2021",472.35,476.0,478.0,470.95,12.12M,0.39%
308,"Dec 22, 2021",470.5,458.15,472.15,458.15,22.73M,3.73%
309,"Dec 21, 2021",453.6,452.1,460.9,449.85,18.84M,1.47%
310,"Dec 20, 2021",447.05,459.9,460.0,440.0,33.01M,-4.92%
311,"Dec 17, 2021",470.2,488.0,488.85,468.2,27.34M,-4.42%
312,"Dec 16, 2021",491.95,495.0,496.5,487.4,13.58M,0.06%
313,"Dec 15, 2021",491.65,487.8,497.7,487.25,16.26M,0.46%
314,"Dec 14, 2021",489.4,491.95,491.95,483.3,17.72M,-1.20%
315,"Dec 13, 2021",495.35,499.45,506.4,494.2,21.92M,0.18%
316,"Dec 10, 2021",494.45,487.75,496.8,486.55,14.57M,0.10%
317,"Dec 09, 2021",493.95,498.0,498.5,489.55,16.95M,0.01%
318,"Dec 08, 2021",493.9,484.5,495.95,483.5,20.58M,2.51%
319,"Dec 07, 2021",481.8,476.85,484.9,471.0,21.28M,3.12%
320,"Dec 06, 2021",467.2,480.1,480.9,466.0,17.47M,-2.69%
321,"Dec 03, 2021",480.1,480.0,484.7,477.3,20.95M,0.21%
322,"Dec 02, 2021",479.1,479.4,480.45,471.7,21.01M,0.81%
323,"Dec 01, 2021",475.25,467.85,478.4,463.55,28.26M,3.63%
324,"Nov 30, 2021",458.6,466.55,478.0,455.65,35.47M,-0.62%
325,"Nov 29, 2021",461.45,457.0,470.75,443.1,42.82M,0.27%
326,"Nov 26, 2021",460.2,486.0,486.75,458.0,51.79M,-6.61%
327,"Nov 25, 2021",492.75,490.8,495.15,486.5,15.34M,0.84%
328,"Nov 24, 2021",488.65,499.0,501.8,485.3,20.92M,-1.38%
329,"Nov 23, 2021",495.5,484.4,499.35,477.0,27.55M,1.93%
330,"Nov 22, 2021",486.1,512.25,512.25,478.4,40.04M,-4.63%
331,"Nov 18, 2021",509.7,531.45,534.2,501.3,47.20M,-3.86%
332,"Nov 17, 2021",530.15,520.25,536.7,520.25,48.46M,2.14%
333,"Nov 16, 2021",519.05,506.9,526.85,506.2,55.90M,2.69%
334,"Nov 15, 2021",505.45,506.25,514.9,504.5,18.02M,-0.32%
335,"Nov 12, 2021",507.05,506.95,509.55,497.35,20.73M,0.72%
336,"Nov 11, 2021",503.45,510.0,519.0,501.0,29.26M,-1.43%
337,"Nov 10, 2021",510.75,506.25,515.95,500.2,26.62M,0.22%
338,"Nov 09, 2021",509.65,505.0,520.65,503.5,50.46M,1.65%
339,"Nov 08, 2021",501.4,493.9,504.85,490.25,31.74M,2.39%
340,"Nov 04, 2021",489.7,489.8,493.55,488.0,5.53M,0.99%
341,"Nov 03, 2021",484.9,483.8,495.0,481.6,22.95M,-0.60%
342,"Nov 02, 2021",487.85,506.5,510.0,486.5,51.58M,0.44%
343,"Nov 01, 2021",485.7,486.45,489.7,469.8,34.32M,0.41%
344,"Oct 29, 2021",483.7,482.0,491.6,467.7,31.05M,0.55%
345,"Oct 28, 2021",481.05,493.9,493.9,478.55,25.18M,-3.38%
346,"Oct 27, 2021",497.9,505.75,506.55,496.0,30.36M,-2.11%
347,"Oct 26, 2021",508.65,483.5,510.0,483.25,58.03M,5.99%
348,"Oct 25, 2021",479.9,493.9,496.0,473.25,33.11M,-2.24%
349,"Oct 22, 2021",490.9,509.9,510.7,487.4,42.74M,-3.37%
350,"Oct 21, 2021",508.0,491.75,510.4,485.75,52.61M,4.33%
351,"Oct 20, 2021",486.9,481.8,497.0,471.25,55.44M,1.04%
352,"Oct 19, 2021",481.9,512.45,517.4,476.05,57.43M,-5.44%
353,"Oct 18, 2021",509.6,507.0,525.0,503.6,72.32M,2.41%
354,"Oct 14, 2021",497.6,530.0,530.0,492.0,103.63M,-1.83%
355,"Oct 13, 2021",506.9,462.9,523.85,462.9,197.95M,20.45%
356,"Oct 12, 2021",420.85,423.0,435.7,413.6,97.35M,1.23%
357,"Oct 11, 2021",415.75,390.15,420.9,388.0,113.41M,8.57%
358,"Oct 08, 2021",382.95,385.9,397.55,380.0,93.73M,1.71%
359,"Oct 07, 2021",376.5,341.1,383.0,339.25,163.24M,12.04%
360,"Oct 06, 2021",336.05,347.0,348.7,335.0,25.27M,-2.58%
361,"Oct 05, 2021",344.95,340.45,351.5,338.85,31.86M,0.86%
362,"Oct 04, 2021",342.0,336.8,343.25,335.15,29.55M,2.61%
363,"Oct 01, 2021",333.3,332.65,337.3,325.7,29.88M,-0.02%
364,"Sep 30, 2021",333.35,331.25,337.9,329.1,30.27M,0.94%
365,"Sep 29, 2021",330.25,325.0,333.0,324.0,19.74M,0.29%
366,"Sep 28, 2021",329.3,334.0,336.0,324.5,28.50M,-0.71%
367,"Sep 27, 2021",331.65,323.15,333.6,323.15,56.31M,4.31%
368,"Sep 24, 2021",317.95,325.1,326.95,316.05,28.90M,-1.10%
369,"Sep 23, 2021",321.5,313.2,324.0,313.2,52.70M,3.68%
370,"Sep 22, 2021",310.1,303.15,313.8,303.0,29.55M,2.70%
371,"Sep 21, 2021",301.95,298.6,302.7,293.1,19.44M,1.00%
372,"Sep 20, 2021",298.95,304.9,310.25,297.3,19.63M,-3.13%
373,"Sep 17, 2021",308.6,312.0,315.35,306.0,24.97M,-0.98%
374,"Sep 16, 2021",311.65,313.4,315.0,307.65,26.25M,-0.10%
375,"Sep 15, 2021",311.95,306.1,313.0,306.1,26.81M,1.91%
376,"Sep 14, 2021",306.1,302.25,307.2,302.2,23.23M,1.63%
377,"Sep 13, 2021",301.2,299.0,302.0,295.5,16.34M,0.75%
378,"Sep 09, 2021",298.95,294.0,303.5,293.55,34.02M,1.25%
379,"Sep 08, 2021",295.25,293.5,298.8,291.6,14.92M,0.22%
380,"Sep 07, 2021",294.6,297.35,297.8,290.9,14.33M,-0.96%
381,"Sep 06, 2021",297.45,297.5,298.95,296.0,16.62M,0.64%
382,"Sep 03, 2021",295.55,292.5,296.45,292.0,16.59M,0.82%
383,"Sep 02, 2021",293.15,295.25,296.3,291.7,14.91M,-0.71%
384,"Sep 01, 2021",295.25,289.0,297.4,287.3,33.10M,2.77%
385,"Aug 31, 2021",287.3,291.75,291.95,286.1,36.95M,-1.59%
386,"Aug 30, 2021",291.95,290.1,293.5,289.9,17.22M,2.17%
387,"Aug 27, 2021",285.75,282.9,286.8,281.7,13.48M,0.51%
388,"Aug 26, 2021",284.3,284.85,287.35,281.65,17.86M,-0.04%
389,"Aug 25, 2021",284.4,282.8,289.2,282.45,31.54M,1.64%
390,"Aug 24, 2021",279.8,278.5,281.5,268.45,37.59M,1.03%
391,"Aug 23, 2021",276.95,287.2,288.3,275.0,24.50M,-2.17%
392,"Aug 20, 2021",283.1,289.5,290.7,281.0,32.58M,-3.49%
393,"Aug 18, 2021",293.35,296.9,297.75,292.6,18.00M,-1.46%
394,"Aug 17, 2021",297.7,302.8,302.8,292.8,25.54M,-1.98%
395,"Aug 16, 2021",303.7,305.95,307.85,303.05,14.35M,-1.16%
396,"Aug 13, 2021",307.25,308.8,311.5,303.05,34.92M,0.41%
397,"Aug 12, 2021",306.0,297.3,307.4,297.3,33.65M,3.57%
398,"Aug 11, 2021",295.45,295.3,297.8,286.45,20.80M,0.42%
399,"Aug 10, 2021",294.2,297.9,300.2,291.0,15.17M,-1.31%
400,"Aug 09, 2021",298.1,300.75,304.2,296.05,16.99M,-0.65%
401,"Aug 06, 2021",300.05,300.05,303.4,297.65,16.00M,0.12%
402,"Aug 05, 2021",299.7,295.5,300.9,292.75,20.70M,0.52%
403,"Aug 04, 2021",298.15,304.75,306.45,297.2,26.19M,-1.83%
404,"Aug 03, 2021",303.7,298.5,304.5,297.7,31.06M,2.31%
405,"Aug 02, 2021",296.85,299.15,299.4,295.6,19.27M,0.99%
406,"Jul 30, 2021",293.95,294.0,300.0,293.25,30.59M,0.36%
