,Date,Price,Open,High,Low,Volume,Chg%
24,"Feb 10, 2023",3537.55,3520.0,3542.35,3508.15,1.19M,-0.09%
25,"Feb 09, 2023",3540.85,3515.0,3547.6,3505.3,1.66M,0.59%
26,"Feb 08, 2023",3520.1,3478.05,3539.9,3478.05,1.99M,1.37%
27,"Feb 07, 2023",3472.55,3468.9,3493.0,3461.4,1.46M,0.36%
28,"Feb 06, 2023",3459.95,3473.15,3473.15,3436.85,1.14M,-0.64%
29,"Feb 03, 2023",3482.3,3504.0,3504.0,3452.9,1.80M,0.63%
30,"Feb 02, 2023",3460.4,3427.0,3469.0,3420.1,1.81M,1.53%
31,"Feb 01, 2023",3408.35,3363.0,3419.0,3355.0,2.21M,1.48%
32,"Jan 31, 2023",3358.7,3449.0,3449.0,3351.0,2.82M,-2.18%
33,"Jan 30, 2023",3433.65,3420.0,3458.45,3385.55,1.95M,0.66%
34,"Jan 27, 2023",3411.05,3426.0,3446.0,3382.3,1.79M,-0.55%
35,"Jan 25, 2023",3429.75,3425.3,3435.0,3405.0,874.11K,-0.19%
36,"Jan 24, 2023",3436.3,3425.0,3451.95,3417.3,1.39M,0.63%
37,"Jan 23, 2023",3414.9,3388.0,3419.0,3355.6,1.07M,1.54%
38,"Jan 20, 2023",3363.1,3365.0,3394.65,3355.6,1.53M,-0.30%
39,"Jan 19, 2023",3373.1,3380.0,3387.0,3361.0,1.59M,-0.50%
40,"Jan 18, 2023",3390.0,3380.0,3408.95,3372.25,2.42M,0.34%
41,"Jan 17, 2023",3378.4,3330.0,3381.8,3321.0,1.69M,1.33%
42,"Jan 16, 2023 D",3334.05,3317.0,3353.0,3298.05,1.84M,-1.20%
43,"Jan 13, 2023",3374.55,3342.9,3379.0,3305.0,1.74M,1.21%
44,"Jan 12, 2023",3334.35,3329.0,3350.0,3315.55,2.25M,0.17%
45,"Jan 11, 2023",3328.7,3290.1,3349.5,3271.15,2.72M,1.29%
46,"Jan 10, 2023",3286.4,3285.0,3298.0,3230.1,3.86M,-1.01%
47,"Jan 09, 2023 E",3319.95,3229.0,3327.0,3221.15,2.89M,3.38%
48,"Jan 06, 2023",3211.55,3300.0,3301.55,3200.0,2.49M,-3.01%
49,"Jan 05, 2023",3311.1,3330.2,3337.3,3281.95,1.83M,-0.11%
50,"Jan 04, 2023",3314.65,3306.7,3327.35,3286.2,1.23M,0.10%
51,"Jan 03, 2023",3311.35,3252.0,3320.0,3245.3,1.25M,1.53%
52,"Jan 02, 2023",3261.45,3261.0,3266.85,3235.2,709.55K,0.15%
53,"Dec 30, 2022",3256.7,3286.05,3299.0,3246.2,1.16M,-0.37%
54,"Dec 29, 2022",3268.75,3231.1,3271.5,3228.0,1.04M,0.36%
55,"Dec 28, 2022",3257.1,3249.8,3266.1,3226.0,910.80K,-0.07%
56,"Dec 27, 2022",3259.5,3269.2,3273.8,3231.5,835.88K,0.20%
57,"Dec 26, 2022",3252.9,3228.35,3272.0,3225.05,870.16K,0.76%
58,"Dec 23, 2022",3228.35,3217.0,3266.85,3217.0,1.36M,-0.96%
59,"Dec 22, 2022",3259.7,3294.0,3294.0,3245.1,1.38M,-0.27%
60,"Dec 21, 2022",3268.55,3249.0,3283.05,3240.0,1.43M,0.76%
61,"Dec 20, 2022",3243.95,3198.9,3249.0,3163.65,1.53M,1.31%
62,"Dec 19, 2022",3202.05,3227.0,3245.5,3194.5,2.12M,-1.18%
63,"Dec 16, 2022",3240.25,3275.0,3292.0,3225.2,2.70M,-1.96%
64,"Dec 15, 2022",3305.1,3358.8,3364.75,3298.95,1.42M,-1.79%
65,"Dec 14, 2022",3365.35,3348.8,3377.0,3340.9,1.21M,1.00%
66,"Dec 13, 2022",3332.1,3277.2,3336.45,3267.8,1.38M,1.39%
67,"Dec 12, 2022",3286.45,3255.5,3296.0,3236.1,1.53M,-0.19%
68,"Dec 09, 2022",3292.75,3374.1,3374.1,3276.35,1.80M,-1.73%
69,"Dec 08, 2022",3350.55,3360.0,3380.6,3339.45,1.29M,-0.89%
70,"Dec 07, 2022",3380.6,3368.3,3393.7,3354.0,1.17M,-0.14%
71,"Dec 06, 2022",3385.35,3400.05,3407.95,3368.0,1.17M,-1.18%
72,"Dec 05, 2022",3425.9,3433.0,3439.15,3407.0,1.48M,-0.39%
73,"Dec 02, 2022",3439.15,3458.1,3468.9,3413.0,2.41M,-1.05%
74,"Dec 01, 2022",3475.65,3425.0,3480.0,3420.0,2.18M,2.50%
75,"Nov 30, 2022",3390.8,3383.0,3414.9,3375.0,3.41M,-0.19%
76,"Nov 29, 2022",3397.35,3383.0,3429.0,3383.0,1.58M,0.06%
77,"Nov 28, 2022",3395.25,3366.0,3417.0,3365.55,2.20M,0.17%
78,"Nov 25, 2022",3389.65,3383.0,3403.35,3348.0,1.59M,0.28%
79,"Nov 24, 2022",3380.15,3316.25,3392.95,3308.3,1.30M,2.17%
80,"Nov 23, 2022",3308.3,3330.0,3330.0,3291.0,1.15M,-0.20%
81,"Nov 22, 2022",3314.95,3280.0,3318.95,3255.25,1.15M,0.96%
82,"Nov 21, 2022",3283.5,3322.5,3333.7,3273.0,1.30M,-1.79%
83,"Nov 18, 2022",3343.45,3350.0,3362.75,3321.0,1.16M,-0.17%
84,"Nov 17, 2022",3349.0,3340.0,3360.0,3317.75,1.42M,-0.19%
85,"Nov 16, 2022",3355.35,3338.9,3367.9,3321.45,1.75M,0.68%
86,"Nov 15, 2022",3332.6,3321.0,3339.95,3292.0,1.40M,-0.09%
87,"Nov 14, 2022",3335.5,3324.0,3349.0,3309.0,1.34M,0.59%
88,"Nov 11, 2022",3315.95,3269.6,3341.6,3255.05,3.27M,3.44%
89,"Nov 10, 2022",3205.65,3170.0,3225.0,3170.0,1.57M,-0.32%
90,"Nov 09, 2022",3216.05,3249.8,3249.8,3201.65,1.16M,-0.55%
91,"Nov 07, 2022",3233.7,3229.0,3242.8,3195.1,1.47M,0.51%
92,"Nov 04, 2022",3217.4,3217.0,3220.05,3166.15,1.46M,0.33%
93,"Nov 03, 2022",3206.75,3228.05,3228.05,3195.0,1.42M,-1.08%
94,"Nov 02, 2022",3241.7,3270.0,3270.0,3222.05,1.41M,-0.55%
95,"Nov 01, 2022",3259.7,3214.5,3262.6,3203.45,2.99M,2.08%
96,"Oct 31, 2022",3193.15,3199.0,3199.0,3177.8,1.92M,0.95%
97,"Oct 28, 2022",3163.25,3150.0,3178.5,3145.0,1.36M,0.19%
98,"Oct 27, 2022",3157.4,3160.7,3174.0,3134.35,2.44M,-0.15%
99,"Oct 25, 2022",3162.1,3180.5,3184.25,3151.15,2.07M,0.01%
100,"Oct 24, 2022",3161.7,3170.1,3178.0,3155.0,260.95K,0.77%
101,"Oct 21, 2022",3137.4,3157.8,3160.4,3127.0,1.02M,-0.63%
102,"Oct 20, 2022",3157.3,3105.0,3160.0,3105.0,1.59M,1.14%
103,"Oct 19, 2022",3121.85,3159.0,3159.0,3112.0,1.19M,-0.73%
104,"Oct 18, 2022",3144.7,3150.0,3155.35,3128.55,1.79M,1.06%
105,"Oct 17, 2022 D",3111.75,3072.65,3128.4,3071.45,1.52M,0.41%
106,"Oct 14, 2022",3099.15,3145.0,3150.0,3071.0,2.25M,-0.13%
107,"Oct 13, 2022",3103.3,3100.75,3110.0,3052.35,2.05M,0.08%
108,"Oct 12, 2022",3100.75,3084.9,3109.9,3062.05,1.67M,1.02%
109,"Oct 11, 2022",3069.55,3100.0,3145.0,3053.35,4.73M,-1.57%
110,"Oct 10, 2022",3118.55,3010.0,3127.0,3005.0,3.06M,1.75%
111,"Oct 07, 2022",3064.9,3097.4,3105.0,3058.1,1.94M,-1.19%
112,"Oct 06, 2022",3101.95,3111.0,3124.0,3092.45,1.79M,0.35%
113,"Oct 04, 2022",3091.15,3029.95,3098.0,3023.0,2.15M,3.56%
114,"Oct 03, 2022",2984.95,2995.0,3020.7,2974.0,1.76M,-0.65%
115,"Sep 30, 2022",3004.55,2990.85,3019.7,2950.1,2.82M,0.24%
116,"Sep 29, 2022",2997.3,3054.0,3055.85,2990.0,2.49M,-1.26%
117,"Sep 28, 2022",3035.65,2980.0,3049.95,2980.0,2.74M,0.60%
118,"Sep 27, 2022",3017.45,3009.4,3025.0,2976.0,2.23M,0.77%
119,"Sep 26, 2022",2994.4,2959.85,3025.85,2926.1,2.93M,0.41%
120,"Sep 23, 2022",2982.05,3004.0,3022.5,2979.0,2.65M,-0.84%
121,"Sep 22, 2022",3007.4,2990.0,3029.95,2979.3,2.02M,0.21%
122,"Sep 21, 2022",3001.2,3028.0,3041.4,2998.15,2.25M,-1.29%
123,"Sep 20, 2022",3040.3,3050.0,3079.95,3030.0,1.54M,0.38%
124,"Sep 19, 2022",3028.8,3036.0,3042.0,2987.8,2.07M,0.67%
125,"Sep 16, 2022",3008.7,3076.0,3094.35,3000.0,5.32M,-3.08%
126,"Sep 15, 2022",3104.35,3130.0,3137.75,3100.0,2.14M,-0.51%
127,"Sep 14, 2022",3120.4,3135.0,3141.4,3113.8,5.09M,-3.37%
128,"Sep 13, 2022",3229.35,3263.45,3263.45,3225.0,1.97M,-0.42%
129,"Sep 12, 2022",3242.95,3239.9,3269.8,3225.0,1.79M,0.79%
130,"Sep 09, 2022",3217.65,3195.0,3233.5,3168.5,1.56M,1.51%
131,"Sep 08, 2022",3169.65,3170.0,3183.5,3160.1,1.35M,0.64%
132,"Sep 07, 2022",3149.6,3102.0,3161.9,3102.0,1.29M,0.72%
133,"Sep 06, 2022",3127.05,3135.5,3140.85,3106.35,1.94M,-0.20%
134,"Sep 05, 2022",3133.4,3123.65,3147.95,3112.25,2.15M,0.10%
135,"Sep 02, 2022",3130.4,3163.0,3163.0,3120.3,2.05M,-0.04%
136,"Sep 01, 2022",3131.7,3190.0,3190.0,3121.0,3.55M,-2.47%
137,"Aug 30, 2022",3211.15,3155.0,3226.5,3142.1,3.43M,2.51%
138,"Aug 29, 2022",3132.55,3125.0,3142.7,3081.0,2.54M,-2.78%
139,"Aug 26, 2022",3222.2,3234.3,3257.0,3216.8,1.46M,0.12%
140,"Aug 25, 2022",3218.2,3276.0,3278.15,3214.75,1.95M,-1.14%
141,"Aug 24, 2022",3255.35,3292.0,3308.0,3250.2,1.69M,-0.89%
142,"Aug 23, 2022",3284.6,3319.95,3341.9,3270.0,1.85M,-2.09%
143,"Aug 22, 2022",3354.55,3365.0,3384.1,3347.4,1.54M,-0.92%
144,"Aug 19, 2022",3385.75,3387.0,3421.5,3371.25,1.40M,0.13%
145,"Aug 18, 2022",3381.25,3390.0,3392.0,3362.0,1.43M,-0.58%
146,"Aug 17, 2022",3401.1,3385.1,3417.95,3371.1,1.62M,0.25%
147,"Aug 16, 2022",3392.7,3411.0,3414.85,3387.5,839.94K,-0.26%
148,"Aug 12, 2022",3401.55,3419.0,3419.0,3381.25,1.47M,-0.61%
149,"Aug 11, 2022",3422.5,3400.0,3428.7,3375.05,1.45M,2.03%
150,"Aug 10, 2022",3354.25,3385.0,3385.0,3335.0,1.88M,-0.60%
151,"Aug 08, 2022",3374.45,3365.0,3378.9,3336.0,1.07M,0.28%
152,"Aug 05, 2022",3365.05,3361.2,3377.0,3355.0,1.11M,0.30%
153,"Aug 04, 2022",3354.95,3350.0,3387.9,3307.35,2.15M,0.46%
154,"Aug 03, 2022",3339.5,3280.0,3349.0,3277.05,2.90M,1.45%
155,"Aug 02, 2022",3291.8,3290.0,3312.9,3271.65,1.27M,-0.21%
156,"Aug 01, 2022",3298.8,3327.0,3327.0,3271.0,1.31M,-0.09%
157,"Jul 29, 2022",3301.9,3290.0,3317.3,3275.0,2.43M,1.27%
158,"Jul 28, 2022",3260.5,3216.0,3264.0,3201.65,2.11M,2.25%
159,"Jul 27, 2022",3188.85,3115.0,3194.1,3110.0,1.39M,2.34%
160,"Jul 26, 2022",3115.9,3164.7,3168.9,3096.5,2.64M,-1.61%
161,"Jul 25, 2022",3166.75,3165.0,3186.45,3149.1,1.80M,-0.13%
162,"Jul 22, 2022",3171.0,3185.0,3197.0,3143.5,2.08M,-0.20%
163,"Jul 21, 2022",3177.3,3167.0,3184.0,3144.05,2.42M,0.39%
164,"Jul 20, 2022",3164.8,3107.8,3171.95,3098.05,3.40M,2.95%
165,"Jul 19, 2022",3074.25,3030.05,3078.95,3030.05,1.87M,0.35%
166,"Jul 18, 2022",3063.5,3023.0,3076.95,3014.3,3.20M,2.30%
167,"Jul 15, 2022",2994.6,3018.55,3028.9,2953.0,4.57M,-0.14%
168,"Jul 14, 2022 D",2998.75,3056.0,3057.0,2967.0,4.76M,-1.32%
169,"Jul 13, 2022",3038.75,3104.0,3110.0,3035.0,3.86M,-1.49%
170,"Jul 12, 2022",3084.7,3114.9,3136.2,3080.25,3.73M,-0.93%
171,"Jul 11, 2022",3113.8,3206.15,3225.0,3106.0,6.97M,-4.64%
172,"Jul 08, 2022 E",3265.45,3300.0,3305.0,3250.0,2.14M,-0.68%
173,"Jul 07, 2022",3287.85,3271.0,3319.4,3265.05,1.99M,0.83%
174,"Jul 06, 2022",3260.75,3218.5,3268.5,3202.25,2.18M,1.38%
175,"Jul 05, 2022",3216.3,3255.0,3272.0,3206.95,2.17M,-0.58%
176,"Jul 04, 2022",3235.05,3312.0,3317.95,3225.05,2.62M,-2.41%
177,"Jul 01, 2022",3315.1,3260.0,3333.0,3252.05,1.50M,1.47%
178,"Jun 30, 2022",3267.1,3272.0,3310.9,3255.0,2.72M,-0.71%
179,"Jun 29, 2022",3290.5,3271.0,3333.0,3271.0,2.13M,-0.83%
180,"Jun 28, 2022",3318.15,3307.0,3330.0,3272.6,1.40M,0.10%
181,"Jun 27, 2022",3314.7,3350.0,3362.9,3306.5,2.04M,0.66%
182,"Jun 24, 2022",3293.1,3339.0,3345.0,3277.5,2.13M,-0.47%
183,"Jun 23, 2022",3308.8,3222.95,3318.0,3222.95,3.69M,2.66%
184,"Jun 22, 2022",3222.95,3199.9,3250.55,3183.0,3.34M,0.34%
185,"Jun 21, 2022",3211.95,3130.0,3237.75,3125.4,2.96M,3.20%
186,"Jun 20, 2022",3112.4,3094.0,3138.75,3069.0,1.50M,0.76%
187,"Jun 17, 2022",3088.9,3092.0,3118.75,3023.85,5.24M,-1.69%
188,"Jun 16, 2022",3142.0,3240.0,3244.85,3133.05,2.03M,-2.01%
189,"Jun 15, 2022",3206.3,3218.5,3234.0,3201.0,1.40M,-0.13%
190,"Jun 14, 2022",3210.55,3190.0,3238.9,3174.7,2.61M,-0.28%
191,"Jun 13, 2022",3219.6,3290.0,3293.0,3192.45,3.03M,-4.18%
192,"Jun 10, 2022",3359.9,3382.0,3393.0,3352.0,1.53M,-1.96%
193,"Jun 09, 2022",3427.1,3385.0,3437.0,3353.1,1.28M,0.67%
194,"Jun 08, 2022",3404.15,3380.15,3413.95,3346.5,2.19M,1.23%
195,"Jun 07, 2022",3362.7,3401.05,3418.85,3356.0,2.31M,-1.99%
196,"Jun 06, 2022",3430.95,3418.0,3453.0,3377.15,1.08M,-0.27%
197,"Jun 03, 2022",3440.15,3459.4,3477.3,3431.2,1.91M,0.50%
198,"Jun 02, 2022",3423.0,3355.0,3432.0,3346.3,2.66M,2.02%
199,"Jun 01, 2022",3355.2,3388.0,3388.0,3340.05,1.49M,-0.27%
200,"May 31, 2022",3364.35,3354.15,3383.4,3325.0,4.84M,-0.32%
201,"May 30, 2022",3375.25,3297.0,3386.6,3286.35,2.09M,3.49%
202,"May 27, 2022",3261.3,3253.2,3278.9,3229.2,3.10M,1.06%
203,"May 26, 2022",3226.95,3191.0,3241.5,3180.55,2.81M,1.87%
204,"May 25, 2022 D",3167.65,3292.85,3292.85,3154.05,3.55M,-3.66%
205,"May 24, 2022",3288.0,3315.15,3324.85,3275.6,1.71M,-1.02%
206,"May 23, 2022",3321.75,3304.8,3338.9,3267.0,2.29M,0.87%
207,"May 20, 2022",3293.0,3310.0,3313.9,3270.05,3.07M,0.95%
208,"May 19, 2022",3261.95,3397.0,3405.0,3230.0,4.64M,-5.42%
209,"May 18, 2022",3448.8,3465.0,3495.0,3443.05,1.87M,-0.08%
210,"May 17, 2022",3451.6,3370.0,3467.0,3350.4,1.75M,2.22%
211,"May 16, 2022",3376.8,3415.0,3430.0,3366.6,1.20M,-1.12%
212,"May 13, 2022",3414.9,3435.0,3439.9,3382.15,2.19M,0.18%
213,"May 12, 2022",3408.65,3378.0,3449.7,3350.1,2.81M,-0.10%
214,"May 11, 2022",3412.0,3435.0,3448.45,3382.15,1.84M,-0.78%
215,"May 10, 2022",3438.75,3434.0,3464.8,3422.0,1.62M,-0.18%
216,"May 09, 2022",3445.1,3398.0,3456.0,3346.85,2.48M,0.36%
217,"May 06, 2022",3432.6,3459.0,3474.5,3424.5,2.01M,-2.30%
218,"May 05, 2022",3513.4,3512.1,3533.0,3485.35,1.61M,0.97%
219,"May 04, 2022",3479.75,3538.5,3545.45,3465.3,2.31M,-1.77%
220,"May 02, 2022",3542.4,3519.9,3547.95,3492.75,1.32M,-0.12%
221,"Apr 29, 2022",3546.7,3597.0,3623.25,3536.85,2.05M,-1.05%
222,"Apr 28, 2022",3584.3,3588.0,3604.4,3538.05,1.70M,0.65%
223,"Apr 27, 2022",3561.2,3546.0,3568.45,3506.3,1.73M,0.42%
224,"Apr 26, 2022",3546.3,3575.15,3587.9,3518.15,1.94M,-0.05%
225,"Apr 25, 2022",3548.2,3558.0,3584.0,3533.1,1.96M,-1.78%
226,"Apr 22, 2022",3612.55,3581.1,3617.0,3571.5,1.58M,-0.44%
227,"Apr 21, 2022",3628.65,3580.0,3644.0,3567.4,2.28M,2.02%
228,"Apr 20, 2022",3556.8,3500.0,3569.15,3480.0,2.64M,2.45%
229,"Apr 19, 2022",3471.9,3550.0,3563.55,3439.15,3.17M,-1.59%
230,"Apr 18, 2022",3528.05,3610.0,3610.0,3522.5,3.82M,-3.66%
231,"Apr 13, 2022",3661.95,3707.0,3709.85,3655.55,1.62M,-0.79%
232,"Apr 12, 2022",3691.1,3683.0,3739.0,3648.35,4.48M,-0.14%
233,"Apr 11, 2022 E",3696.4,3690.0,3712.35,3656.1,2.29M,0.29%
234,"Apr 08, 2022",3685.65,3690.0,3705.0,3642.5,2.30M,0.04%
235,"Apr 07, 2022",3684.15,3745.5,3745.5,3679.0,2.49M,-1.90%
236,"Apr 06, 2022",3755.35,3809.3,3809.3,3731.15,2.05M,-1.56%
237,"Apr 05, 2022",3814.8,3772.0,3835.6,3772.0,2.31M,1.18%
238,"Apr 04, 2022",3770.35,3762.0,3780.0,3737.1,1.47M,0.31%
239,"Apr 01, 2022",3758.75,3748.0,3763.0,3728.05,1.39M,0.50%
240,"Mar 31, 2022",3739.95,3740.0,3754.65,3720.2,2.17M,0.23%
241,"Mar 30, 2022",3731.55,3738.0,3738.0,3706.2,1.58M,0.71%
242,"Mar 29, 2022",3705.35,3694.75,3722.0,3691.0,2.69M,-0.06%
243,"Mar 28, 2022",3707.7,3695.0,3713.0,3661.2,1.76M,0.01%
244,"Mar 25, 2022",3707.45,3759.9,3779.5,3672.0,1.69M,-1.13%
245,"Mar 24, 2022",3749.85,3700.0,3758.2,3695.0,1.88M,1.01%
246,"Mar 23, 2022",3712.4,3708.0,3729.8,3690.0,1.60M,0.31%
247,"Mar 22, 2022",3700.95,3640.0,3711.0,3625.0,2.91M,2.05%
248,"Mar 21, 2022",3626.7,3696.0,3713.95,3615.0,2.41M,-1.25%
249,"Mar 17, 2022",3672.75,3696.6,3710.0,3660.3,3.60M,0.46%
250,"Mar 16, 2022",3655.9,3640.5,3668.0,3616.25,3.09M,1.73%
251,"Mar 15, 2022",3593.9,3659.0,3659.0,3585.4,3.65M,-1.35%
252,"Mar 14, 2022",3643.0,3580.0,3648.35,3580.0,1.77M,1.22%
253,"Mar 11, 2022",3599.15,3603.25,3639.85,3592.85,1.62M,-0.60%
254,"Mar 10, 2022",3620.95,3684.0,3684.0,3615.0,2.01M,-0.32%
255,"Mar 09, 2022",3632.6,3605.0,3654.0,3597.05,2.72M,0.91%
256,"Mar 08, 2022",3599.95,3460.0,3609.0,3460.0,3.30M,3.30%
257,"Mar 07, 2022",3484.9,3450.0,3548.0,3431.55,3.05M,-1.12%
258,"Mar 04, 2022",3524.35,3501.5,3561.2,3487.05,2.37M,-0.57%
259,"Mar 03, 2022",3544.4,3562.85,3578.6,3530.1,1.93M,-0.05%
260,"Mar 02, 2022",3546.15,3552.5,3571.95,3506.0,2.76M,-0.23%
261,"Feb 28, 2022",3554.2,3490.0,3563.75,3455.9,3.29M,0.95%
262,"Feb 25, 2022",3520.75,3468.0,3530.0,3462.0,2.55M,3.50%
263,"Feb 24, 2022",3401.65,3474.0,3483.85,3391.1,5.04M,-4.55%
264,"Feb 23, 2022",3563.8,3611.0,3622.9,3555.65,2.43M,-0.63%
265,"Feb 22, 2022",3586.4,3650.0,3667.9,3570.0,5.41M,-3.58%
266,"Feb 21, 2022",3719.4,3810.0,3827.8,3705.55,7.47M,-1.96%
267,"Feb 18, 2022",3793.9,3769.0,3815.95,3757.6,3.69M,0.26%
268,"Feb 17, 2022",3784.2,3825.0,3835.0,3779.0,3.13M,-0.76%
269,"Feb 16, 2022",3813.1,3844.0,3854.1,3806.0,3.26M,-0.12%
270,"Feb 15, 2022",3817.8,3786.0,3835.0,3748.0,3.93M,2.25%
271,"Feb 14, 2022",3733.75,3724.0,3793.25,3710.0,5.95M,1.05%
272,"Feb 11, 2022",3694.95,3752.5,3752.5,3690.0,3.85M,-2.00%
273,"Feb 10, 2022",3770.35,3789.8,3789.8,3758.0,2.11M,0.26%
274,"Feb 09, 2022",3760.55,3750.0,3777.95,3746.1,1.64M,0.46%
275,"Feb 08, 2022",3743.45,3791.55,3799.7,3721.0,2.95M,-0.94%
276,"Feb 07, 2022",3779.0,3791.0,3831.8,3756.15,1.92M,-0.94%
277,"Feb 04, 2022",3814.9,3815.3,3824.7,3769.0,2.31M,-0.25%
278,"Feb 03, 2022",3824.6,3851.0,3882.5,3816.05,1.96M,-0.82%
279,"Feb 02, 2022",3856.2,3827.9,3864.0,3800.65,1.98M,1.46%
280,"Feb 01, 2022",3800.65,3770.0,3808.0,3736.4,2.11M,1.72%
281,"Jan 31, 2022",3736.25,3749.0,3758.0,3721.4,2.74M,1.25%
282,"Jan 28, 2022",3690.05,3646.0,3729.8,3646.0,3.14M,1.12%
283,"Jan 27, 2022",3649.25,3731.0,3733.4,3625.1,5.72M,-3.20%
284,"Jan 25, 2022",3769.9,3769.5,3809.4,3722.2,3.33M,-0.04%
285,"Jan 24, 2022",3771.35,3840.0,3849.65,3740.1,3.26M,-1.62%
286,"Jan 21, 2022",3833.5,3807.0,3851.55,3771.1,3.11M,0.18%
287,"Jan 20, 2022",3826.55,3910.0,3920.0,3811.0,6.18M,-2.25%
288,"Jan 19, 2022 D",3914.65,4012.0,4012.0,3910.5,3.10M,-1.90%
289,"Jan 18, 2022",3990.6,4033.95,4041.7,3980.0,2.39M,-0.71%
290,"Jan 17, 2022",4019.15,3992.7,4043.0,3962.3,3.44M,1.29%
291,"Jan 14, 2022",3968.15,3877.85,3977.0,3860.05,3.35M,1.80%
292,"Jan 13, 2022",3897.9,3918.0,3923.0,3857.0,6.68M,0.98%
293,"Jan 12, 2022 E",3859.9,3925.0,3929.0,3836.55,3.20M,-1.43%
294,"Jan 11, 2022",3915.9,3856.0,3925.0,3856.0,1.91M,0.93%
295,"Jan 10, 2022",3879.85,3978.0,3978.0,3861.0,3.94M,0.68%
296,"Jan 07, 2022",3853.5,3820.0,3864.9,3796.4,2.46M,1.21%
297,"Jan 06, 2022",3807.45,3812.0,3835.0,3772.0,1.81M,-1.39%
298,"Jan 05, 2022",3860.95,3865.0,3870.0,3812.4,1.73M,-0.61%
299,"Jan 04, 2022",3884.75,3831.1,3889.15,3811.7,2.49M,1.75%
300,"Jan 03, 2022",3817.75,3750.0,3830.0,3745.0,2.35M,2.12%
301,"Dec 31, 2021",3738.35,3742.8,3760.0,3731.3,1.21M,0.12%
302,"Dec 30, 2021",3733.75,3681.35,3740.0,3680.0,1.97M,1.06%
303,"Dec 29, 2021",3694.7,3692.25,3719.95,3685.0,1.46M,-0.32%
304,"Dec 28, 2021",3706.55,3710.0,3725.0,3693.85,1.46M,0.28%
305,"Dec 27, 2021",3696.1,3671.0,3700.0,3653.1,1.53M,0.69%
306,"Dec 24, 2021",3670.9,3685.0,3705.0,3644.8,2.21M,0.22%
307,"Dec 23, 2021",3662.7,3648.0,3670.5,3630.0,1.79M,0.88%
308,"Dec 22, 2021",3630.75,3624.0,3636.8,3606.25,1.22M,0.62%
309,"Dec 21, 2021",3608.3,3582.65,3641.2,3566.4,2.34M,1.45%
310,"Dec 20, 2021",3556.9,3589.0,3606.0,3510.15,2.31M,-0.77%
311,"Dec 17, 2021",3584.35,3602.5,3651.35,3573.7,4.33M,0.08%
312,"Dec 16, 2021",3581.6,3582.0,3608.45,3570.0,2.07M,0.32%
313,"Dec 15, 2021",3570.35,3620.0,3623.0,3558.15,1.60M,-1.47%
314,"Dec 14, 2021",3623.8,3605.0,3635.0,3576.7,1.75M,0.39%
315,"Dec 13, 2021",3609.65,3650.0,3662.0,3601.7,1.88M,-0.75%
316,"Dec 10, 2021",3636.8,3585.0,3642.0,3575.1,1.51M,0.97%
317,"Dec 09, 2021",3601.75,3610.0,3634.75,3566.0,1.57M,-0.69%
318,"Dec 08, 2021",3626.9,3601.0,3646.45,3601.0,1.43M,1.18%
319,"Dec 07, 2021",3584.5,3562.5,3598.0,3524.3,1.48M,1.36%
320,"Dec 06, 2021",3536.4,3640.45,3658.0,3522.0,1.85M,-2.86%
