Date,Low,High,Open,Volume,Symbol,Price,Chg%
2016-07-12,1421.88,1454.28,1437.0,348980,britannia,1428.6,-0.0007
2016-07-13,1414.95,1442.9,1434.0,258709,britannia,1433.8,0.0036
2016-07-14,1427.47,1446.5,1445.0,263180,britannia,1429.88,-0.0027
2016-07-15,1405.6,1438.33,1430.0,201540,britannia,1410.3,-0.0137
2016-07-18,1404.47,1424.35,1418.53,193180,britannia,1408.15,-0.0015
2016-07-19,1376.67,1413.97,1410.1,462540,britannia,1380.03,-0.02
2016-07-20,1380.0,1409.0,1387.45,177580,britannia,1404.72,0.0179
2016-07-21,1395.0,1420.0,1407.4,291870,britannia,1407.38,0.0019
2016-07-22,1404.0,1427.97,1408.0,359140,britannia,1425.45,0.0128
2016-07-25,1415.15,1436.85,1425.0,238940,britannia,1425.2,-0.0002
2016-07-26,1405.5,1428.3,1425.2,285700,britannia,1411.9,-0.0093
2016-07-27,1397.5,1424.0,1424.0,210410,britannia,1406.4,-0.0039
2016-07-28,1405.1,1447.0,1407.5,488140,britannia,1432.65,0.0187
2016-07-29,1421.55,1472.1,1422.0,431340,britannia,1466.9,0.0239
2016-08-01,1425.5,1496.95,1473.95,342680,britannia,1441.1,-0.0176
2016-08-02,1435.85,1456.0,1453.5,185460,britannia,1440.35,-0.0005
2016-08-03,1410.03,1449.0,1449.0,363710,britannia,1415.22,-0.0174
2016-08-04,1405.97,1446.5,1425.0,395460,britannia,1440.42,0.0178
2016-08-05,1424.47,1450.4,1440.0,246050,britannia,1442.3,0.0013
2016-08-08,1440.05,1658.62,1441.95,3160000,britannia,1576.08,0.0928
2016-08-09,1544.1,1586.0,1575.0,792590,britannia,1564.22,-0.0075
2016-08-10,1530.1,1565.83,1564.5,341640,britannia,1551.67,-0.008
2016-08-11,1557.4,1638.5,1560.0,1530000,britannia,1618.45,0.043
2016-08-12,1594.22,1657.5,1614.95,714060,britannia,1642.55,0.0149
2016-08-16,1625.0,1670.0,1649.05,338170,britannia,1636.03,-0.004
2016-08-17,1632.5,1679.12,1632.5,524620,britannia,1668.35,0.0197999999999999
2016-08-18,1652.53,1685.0,1670.0,304790,britannia,1664.78,-0.0021
2016-08-19,1658.25,1685.0,1665.0,243240,britannia,1675.22,0.0063
2016-08-22,1672.12,1696.45,1675.0,320090,britannia,1684.62,0.0056
2016-08-23,1670.0,1689.0,1684.0,148400,britannia,1680.67,-0.0023
2016-08-24,1670.0,1742.0,1684.5,683700,britannia,1716.47,0.0213
2016-08-25,1721.58,1749.5,1723.5,742680,britannia,1732.15,0.0091
2016-08-26,1696.03,1742.35,1742.35,287810,britannia,1718.85,-0.0077
2016-08-29,1695.0,1724.5,1703.0,147830,britannia,1703.17,-0.0091
2016-08-30,1705.0,1736.0,1705.0,149210,britannia,1721.6,0.0108
2016-08-31,1710.0,1742.97,1721.1,289590,britannia,1730.28,0.005
2016-09-01,1700.1,1733.0,1733.0,177450,britannia,1704.67,-0.0148
2016-09-02,1671.0,1718.47,1700.5,291320,britannia,1677.47,-0.016
2016-09-06,1672.17,1732.0,1687.5,350720,britannia,1728.55,0.0305
2016-09-07,1701.0,1751.75,1701.0,399160,britannia,1744.47,0.0092
2016-09-08,1725.0,1744.22,1733.5,215840,britannia,1736.05,-0.0048
2016-09-09,1722.5,1750.0,1750.0,153740,britannia,1727.53,-0.0049
2016-09-12,1685.0,1724.95,1700.0,235320,britannia,1713.97,-0.0078
2016-09-14,1713.42,1775.0,1713.5,437530,britannia,1769.95,0.0327
2016-09-15,1762.5,1792.12,1774.97,306490,britannia,1765.8,-0.0023
2016-09-16,1726.7,1781.0,1770.0,312600,britannia,1737.75,-0.0159
2016-09-19,1700.0,1743.0,1737.75,348160,britannia,1705.8,-0.0184
2016-09-20,1699.5,1725.47,1708.0,295490,britannia,1705.25,-0.0003
2016-09-21,1678.6,1722.5,1705.5,363440,britannia,1699.05,-0.0036
2016-09-22,1688.03,1717.5,1709.5,499370,britannia,1700.47,0.0008
2016-09-23,1687.9,1730.0,1714.45,325010,britannia,1710.55,0.0059
2016-09-26,1698.42,1724.58,1722.5,311480,britannia,1708.53,-0.0012
2016-09-27,1705.92,1728.0,1711.05,174650,britannia,1715.62,0.0040999999999999
2016-09-28,1695.45,1728.0,1714.9,252330,britannia,1702.1,-0.0079
2016-09-29,1599.85,1717.5,1715.0,336340,britannia,1642.78,-0.0349
2016-09-30,1625.03,1693.65,1640.0,240410,britannia,1682.0,0.0239
2016-10-03,1690.0,1761.0,1698.92,259360,britannia,1742.78,0.0361
2016-10-04,1718.12,1742.5,1742.0,185640,britannia,1737.67,-0.0029
2016-10-05,1720.25,1753.0,1740.0,412630,britannia,1730.25,-0.0043
2016-10-06,1720.9,1748.97,1744.95,118930,britannia,1733.5,0.0019
2016-10-07,1689.92,1737.5,1733.5,337560,britannia,1693.33,-0.0232
2016-10-10,1685.3,1705.38,1695.0,109500,britannia,1688.4,-0.0029
2016-10-13,1644.5,1684.5,1684.5,322640,britannia,1662.72,-0.0152
2016-10-14,1647.5,1677.0,1677.0,141350,britannia,1665.38,0.0016
2016-10-17,1643.83,1667.72,1667.65,216880,britannia,1653.2,-0.0073
2016-10-18,1622.5,1660.3,1653.25,278540,britannia,1632.3,-0.0126
2016-10-19,1640.0,1675.0,1641.95,347490,britannia,1658.45,0.016
2016-10-20,1650.5,1677.5,1658.5,242760,britannia,1656.58,-0.0011
2016-10-21,1652.25,1672.5,1667.5,127030,britannia,1655.35,-0.0007
2016-10-24,1635.15,1664.78,1635.15,146430,britannia,1653.95,-0.0008
2016-10-25,1639.97,1661.33,1654.2,182190,britannia,1647.67,-0.0038
2016-10-26,1625.35,1654.42,1645.0,175920,britannia,1632.9,-0.009
2016-10-27,1597.5,1634.58,1625.0,434050,britannia,1606.05,-0.0163999999999999
2016-10-28,1615.88,1664.5,1617.0,215910,britannia,1655.97,0.0311
2016-10-30,1650.58,1664.0,1655.97,25230,britannia,1657.85,0.0011
2016-11-01,1633.97,1670.0,1657.5,257190,britannia,1665.28,0.0045
2016-11-02,1635.5,1656.97,1639.0,236000,britannia,1651.3,-0.0084
2016-11-03,1626.03,1662.75,1651.3,258320,britannia,1650.75,-0.0003
2016-11-04,1611.0,1690.0,1650.0,455150,britannia,1651.0,0.0002
2016-11-07,1642.5,1674.0,1664.5,421830,britannia,1651.28,0.0002
2016-11-08,1607.78,1650.85,1639.0,906760,britannia,1617.78,-0.0203
2016-11-09,1464.5,1595.85,1550.0,451680,britannia,1562.1,-0.0344
2016-11-10,1584.62,1620.92,1607.5,274550,britannia,1602.08,0.0256
2016-11-11,1515.25,1594.92,1594.92,432080,britannia,1539.67,-0.039
2016-11-15,1390.6,1532.0,1532.0,1160000,britannia,1464.67,-0.0487
2016-11-16,1463.17,1530.0,1475.0,470300,britannia,1495.5,0.021
2016-11-17,1460.0,1510.0,1510.0,405500,britannia,1467.53,-0.0187
2016-11-18,1435.53,1462.5,1460.5,581400,britannia,1451.3,-0.0111
2016-11-21,1438.05,1464.08,1452.5,182360,britannia,1447.15,-0.0029
2016-11-22,1425.97,1460.0,1453.05,354480,britannia,1453.03,0.0040999999999999
2016-11-23,1447.5,1488.0,1469.5,259000,britannia,1483.88,0.0212
2016-11-24,1458.0,1494.0,1479.0,310140,britannia,1471.28,-0.0085
2016-11-25,1460.53,1487.22,1484.97,175760,britannia,1481.0,0.0066
2016-11-28,1464.08,1495.55,1479.97,178030,britannia,1485.25,0.0029
2016-11-29,1486.0,1519.2,1493.5,208310,britannia,1502.72,0.0118
2016-11-30,1475.6,1536.97,1505.0,474740,britannia,1516.45,0.0091
2016-12-01,1498.0,1531.97,1518.03,188980,britannia,1501.67,-0.0097
2016-12-02,1482.42,1507.5,1497.4,339410,britannia,1488.4,-0.0088
2016-12-05,1490.0,1541.4,1490.0,217160,britannia,1533.2,0.0301
2016-12-06,1498.55,1537.0,1534.8,179310,britannia,1502.22,-0.0202
2016-12-07,1491.0,1522.3,1509.0,235240,britannia,1497.38,-0.0032
2016-12-08,1500.5,1534.0,1506.5,169390,britannia,1519.38,0.0147
2016-12-09,1510.55,1531.4,1520.95,635440,britannia,1512.67,-0.0044
2016-12-12,1485.05,1514.25,1512.75,274720,britannia,1488.53,-0.016
2016-12-13,1462.47,1498.92,1498.92,384090,britannia,1469.33,-0.0129
2016-12-14,1467.5,1484.0,1470.0,233770,britannia,1470.83,0.001
2016-12-15,1453.75,1477.0,1466.0,216560,britannia,1460.1,-0.0073
2016-12-16,1440.95,1469.08,1461.62,388160,britannia,1447.65,-0.0085
2016-12-19,1432.75,1457.38,1450.0,220010,britannia,1449.8,0.0015
2016-12-20,1433.0,1454.9,1451.0,401090,britannia,1436.05,-0.0095
2016-12-21,1413.9,1449.5,1436.05,401740,britannia,1423.85,-0.0085
2016-12-22,1399.92,1424.62,1420.0,185180,britannia,1405.33,-0.013
2016-12-23,1386.42,1420.58,1405.03,182740,britannia,1415.6,0.0073
2016-12-26,1390.0,1415.7,1414.95,136000,britannia,1403.65,-0.0084
2016-12-27,1390.78,1428.42,1405.12,157350,britannia,1413.42,0.0069999999999999
2016-12-28,1415.0,1444.0,1415.0,247110,britannia,1419.8,0.0045
2016-12-29,1414.45,1449.0,1417.5,180290,britannia,1441.58,0.0153
2016-12-30,1435.0,1461.0,1452.5,220670,britannia,1443.15,0.0011
2017-01-02,1432.58,1450.55,1450.55,104490,britannia,1443.22,0.0
2017-01-03,1425.6,1445.0,1443.5,255190,britannia,1436.12,-0.0049
2017-01-04,1415.22,1445.0,1445.0,273360,britannia,1426.2,-0.0069
2017-01-05,1426.3,1437.5,1431.0,232670,britannia,1432.9,0.0046999999999999
2017-01-06,1422.9,1457.5,1432.5,795440,britannia,1447.47,0.0102
2017-01-09,1437.78,1461.15,1460.0,344360,britannia,1448.95,0.001
2017-01-10,1437.97,1451.5,1449.5,546120,britannia,1440.4,-0.0059
2017-01-11,1442.5,1492.5,1442.5,691720,britannia,1485.05,0.031
2017-01-12,1459.2,1497.47,1492.47,260100,britannia,1473.9,-0.0075
2017-01-13,1462.5,1492.5,1484.5,208660,britannia,1470.0,-0.0026
2017-01-16,1461.5,1489.9,1467.5,213010,britannia,1482.88,0.0088
2017-01-17,1477.55,1510.1,1484.35,329500,britannia,1506.78,0.0161
2017-01-18,1507.45,1549.35,1509.0,539230,britannia,1545.78,0.0259
2017-01-19,1533.38,1577.5,1545.5,515150,britannia,1553.97,0.0053
2017-01-20,1532.05,1567.55,1558.95,225990,britannia,1539.15,-0.0095
2017-01-23,1532.6,1557.5,1532.6,144080,britannia,1546.55,0.0048
2017-01-24,1540.83,1575.25,1548.15,303690,britannia,1574.17,0.0179
2017-01-25,1549.0,1574.0,1562.5,190020,britannia,1567.45,-0.0043
2017-01-27,1545.5,1581.0,1567.0,269430,britannia,1551.47,-0.0102
2017-01-30,1550.1,1575.7,1564.0,260540,britannia,1572.85,0.0138
2017-01-31,1554.5,1575.0,1575.0,309880,britannia,1565.22,-0.0049
2017-02-01,1556.38,1624.9,1566.85,422570,britannia,1617.38,0.0333
2017-02-02,1594.85,1627.33,1620.0,461790,britannia,1615.5,-0.0012
2017-02-03,1605.0,1636.92,1611.55,271330,britannia,1615.42,-0.0
2017-02-06,1615.42,1647.2,1615.42,268300,britannia,1642.5,0.0168
2017-02-07,1605.0,1645.0,1645.0,227650,britannia,1615.3,-0.0166
2017-02-08,1596.03,1633.1,1615.42,258160,britannia,1616.5,0.0007
2017-02-09,1602.65,1627.33,1614.15,225520,britannia,1612.97,-0.0022
2017-02-10,1611.62,1635.0,1615.5,422210,britannia,1619.67,0.0042
2017-02-13,1611.05,1648.0,1622.5,403910,britannia,1635.85,0.01
2017-02-14,1605.1,1640.0,1640.0,376840,britannia,1612.22,-0.0144
2017-02-15,1585.5,1621.5,1616.5,272680,britannia,1597.17,-0.0093
2017-02-16,1591.38,1619.2,1595.0,159890,britannia,1615.38,0.0113999999999999
2017-02-17,1602.78,1627.4,1619.55,314860,britannia,1623.88,0.0053
2017-02-20,1618.03,1633.62,1631.0,114270,britannia,1628.45,0.0028
2017-02-21,1607.6,1637.75,1633.35,196130,britannia,1619.53,-0.0055
2017-02-22,1613.42,1632.0,1621.0,230530,britannia,1619.35,-0.0001
2017-02-23,1606.78,1639.47,1621.03,420850,britannia,1613.5,-0.0036
2017-02-27,1609.42,1634.45,1615.5,261070,britannia,1629.55,0.0098999999999999
2017-02-28,1606.15,1629.5,1627.55,191910,britannia,1614.7,-0.0091
2017-03-01,1587.5,1629.97,1616.0,203810,britannia,1590.5,-0.015
2017-03-02,1551.35,1608.75,1600.0,381920,britannia,1557.08,-0.021
2017-03-03,1533.22,1572.85,1561.5,466080,britannia,1548.38,-0.0056
2017-03-06,1529.7,1558.22,1556.0,319000,britannia,1543.0,-0.0034999999999999
2017-03-07,1527.6,1552.5,1552.5,367250,britannia,1529.58,-0.0087
2017-03-08,1522.65,1554.0,1532.5,526950,britannia,1542.7,0.0086
2017-03-09,1531.5,1549.95,1543.0,224430,britannia,1539.3,-0.0022
2017-03-10,1538.5,1565.5,1542.55,274980,britannia,1561.25,0.0143
2017-03-14,1568.22,1595.28,1576.9,267270,britannia,1588.38,0.0174
2017-03-15,1567.75,1600.0,1590.03,224210,britannia,1595.12,0.0042
2017-03-16,1598.17,1619.1,1598.5,225370,britannia,1612.53,0.0109
2017-03-17,1607.5,1627.45,1612.5,176810,britannia,1623.78,0.0069999999999999
2017-03-20,1620.0,1632.17,1626.2,110940,britannia,1625.88,0.0013
2017-03-21,1620.0,1660.5,1620.0,792900,britannia,1647.17,0.0131
2017-03-22,1631.0,1672.88,1631.0,440160,britannia,1662.88,0.0095
2017-03-23,1639.95,1677.17,1663.5,188330,britannia,1647.88,-0.009
2017-03-24,1641.53,1660.5,1649.58,141280,britannia,1649.08,0.0007
2017-03-27,1646.08,1665.0,1650.0,154350,britannia,1652.05,0.0018
2017-03-28,1652.2,1683.42,1654.85,201090,britannia,1669.78,0.0107
2017-03-29,1663.45,1707.75,1671.65,304570,britannia,1695.7,0.0155
2017-03-30,1690.3,1711.25,1691.0,1960000,britannia,1697.58,0.0011
2017-03-31,1665.53,1716.47,1690.0,396950,britannia,1687.0,-0.0062
2017-04-03,1636.4,1711.05,1688.5,188620,britannia,1695.85,0.0052
2017-04-05,1675.0,1700.78,1698.5,391350,britannia,1687.95,-0.0046999999999999
2017-04-06,1673.72,1697.22,1687.95,226510,britannia,1678.58,-0.0056
2017-04-07,1670.0,1688.65,1675.0,103410,britannia,1678.72,0.0001
2017-04-10,1675.0,1712.5,1677.5,136540,britannia,1708.42,0.0177
2017-04-11,1691.1,1726.88,1709.85,187740,britannia,1701.4,-0.0040999999999999
2017-04-12,1688.9,1730.05,1690.0,334880,britannia,1724.5,0.0136
2017-04-13,1695.5,1726.3,1725.0,122000,britannia,1701.9,-0.0131
2017-04-17,1686.28,1702.9,1701.72,91100,britannia,1692.65,-0.0054
2017-04-18,1676.9,1708.03,1685.33,226600,britannia,1684.25,-0.005
2017-04-19,1669.6,1723.72,1682.53,185990,britannia,1715.62,0.0186
2017-04-20,1684.1,1720.0,1718.45,134520,britannia,1689.67,-0.0151
2017-04-21,1684.0,1703.83,1691.05,167550,britannia,1688.28,-0.0008
2017-04-24,1680.0,1697.9,1680.0,80630,britannia,1694.08,0.0034
2017-04-25,1693.67,1744.5,1699.0,274920,britannia,1738.72,0.0264
2017-04-26,1730.0,1799.0,1745.0,625870,britannia,1776.7,0.0218
2017-04-27,1723.4,1804.5,1775.0,352270,britannia,1777.53,0.0005
2017-04-28,1774.12,1819.5,1777.53,329720,britannia,1812.28,0.0195
2017-05-02,1777.83,1822.2,1805.0,187460,britannia,1786.97,-0.0139999999999999
2017-05-03,1756.65,1815.0,1790.08,214200,britannia,1790.25,0.0018
2017-05-04,1782.67,1810.0,1787.47,239360,britannia,1796.05,0.0032
2017-05-05,1758.22,1799.8,1796.05,96250,britannia,1764.67,-0.0175
2017-05-08,1757.03,1781.97,1770.97,72910,britannia,1771.47,0.0039
2017-05-09,1759.53,1801.97,1767.0,188860,britannia,1796.47,0.0141
2017-05-10,1793.5,1860.9,1793.5,669360,britannia,1855.65,0.0329
2017-05-11,1842.6,1872.0,1845.0,326900,britannia,1854.17,-0.0008
2017-05-12,1830.9,1867.5,1852.5,124620,britannia,1852.12,-0.0011
2017-05-15,1840.03,1899.75,1852.0,236790,britannia,1870.78,0.0101
2017-05-16,1853.5,1887.0,1870.78,219250,britannia,1876.42,0.003
2017-05-17,1830.0,1876.85,1876.0,135120,britannia,1834.8,-0.0222
2017-05-18,1773.05,1842.8,1842.8,142010,britannia,1777.72,-0.0311
2017-05-19,1781.5,1835.0,1799.92,287470,britannia,1791.35,0.0077
2017-05-22,1801.6,1848.5,1810.95,212640,britannia,1816.72,0.0141999999999999
2017-05-23,1790.03,1841.95,1827.5,265430,britannia,1797.1,-0.0108
2017-05-24,1735.95,1807.92,1802.5,199370,britannia,1766.65,-0.0169
2017-05-25,1725.6,1785.0,1785.0,338880,britannia,1758.9,-0.0044
2017-05-26,1701.1,1772.5,1757.0,886100,britannia,1707.92,-0.0289999999999999
2017-05-29,1685.75,1730.0,1704.2,392340,britannia,1709.2,0.0007
2017-05-30,1689.15,1725.0,1719.85,493310,britannia,1712.72,0.0021
2017-05-31,1708.5,1774.0,1708.5,419000,britannia,1766.33,0.0313
2017-06-01,1770.0,1805.5,1792.5,405620,britannia,1802.95,0.0207
2017-06-02,1780.0,1832.5,1814.95,299540,britannia,1795.8,-0.004
2017-06-05,1795.8,1857.0,1795.8,502600,britannia,1821.65,0.0144
2017-06-06,1797.92,1836.0,1826.85,272080,britannia,1813.67,-0.0044
2017-06-07,1800.1,1837.5,1818.8,259420,britannia,1821.8,0.0045
2017-06-08,1810.33,1829.5,1821.8,90780,britannia,1819.65,-0.0012
2017-06-09,1820.62,1849.5,1824.0,290830,britannia,1836.5,0.0093
2017-06-12,1807.0,1853.2,1832.5,162420,britannia,1813.33,-0.0126
2017-06-13,1802.5,1824.38,1824.38,106040,britannia,1813.05,-0.0002
2017-06-14,1790.25,1823.0,1823.0,100490,britannia,1806.78,-0.0034999999999999
2017-06-15,1777.12,1815.0,1810.0,175760,britannia,1782.4,-0.0135
2017-06-16,1761.5,1789.0,1782.4,279670,britannia,1784.47,0.0012
2017-06-19,1785.0,1811.78,1785.0,117850,britannia,1796.12,0.0065
2017-06-20,1784.5,1809.35,1789.42,181610,britannia,1791.9,-0.0023
2017-06-21,1780.0,1845.0,1790.0,178280,britannia,1835.15,0.0241
2017-06-22,1816.25,1850.0,1850.0,301570,britannia,1820.88,-0.0078
2017-06-23,1803.25,1833.8,1820.88,203430,britannia,1824.75,0.0021
2017-06-27,1806.72,1839.3,1839.3,167390,britannia,1823.78,-0.0005
2017-06-28,1795.03,1837.8,1822.5,257160,britannia,1818.08,-0.0031
2017-06-29,1800.5,1848.5,1819.22,181420,britannia,1818.6,0.0003
2017-06-30,1809.7,1855.92,1811.1,479700,britannia,1845.03,0.0144999999999999
2017-07-03,1839.5,1873.3,1863.0,148910,britannia,1851.88,0.0037
2017-07-04,1855.05,1883.95,1855.05,245560,britannia,1874.03,0.012
2017-07-05,1857.5,1884.5,1879.5,226040,britannia,1866.72,-0.0039
2017-07-06,1860.72,1875.0,1870.0,246410,britannia,1865.7,-0.0005
2017-07-07,1838.45,1860.97,1860.05,239420,britannia,1846.17,-0.0105
2017-07-10,1849.0,1864.0,1855.22,34220,britannia,1857.97,0.0064
2017-07-11,1843.53,1867.58,1845.3,164310,britannia,1848.53,-0.0051
2017-07-12,1846.0,1862.35,1848.5,360400,britannia,1851.08,0.0014
2017-07-13,1852.0,1881.95,1862.0,127800,britannia,1863.8,0.0069
2017-07-14,1852.58,1867.35,1867.35,77930,britannia,1859.6,-0.0023
2017-07-17,1837.7,1866.5,1859.97,108710,britannia,1848.85,-0.0058
2017-07-18,1828.03,1879.0,1850.0,131060,britannia,1871.47,0.0121999999999999
2017-07-19,1877.35,1919.5,1877.35,525200,britannia,1903.1,0.0169
2017-07-20,1882.5,1917.5,1902.5,415900,britannia,1895.55,-0.004
2017-07-21,1895.1,1922.5,1909.5,240820,britannia,1917.03,0.0113
2017-07-24,1907.58,1934.0,1917.55,203980,britannia,1914.72,-0.0012
2017-07-25,1910.53,1926.65,1925.0,195420,britannia,1925.25,0.0055
2017-07-26,1920.15,1931.0,1931.0,156290,britannia,1925.3,0.0
2017-07-27,1920.5,1959.2,1926.0,280740,britannia,1937.95,0.0066
2017-07-28,1917.6,1964.17,1937.0,238960,britannia,1953.33,0.0079
2017-07-31,1939.5,1978.3,1959.8,255940,britannia,1960.8,0.0038
2017-08-01,1942.78,1979.0,1959.9,228940,britannia,1953.75,-0.0036
2017-08-02,1920.33,1964.5,1955.0,321540,britannia,1932.05,-0.0111
2017-08-03,1917.03,1945.0,1926.2,149360,britannia,1936.97,0.0025
2017-08-04,1915.0,1968.75,1915.0,193840,britannia,1958.7,0.0112
2017-08-07,1950.03,2105.93,1959.4,1780000,britannia,2053.9,0.0486
2017-08-08,1990.0,2070.57,2058.0,750350,britannia,2036.17,-0.0086
2017-08-09,1996.45,2037.45,2034.5,348020,britannia,2029.45,-0.0033
2017-08-10,2014.0,2116.97,2014.0,653170,britannia,2059.6,0.0149
2017-08-11,2025.5,2078.5,2040.38,297430,britannia,2050.97,-0.0042
2017-08-14,2050.75,2103.12,2061.68,198660,britannia,2080.0,0.0141999999999999
2017-08-16,2085.53,2155.97,2087.5,589400,britannia,2149.97,0.0336
2017-08-17,2117.5,2169.93,2169.5,341410,britannia,2125.25,-0.0115
2017-08-18,2105.53,2141.97,2105.53,160610,britannia,2125.72,0.0002
2017-08-21,2106.03,2138.7,2118.1,192690,britannia,2114.9,-0.0051
2017-08-22,2090.32,2129.47,2122.5,212370,britannia,2099.43,-0.0073
2017-08-23,2078.0,2133.85,2112.85,237420,britannia,2123.57,0.0115
2017-08-24,2096.68,2137.2,2117.5,246840,britannia,2107.05,-0.0078
2017-08-28,2087.97,2129.43,2125.0,300060,britannia,2094.15,-0.0060999999999999
2017-08-29,2071.1,2109.62,2090.5,330260,britannia,2086.3,-0.0037
2017-08-30,2090.0,2131.25,2090.0,202470,britannia,2120.68,0.0165
2017-08-31,2106.12,2136.0,2133.85,269090,britannia,2115.47,-0.0025
2017-09-01,2100.75,2130.15,2110.0,192340,britannia,2121.97,0.0031
2017-09-04,2075.5,2129.5,2122.5,229530,britannia,2109.82,-0.0056999999999999
2017-09-05,2110.0,2135.93,2121.0,274210,britannia,2130.3,0.0097
2017-09-06,2104.5,2128.5,2115.0,231280,britannia,2123.93,-0.003
2017-09-07,2122.0,2147.5,2125.5,229850,britannia,2130.55,0.0031
2017-09-08,2134.68,2175.0,2140.5,278690,britannia,2144.12,0.0064
2017-09-11,2145.0,2165.0,2145.0,142190,britannia,2148.65,0.0021
2017-09-12,2151.45,2169.25,2165.0,226840,britannia,2158.6,0.0046
2017-09-13,2140.0,2180.0,2162.5,185580,britannia,2164.97,0.003
2017-09-14,2156.72,2174.5,2174.5,189130,britannia,2170.32,0.0025
2017-09-15,2165.0,2190.43,2172.5,279590,britannia,2178.5,0.0038
2017-09-18,2181.15,2204.5,2189.95,435430,britannia,2194.22,0.0072
2017-09-19,2161.5,2197.5,2185.12,217860,britannia,2185.1,-0.0042
2017-09-20,2170.62,2193.47,2185.0,94140,britannia,2175.53,-0.0044
2017-09-21,2153.03,2187.0,2187.0,160570,britannia,2164.05,-0.0053
2017-09-22,2127.03,2172.85,2152.45,385620,britannia,2135.15,-0.0134
2017-09-25,2116.3,2159.22,2116.3,267890,britannia,2140.55,0.0025
2017-09-26,2132.5,2170.0,2140.65,211240,britannia,2163.0,0.0105
2017-09-27,2136.47,2178.68,2165.95,315850,britannia,2150.88,-0.0056
2017-09-28,2143.0,2187.5,2143.5,352830,britannia,2169.85,0.0088
2017-09-29,2162.03,2178.05,2172.5,312360,britannia,2172.12,0.001
2017-10-03,2165.0,2207.5,2207.5,145810,britannia,2170.03,-0.001
2017-10-04,2165.0,2199.0,2165.0,227520,britannia,2170.93,0.0004
2017-10-05,2172.53,2192.5,2192.5,148210,britannia,2181.82,0.005
