,Date,Price,Open,High,Low,Volume,Chg%
30,"Feb 02, 2023",2326.95,2318.0,2348.0,2311.0,6.31M,-0.55%
31,"Feb 01, 2023",2339.9,2379.95,2379.95,2305.0,8.93M,-0.59%
32,"Jan 31, 2023",2353.85,2382.0,2387.65,2341.0,10.47M,-0.25%
33,"Jan 30, 2023",2359.75,2331.7,2371.9,2301.0,10.05M,0.96%
34,"Jan 27, 2023",2337.35,2384.4,2387.35,2311.65,11.92M,-1.90%
35,"Jan 25, 2023",2382.55,2412.45,2414.7,2380.0,5.72M,-1.38%
36,"Jan 24, 2023",2415.95,2440.0,2443.65,2387.35,7.61M,-0.59%
37,"Jan 23, 2023",2430.3,2449.0,2466.2,2425.0,5.06M,-0.51%
38,"Jan 20, 2023 E",2442.65,2475.0,2475.0,2437.25,6.89M,-1.19%
39,"Jan 19, 2023",2472.05,2472.9,2481.15,2456.65,5.51M,-0.11%
40,"Jan 18, 2023",2474.7,2473.5,2491.1,2460.35,6.21M,-0.17%
41,"Jan 17, 2023",2478.8,2458.0,2483.0,2450.6,4.96M,1.42%
42,"Jan 16, 2023",2444.1,2472.7,2479.65,2427.0,6.29M,-0.95%
43,"Jan 13, 2023",2467.6,2458.4,2472.9,2434.6,9.52M,-0.16%
44,"Jan 12, 2023",2471.6,2524.85,2532.5,2465.0,8.16M,-2.16%
45,"Jan 11, 2023",2526.15,2552.5,2558.0,2521.1,5.31M,-1.26%
46,"Jan 10, 2023",2558.4,2606.0,2606.0,2546.0,3.71M,-1.48%
47,"Jan 09, 2023",2596.8,2545.3,2602.0,2543.35,4.95M,2.36%
48,"Jan 06, 2023",2536.9,2526.65,2547.95,2518.3,2.93M,0.91%
49,"Jan 05, 2023",2514.05,2523.5,2536.4,2504.0,6.29M,-0.18%
50,"Jan 04, 2023",2518.55,2557.0,2561.05,2514.0,4.28M,-1.51%
51,"Jan 03, 2023",2557.05,2565.05,2573.0,2547.8,3.53M,-0.73%
52,"Jan 02, 2023",2575.9,2550.0,2579.0,2548.2,2.45M,1.13%
53,"Dec 30, 2022",2547.2,2545.1,2577.0,2541.1,3.36M,0.15%
54,"Dec 29, 2022",2543.3,2527.0,2548.9,2525.5,3.20M,-0.05%
55,"Dec 28, 2022",2544.45,2538.0,2549.8,2521.5,3.44M,-0.01%
56,"Dec 27, 2022",2544.7,2530.0,2548.8,2515.25,2.66M,0.82%
57,"Dec 26, 2022",2524.05,2514.75,2542.0,2492.4,2.76M,0.87%
58,"Dec 23, 2022",2502.2,2563.3,2590.5,2492.25,4.73M,-2.93%
59,"Dec 22, 2022",2577.8,2598.0,2604.65,2566.75,3.44M,-0.26%
60,"Dec 21, 2022",2584.5,2621.0,2633.0,2576.1,3.94M,-1.42%
61,"Dec 20, 2022",2621.8,2583.9,2626.0,2566.0,3.45M,0.87%
62,"Dec 19, 2022",2599.3,2581.0,2604.0,2566.7,3.57M,1.31%
63,"Dec 16, 2022",2565.6,2571.0,2618.8,2558.15,7.31M,-0.49%
64,"Dec 15, 2022",2578.35,2602.5,2615.0,2571.0,4.01M,-1.42%
65,"Dec 14, 2022",2615.5,2637.65,2638.95,2611.0,3.35M,-0.36%
66,"Dec 13, 2022",2625.0,2613.1,2633.0,2606.7,3.85M,0.46%
67,"Dec 12, 2022",2613.1,2585.5,2623.0,2585.0,4.37M,0.15%
68,"Dec 09, 2022",2609.1,2646.0,2660.0,2601.85,5.84M,-1.52%
69,"Dec 08, 2022",2649.25,2660.0,2665.0,2640.1,3.58M,-0.05%
70,"Dec 07, 2022",2650.5,2685.0,2695.0,2642.15,3.91M,-1.48%
71,"Dec 06, 2022",2690.2,2665.1,2697.0,2661.0,3.97M,0.29%
72,"Dec 05, 2022",2682.45,2712.0,2716.75,2678.0,6.84M,-1.46%
73,"Dec 02, 2022",2722.15,2730.0,2748.0,2700.6,5.35M,-0.04%
74,"Dec 01, 2022",2723.3,2741.8,2755.0,2716.0,4.38M,-0.29%
75,"Nov 30, 2022",2731.35,2712.5,2745.45,2698.2,12.08M,0.71%
76,"Nov 29, 2022",2712.2,2703.95,2731.65,2694.0,5.10M,0.17%
77,"Nov 28, 2022",2707.55,2608.9,2721.05,2502.0,14.55M,3.44%
78,"Nov 25, 2022",2617.6,2589.0,2624.9,2582.1,3.39M,1.49%
79,"Nov 24, 2022",2579.1,2566.0,2594.0,2548.2,4.33M,0.86%
80,"Nov 23, 2022",2557.05,2575.0,2577.9,2552.25,2.96M,-0.31%
81,"Nov 22, 2022",2565.05,2545.0,2568.5,2536.5,3.05M,0.55%
82,"Nov 21, 2022",2550.9,2588.0,2588.0,2543.1,2.95M,-1.80%
83,"Nov 18, 2022",2597.65,2606.75,2609.0,2571.1,2.45M,-0.05%
84,"Nov 17, 2022",2599.05,2584.95,2613.0,2580.0,3.07M,0.26%
85,"Nov 16, 2022",2592.35,2610.0,2615.95,2581.35,4.48M,-0.57%
86,"Nov 15, 2022",2607.3,2622.3,2626.4,2590.0,3.27M,-0.45%
87,"Nov 14, 2022",2619.05,2630.75,2642.0,2605.15,4.17M,-0.48%
88,"Nov 11, 2022",2631.8,2600.0,2636.0,2588.0,5.68M,2.31%
89,"Nov 10, 2022",2572.5,2590.0,2596.55,2563.0,2.75M,-1.21%
90,"Nov 09, 2022",2604.0,2610.3,2621.95,2590.05,5.19M,-0.10%
91,"Nov 07, 2022",2606.6,2591.0,2610.3,2574.0,5.44M,0.53%
92,"Nov 04, 2022",2592.75,2553.9,2600.0,2551.1,5.80M,1.47%
93,"Nov 03, 2022",2555.15,2529.85,2559.55,2525.05,3.09M,0.37%
94,"Nov 02, 2022",2545.65,2532.3,2550.2,2515.0,4.15M,0.62%
95,"Nov 01, 2022",2529.85,2600.0,2600.0,2508.0,6.44M,-0.77%
96,"Oct 31, 2022",2549.6,2541.0,2560.95,2532.2,5.73M,0.93%
97,"Oct 28, 2022",2526.15,2465.0,2535.0,2459.45,8.13M,3.06%
98,"Oct 27, 2022",2451.15,2458.0,2468.45,2432.8,5.77M,0.39%
99,"Oct 25, 2022",2441.55,2499.0,2499.0,2438.0,5.65M,-1.54%
100,"Oct 24, 2022",2479.85,2460.0,2502.5,2455.3,1.56M,0.33%
101,"Oct 21, 2022 E",2471.6,2507.7,2516.8,2467.0,3.80M,-1.16%
102,"Oct 20, 2022",2500.6,2485.0,2519.0,2485.0,4.02M,0.27%
103,"Oct 19, 2022",2493.9,2454.5,2527.85,2441.7,8.88M,1.74%
104,"Oct 18, 2022",2451.25,2422.0,2463.0,2420.15,5.73M,1.76%
105,"Oct 17, 2022",2408.75,2355.0,2414.0,2343.6,7.72M,1.61%
106,"Oct 14, 2022",2370.7,2415.0,2416.35,2369.1,4.20M,-0.51%
107,"Oct 13, 2022",2382.8,2371.4,2394.0,2360.1,3.38M,0.32%
108,"Oct 12, 2022",2375.25,2352.0,2381.7,2343.1,3.42M,0.74%
109,"Oct 11, 2022",2357.9,2414.0,2414.0,2351.1,4.25M,-1.99%
110,"Oct 10, 2022",2405.8,2405.0,2417.6,2388.0,2.92M,-1.09%
111,"Oct 07, 2022",2432.35,2414.65,2443.9,2414.65,3.56M,0.42%
112,"Oct 06, 2022",2422.1,2429.0,2450.0,2418.15,6.16M,0.37%
113,"Oct 04, 2022",2413.2,2397.8,2418.0,2390.15,4.13M,1.84%
114,"Oct 03, 2022",2369.5,2391.5,2416.95,2363.0,5.47M,-0.35%
115,"Sep 30, 2022",2377.75,2311.0,2402.0,2311.0,8.59M,2.26%
116,"Sep 29, 2022",2325.3,2360.0,2367.5,2313.0,6.77M,-0.31%
117,"Sep 28, 2022",2332.45,2360.35,2378.0,2327.1,7.84M,-2.66%
118,"Sep 27, 2022",2396.25,2394.0,2426.0,2360.1,7.46M,0.79%
119,"Sep 26, 2022",2377.35,2394.05,2417.8,2375.15,5.76M,-2.55%
120,"Sep 23, 2022",2439.5,2485.0,2495.95,2436.1,4.40M,-1.87%
121,"Sep 22, 2022",2486.1,2486.0,2503.0,2472.1,4.76M,-0.94%
122,"Sep 21, 2022",2509.75,2496.75,2533.0,2495.0,4.25M,0.28%
123,"Sep 20, 2022",2502.85,2522.45,2537.7,2494.7,3.88M,0.02%
124,"Sep 19, 2022",2502.45,2499.2,2522.7,2481.35,3.50M,0.13%
125,"Sep 16, 2022",2499.2,2543.75,2553.0,2491.0,9.33M,-2.48%
126,"Sep 15, 2022",2562.7,2583.0,2603.55,2556.75,4.78M,-0.99%
127,"Sep 14, 2022",2588.35,2575.0,2610.0,2572.75,4.00M,-1.20%
128,"Sep 13, 2022",2619.75,2618.0,2629.7,2601.0,4.10M,0.84%
129,"Sep 12, 2022",2598.05,2570.55,2612.0,2570.55,3.43M,1.12%
130,"Sep 09, 2022",2569.3,2610.0,2610.0,2564.0,3.84M,-0.62%
131,"Sep 08, 2022",2585.4,2588.25,2598.0,2571.0,3.26M,0.14%
132,"Sep 07, 2022",2581.75,2575.0,2594.9,2570.0,3.46M,-0.58%
133,"Sep 06, 2022",2596.85,2573.0,2606.0,2572.0,5.03M,1.05%
134,"Sep 05, 2022",2569.8,2531.0,2581.5,2531.0,5.23M,1.55%
135,"Sep 02, 2022",2530.5,2560.4,2575.35,2525.7,6.00M,-1.17%
136,"Sep 01, 2022",2560.4,2582.65,2604.95,2550.7,9.19M,-2.94%
137,"Aug 30, 2022",2637.95,2614.0,2645.25,2576.6,10.68M,1.55%
138,"Aug 29, 2022",2597.65,2585.0,2655.0,2578.05,9.16M,-0.78%
139,"Aug 26, 2022",2618.0,2633.0,2650.0,2607.0,4.96M,-0.53%
140,"Aug 25, 2022",2632.05,2648.95,2662.9,2622.6,3.63M,-0.29%
141,"Aug 24, 2022",2639.75,2640.1,2670.0,2635.35,4.79M,-0.27%
142,"Aug 23, 2022",2646.8,2594.0,2653.2,2591.35,4.47M,1.54%
143,"Aug 22, 2022",2606.6,2617.0,2631.3,2586.0,4.37M,-0.28%
144,"Aug 19, 2022",2613.85,2650.0,2661.7,2604.95,4.37M,-1.78%
145,"Aug 18, 2022 D",2661.3,2660.0,2669.0,2640.2,3.42M,-0.14%
146,"Aug 17, 2022",2665.15,2665.0,2676.9,2655.55,3.04M,0.52%
147,"Aug 16, 2022",2651.3,2646.2,2657.3,2627.3,3.05M,0.70%
148,"Aug 12, 2022",2633.0,2590.3,2641.35,2582.2,5.84M,1.62%
149,"Aug 11, 2022",2591.1,2603.1,2609.9,2580.2,3.78M,0.33%
150,"Aug 10, 2022",2582.5,2576.9,2589.9,2557.05,4.95M,0.60%
151,"Aug 08, 2022",2567.15,2531.0,2583.55,2531.0,4.69M,1.31%
152,"Aug 05, 2022",2534.0,2576.0,2578.8,2526.95,6.43M,-1.47%
153,"Aug 04, 2022",2571.9,2610.0,2617.75,2535.0,6.68M,-1.32%
154,"Aug 03, 2022",2606.35,2600.0,2610.0,2567.45,6.58M,0.84%
155,"Aug 02, 2022",2584.65,2572.5,2607.8,2561.55,6.42M,0.38%
156,"Aug 01, 2022",2574.85,2519.15,2587.75,2507.6,7.25M,2.61%
157,"Jul 29, 2022",2509.45,2474.7,2517.1,2464.0,6.98M,2.13%
158,"Jul 28, 2022",2457.1,2436.0,2467.95,2421.0,5.77M,1.57%
159,"Jul 27, 2022",2419.2,2419.95,2427.0,2402.0,3.99M,-0.09%
160,"Jul 26, 2022",2421.5,2421.1,2443.9,2411.35,5.22M,0.05%
161,"Jul 25, 2022",2420.4,2467.45,2467.45,2403.0,10.67M,-3.30%
162,"Jul 22, 2022 E",2503.1,2500.0,2516.3,2495.0,5.06M,0.68%
163,"Jul 21, 2022",2486.3,2494.0,2500.0,2467.3,7.63M,-0.67%
164,"Jul 20, 2022",2503.0,2540.0,2542.5,2486.25,11.04M,2.70%
165,"Jul 19, 2022",2437.1,2400.3,2447.0,2400.3,7.59M,0.61%
166,"Jul 18, 2022",2422.25,2421.0,2425.0,2392.3,7.00M,0.85%
167,"Jul 15, 2022",2401.8,2415.0,2415.0,2383.1,4.43M,0.19%
168,"Jul 14, 2022",2397.15,2388.0,2433.95,2376.95,7.83M,0.82%
169,"Jul 13, 2022",2377.55,2427.3,2434.0,2373.0,6.56M,-1.77%
170,"Jul 12, 2022",2420.45,2404.0,2439.7,2404.0,4.97M,-0.14%
171,"Jul 11, 2022",2423.9,2376.5,2428.8,2370.0,6.39M,1.36%
172,"Jul 08, 2022",2391.4,2418.0,2418.0,2382.55,8.77M,0.14%
173,"Jul 07, 2022",2388.1,2425.9,2433.25,2375.0,10.75M,-0.98%
174,"Jul 06, 2022",2411.85,2420.1,2441.95,2388.0,11.05M,-0.88%
175,"Jul 05, 2022",2433.25,2423.0,2464.9,2417.1,8.14M,0.81%
176,"Jul 04, 2022",2413.7,2378.95,2442.0,2366.1,19.32M,0.21%
177,"Jul 01, 2022",2408.7,2574.9,2592.0,2365.0,37.84M,-7.20%
178,"Jun 30, 2022",2595.65,2580.0,2615.9,2566.0,10.67M,0.60%
179,"Jun 29, 2022",2580.15,2507.2,2597.0,2501.0,8.86M,2.08%
180,"Jun 28, 2022",2527.7,2482.1,2533.95,2482.1,6.26M,1.41%
181,"Jun 27, 2022",2492.65,2544.95,2544.95,2481.55,7.14M,-0.30%
182,"Jun 24, 2022",2500.05,2480.0,2511.0,2468.0,6.57M,1.42%
183,"Jun 23, 2022",2464.95,2515.05,2525.0,2445.0,8.97M,-1.62%
184,"Jun 22, 2022",2505.6,2558.1,2558.3,2501.0,4.90M,-3.04%
185,"Jun 21, 2022",2584.1,2560.0,2593.4,2528.3,5.41M,1.61%
186,"Jun 20, 2022",2543.05,2605.0,2617.1,2521.1,5.57M,-1.81%
187,"Jun 17, 2022",2590.0,2560.0,2624.85,2556.1,11.29M,1.17%
188,"Jun 16, 2022",2560.0,2623.0,2659.05,2554.0,7.90M,-1.40%
189,"Jun 15, 2022",2596.3,2617.55,2637.3,2584.4,5.17M,-1.21%
190,"Jun 14, 2022",2628.1,2650.05,2671.85,2613.45,6.79M,-1.31%
191,"Jun 13, 2022",2662.9,2650.0,2672.8,2616.3,8.13M,-1.89%
192,"Jun 10, 2022",2714.25,2771.9,2789.9,2701.5,8.35M,-3.02%
193,"Jun 09, 2022",2798.75,2710.0,2803.0,2710.0,7.97M,2.74%
194,"Jun 08, 2022",2724.05,2772.75,2781.0,2716.3,5.76M,-1.76%
195,"Jun 07, 2022",2772.75,2769.9,2791.1,2752.05,5.70M,0.19%
196,"Jun 06, 2022",2767.55,2780.0,2814.0,2751.8,5.12M,-0.43%
197,"Jun 03, 2022",2779.5,2744.0,2817.35,2742.0,11.05M,2.03%
198,"Jun 02, 2022",2724.3,2634.0,2732.45,2634.0,10.21M,3.45%
199,"Jun 01, 2022",2633.5,2634.3,2655.2,2616.2,4.51M,0.03%
200,"May 31, 2022",2632.65,2641.4,2678.8,2615.7,32.59M,-1.21%
201,"May 30, 2022",2664.8,2615.0,2674.0,2594.2,6.39M,3.48%
202,"May 27, 2022",2575.1,2593.05,2605.15,2540.1,7.62M,-0.46%
203,"May 26, 2022",2587.1,2624.4,2634.9,2548.0,8.25M,-0.95%
204,"May 25, 2022",2612.0,2635.0,2656.7,2601.5,5.87M,-0.15%
205,"May 24, 2022",2615.85,2607.0,2638.0,2597.7,6.24M,0.34%
206,"May 23, 2022",2606.9,2631.5,2653.55,2593.0,7.04M,-0.67%
207,"May 20, 2022",2624.45,2512.5,2644.4,2502.0,10.06M,5.83%
208,"May 19, 2022",2479.85,2484.0,2512.5,2466.05,6.78M,-2.30%
209,"May 18, 2022",2538.35,2539.65,2570.0,2508.25,7.97M,0.36%
210,"May 17, 2022",2529.15,2435.1,2539.9,2432.0,7.64M,4.20%
211,"May 16, 2022",2427.2,2434.45,2481.0,2416.65,6.20M,0.02%
212,"May 13, 2022",2426.6,2426.0,2478.0,2415.35,8.91M,1.13%
213,"May 12, 2022",2399.4,2427.5,2434.85,2370.0,9.46M,-2.04%
214,"May 11, 2022",2449.3,2472.65,2484.95,2421.95,7.68M,-1.02%
215,"May 10, 2022",2474.65,2495.0,2526.6,2458.0,9.00M,-1.73%
216,"May 09, 2022",2518.3,2574.95,2597.1,2507.0,8.35M,-3.91%
217,"May 06, 2022 E",2620.65,2612.2,2659.0,2593.55,9.07M,-0.77%
218,"May 05, 2022",2640.9,2723.5,2730.0,2632.0,7.94M,-1.96%
219,"May 04, 2022",2693.65,2785.0,2790.0,2676.3,8.88M,-3.12%
220,"May 02, 2022",2780.45,2762.0,2805.5,2758.05,4.37M,-0.35%
221,"Apr 29, 2022",2790.25,2856.15,2856.15,2777.3,8.41M,-1.05%
222,"Apr 28, 2022",2819.85,2809.95,2851.0,2786.1,11.82M,1.49%
223,"Apr 27, 2022",2778.35,2755.85,2828.0,2755.05,8.92M,0.10%
224,"Apr 26, 2022",2775.65,2710.0,2795.0,2707.7,5.64M,2.99%
225,"Apr 25, 2022",2695.0,2742.4,2758.4,2663.65,7.87M,-2.31%
226,"Apr 22, 2022",2758.8,2758.9,2802.0,2744.2,6.95M,-0.84%
227,"Apr 21, 2022",2782.1,2750.9,2789.0,2732.0,10.02M,2.34%
228,"Apr 20, 2022",2718.45,2657.1,2734.0,2649.1,11.57M,2.94%
229,"Apr 19, 2022",2640.8,2558.0,2668.0,2551.05,12.06M,3.81%
230,"Apr 18, 2022",2543.85,2533.0,2559.8,2521.8,4.60M,-0.31%
231,"Apr 13, 2022",2551.65,2574.5,2592.6,2545.5,4.78M,-0.37%
232,"Apr 12, 2022",2561.05,2587.0,2602.6,2555.4,6.10M,-1.88%
233,"Apr 11, 2022",2610.2,2600.0,2638.55,2583.0,4.27M,-0.21%
234,"Apr 08, 2022",2615.65,2560.0,2625.0,2560.0,6.99M,1.66%
235,"Apr 07, 2022",2572.85,2595.1,2606.0,2567.0,7.15M,-1.76%
236,"Apr 06, 2022",2619.05,2587.1,2634.5,2587.1,5.66M,-0.27%
237,"Apr 05, 2022",2626.05,2651.1,2669.9,2620.7,6.07M,-1.41%
238,"Apr 04, 2022",2663.7,2655.45,2675.0,2641.65,3.66M,0.30%
239,"Apr 01, 2022",2655.85,2636.0,2665.15,2622.0,3.66M,0.80%
240,"Mar 31, 2022",2634.75,2664.95,2669.7,2628.6,6.10M,-1.43%
241,"Mar 30, 2022",2672.95,2639.9,2688.0,2617.1,7.30M,1.92%
242,"Mar 29, 2022",2622.55,2638.0,2638.0,2607.4,4.01M,0.02%
243,"Mar 28, 2022",2621.95,2610.0,2629.75,2586.5,4.56M,1.01%
244,"Mar 25, 2022",2595.85,2582.5,2616.0,2577.0,6.56M,0.67%
245,"Mar 24, 2022",2578.65,2510.0,2584.15,2510.0,6.08M,1.55%
246,"Mar 23, 2022",2539.2,2523.0,2564.85,2523.0,7.14M,0.32%
247,"Mar 22, 2022",2531.15,2460.1,2534.95,2453.6,10.41M,2.58%
248,"Mar 21, 2022",2467.4,2444.0,2484.0,2439.0,5.54M,-0.58%
249,"Mar 17, 2022",2481.7,2432.75,2497.4,2415.1,9.89M,3.26%
250,"Mar 16, 2022",2403.35,2382.0,2407.9,2377.1,5.15M,1.69%
251,"Mar 15, 2022",2363.45,2427.95,2427.95,2340.85,7.35M,-2.29%
252,"Mar 14, 2022",2418.85,2386.9,2424.4,2374.0,3.85M,0.82%
253,"Mar 11, 2022",2399.15,2376.05,2411.0,2376.05,5.66M,0.29%
254,"Mar 10, 2022",2392.25,2400.0,2405.0,2360.0,8.30M,1.62%
255,"Mar 09, 2022",2354.1,2236.0,2367.0,2234.15,9.42M,5.31%
256,"Mar 08, 2022",2235.5,2211.5,2246.0,2180.0,9.83M,-0.18%
257,"Mar 07, 2022",2239.55,2278.7,2312.1,2222.0,8.30M,-3.70%
258,"Mar 04, 2022",2325.55,2353.0,2364.3,2320.35,4.99M,-2.22%
259,"Mar 03, 2022",2378.3,2400.0,2414.85,2370.05,4.70M,-0.84%
260,"Mar 02, 2022",2398.55,2334.45,2401.0,2329.2,9.91M,1.65%
261,"Feb 28, 2022",2359.55,2243.0,2367.35,2243.0,9.83M,3.31%
262,"Feb 25, 2022",2283.95,2280.1,2307.95,2276.25,6.72M,1.25%
263,"Feb 24, 2022",2255.75,2305.0,2339.9,2243.4,11.47M,-4.98%
264,"Feb 23, 2022",2374.05,2401.1,2406.55,2368.0,3.37M,-0.63%
265,"Feb 22, 2022",2389.0,2352.9,2395.9,2347.15,6.23M,-0.45%
266,"Feb 21, 2022",2399.9,2412.0,2437.5,2384.6,5.13M,-1.01%
267,"Feb 18, 2022",2424.4,2444.4,2456.4,2420.15,3.13M,-0.78%
268,"Feb 17, 2022",2443.5,2420.1,2454.9,2410.0,5.93M,1.27%
269,"Feb 16, 2022",2412.95,2430.0,2433.0,2395.95,4.80M,-0.21%
270,"Feb 15, 2022",2417.95,2351.2,2423.9,2335.7,5.17M,3.40%
271,"Feb 14, 2022",2338.55,2340.25,2354.95,2313.0,4.95M,-1.59%
272,"Feb 11, 2022",2376.4,2373.25,2384.5,2344.1,7.36M,-0.20%
273,"Feb 10, 2022",2381.05,2395.7,2395.7,2365.1,5.75M,-0.10%
274,"Feb 09, 2022",2383.5,2371.15,2387.2,2358.0,5.30M,1.17%
275,"Feb 08, 2022",2356.05,2330.65,2360.0,2310.0,5.57M,1.68%
276,"Feb 07, 2022",2317.1,2342.0,2356.8,2305.0,4.94M,-0.61%
277,"Feb 04, 2022",2331.3,2341.0,2348.45,2321.1,5.10M,-0.91%
278,"Feb 03, 2022",2352.75,2392.0,2401.45,2347.2,4.42M,-1.29%
279,"Feb 02, 2022",2383.55,2407.0,2407.0,2375.1,4.62M,0.20%
280,"Feb 01, 2022",2378.7,2408.0,2420.6,2347.1,6.09M,-0.33%
281,"Jan 31, 2022",2386.6,2360.2,2406.4,2356.2,5.60M,2.17%
282,"Jan 28, 2022",2335.85,2365.0,2375.9,2328.4,6.77M,-0.10%
283,"Jan 27, 2022",2338.1,2336.0,2356.1,2311.05,9.24M,-1.48%
284,"Jan 25, 2022",2373.25,2349.55,2388.65,2305.0,11.31M,-0.20%
285,"Jan 24, 2022",2377.9,2475.0,2504.75,2355.1,10.09M,-4.03%
286,"Jan 21, 2022 E",2477.85,2452.0,2502.25,2452.0,6.16M,0.02%
287,"Jan 20, 2022",2477.45,2500.05,2509.95,2455.0,7.61M,-1.75%
288,"Jan 19, 2022",2521.6,2530.0,2542.0,2509.0,4.50M,-0.01%
289,"Jan 18, 2022",2521.8,2554.75,2562.35,2515.75,2.87M,-1.19%
290,"Jan 17, 2022",2552.25,2538.0,2565.0,2537.0,3.71M,0.52%
291,"Jan 14, 2022",2539.0,2535.0,2567.3,2525.85,9.20M,0.15%
292,"Jan 13, 2022",2535.3,2521.25,2541.0,2508.4,5.47M,0.56%
293,"Jan 12, 2022",2521.1,2471.3,2524.95,2465.0,6.83M,2.67%
294,"Jan 11, 2022",2455.55,2436.0,2474.95,2435.0,7.48M,0.72%
295,"Jan 10, 2022",2438.0,2452.0,2457.0,2416.05,4.27M,0.08%
296,"Jan 07, 2022",2436.0,2430.95,2458.05,2411.55,6.05M,0.81%
297,"Jan 06, 2022",2416.5,2451.2,2454.0,2409.0,6.67M,-2.15%
298,"Jan 05, 2022",2469.6,2462.0,2477.0,2432.95,5.37M,0.47%
299,"Jan 04, 2022",2458.1,2415.9,2461.0,2404.0,5.01M,2.26%
300,"Jan 03, 2022",2403.85,2365.0,2407.95,2363.55,2.50M,1.51%
301,"Dec 31, 2021",2368.15,2373.0,2383.9,2360.0,4.37M,0.38%
302,"Dec 30, 2021",2359.1,2400.0,2404.95,2345.6,13.54M,-1.81%
303,"Dec 29, 2021",2402.5,2391.0,2419.0,2382.1,7.12M,0.17%
304,"Dec 28, 2021",2398.4,2375.6,2404.85,2373.05,2.94M,1.19%
305,"Dec 27, 2021",2370.25,2361.55,2378.0,2348.1,1.85M,-0.11%
306,"Dec 24, 2021",2372.8,2370.0,2392.0,2337.55,3.64M,0.32%
307,"Dec 23, 2021",2365.25,2374.0,2380.0,2358.05,4.19M,-0.04%
308,"Dec 22, 2021",2366.1,2324.9,2371.9,2322.0,8.15M,2.37%
309,"Dec 21, 2021",2311.25,2311.35,2346.0,2292.2,5.92M,1.49%
310,"Dec 20, 2021",2277.35,2317.85,2317.85,2247.1,6.61M,-2.70%
311,"Dec 17, 2021",2340.45,2398.05,2408.0,2320.0,9.71M,-2.64%
312,"Dec 16, 2021",2403.9,2405.7,2415.5,2368.65,4.50M,1.29%
313,"Dec 15, 2021",2373.2,2384.0,2405.0,2361.1,4.32M,-0.29%
314,"Dec 14, 2021",2380.15,2380.0,2406.0,2373.4,6.00M,-1.22%
315,"Dec 13, 2021",2409.65,2473.5,2474.1,2404.0,5.95M,-2.00%
316,"Dec 10, 2021",2458.95,2440.25,2466.0,2430.35,3.86M,0.10%
317,"Dec 09, 2021",2456.45,2435.0,2474.9,2425.0,6.10M,1.59%
318,"Dec 08, 2021",2418.1,2424.1,2431.8,2406.3,4.04M,1.52%
319,"Dec 07, 2021",2381.85,2376.15,2404.0,2360.0,5.19M,0.81%
320,"Dec 06, 2021",2362.6,2416.0,2425.0,2357.15,4.77M,-1.90%
