,Date,Price,Open,High,Low,Volume,Chg%
58,"Dec 23, 2022",326.7,330.9,331.9,325.35,10.07M,-1.73%
59,"Dec 22, 2022",332.45,335.65,337.4,329.9,6.58M,-0.81%
60,"Dec 21, 2022",335.15,341.0,341.25,334.5,7.05M,-1.47%
61,"Dec 20, 2022",340.15,340.05,340.95,336.75,5.48M,-0.10%
62,"Dec 19, 2022",340.5,336.8,342.35,335.35,7.81M,1.61%
63,"Dec 16, 2022",335.1,337.5,338.9,331.3,12.43M,-1.11%
64,"Dec 15, 2022",338.85,344.75,346.1,338.0,8.15M,-1.90%
65,"Dec 14, 2022",345.4,346.0,347.35,343.75,7.38M,-0.06%
66,"Dec 13, 2022",345.6,344.5,346.0,342.4,10.69M,0.70%
67,"Dec 12, 2022",343.2,341.0,344.0,340.1,11.21M,0.53%
68,"Dec 09, 2022",341.4,339.75,342.5,338.0,8.13M,0.89%
69,"Dec 08, 2022",338.4,340.2,342.15,337.5,6.20M,-0.50%
70,"Dec 07, 2022",340.1,338.5,341.5,336.65,9.81M,0.83%
71,"Dec 06, 2022",337.3,334.1,338.2,334.1,6.33M,0.16%
72,"Dec 05, 2022",336.75,337.65,338.85,334.15,9.72M,-0.12%
73,"Dec 02, 2022",337.15,339.35,340.8,336.75,8.39M,-0.71%
74,"Dec 01, 2022",339.55,341.7,341.7,336.8,16.63M,-0.13%
75,"Nov 30, 2022",340.0,341.25,344.15,339.0,22.56M,-0.67%
76,"Nov 29, 2022",342.3,340.0,345.0,340.0,10.19M,0.66%
77,"Nov 28, 2022",340.05,340.0,341.75,338.75,9.90M,-0.07%
78,"Nov 25, 2022",340.3,341.0,341.9,337.8,6.93M,-0.13%
79,"Nov 24, 2022",340.75,339.8,342.5,337.55,8.14M,0.28%
80,"Nov 23, 2022",339.8,342.0,342.0,337.5,7.77M,-0.13%
81,"Nov 22, 2022",340.25,337.0,341.0,335.7,6.50M,0.90%
82,"Nov 21, 2022",337.2,339.1,340.0,334.4,9.20M,-1.13%
83,"Nov 18, 2022",341.05,343.7,344.75,339.8,7.84M,-0.77%
84,"Nov 17, 2022",343.7,344.1,347.45,342.6,9.99M,-0.12%
85,"Nov 16, 2022",344.1,345.7,346.85,341.65,7.60M,-0.33%
86,"Nov 15, 2022",345.25,348.95,348.95,339.15,15.45M,-0.56%
87,"Nov 14, 2022",347.2,356.35,356.95,346.6,17.64M,-2.57%
88,"Nov 11, 2022",356.35,360.0,360.95,354.65,10.95M,0.10%
89,"Nov 10, 2022",356.0,359.0,359.9,354.1,19.33M,-1.30%
90,"Nov 09, 2022",360.7,353.5,361.45,353.2,20.61M,2.04%
91,"Nov 07, 2022",353.5,355.0,356.35,350.0,10.05M,-0.03%
92,"Nov 04, 2022",353.6,354.0,356.0,352.5,8.39M,-0.03%
93,"Nov 03, 2022",353.7,354.0,358.5,353.0,10.74M,-0.27%
94,"Nov 02, 2022",354.65,348.5,356.25,348.5,16.78M,1.47%
95,"Nov 01, 2022",349.5,349.25,350.5,347.2,19.67M,0.23%
96,"Oct 31, 2022",348.7,348.0,350.5,344.75,13.83M,0.84%
97,"Oct 28, 2022",345.8,347.55,348.6,345.1,13.07M,0.00%
98,"Oct 27, 2022",345.8,346.65,348.35,343.85,18.56M,-0.14%
99,"Oct 25, 2022",346.3,349.45,349.5,343.65,17.24M,-0.40%
100,"Oct 24, 2022",347.7,348.95,349.7,347.0,3.17M,0.61%
101,"Oct 21, 2022",345.6,353.2,353.2,344.5,27.37M,-1.17%
102,"Oct 20, 2022 E",349.7,347.0,350.95,344.8,18.47M,0.97%
103,"Oct 19, 2022",346.35,343.1,347.45,339.8,16.30M,1.78%
104,"Oct 18, 2022",340.3,333.95,341.0,333.55,20.89M,2.42%
105,"Oct 17, 2022",332.25,331.1,334.75,329.6,6.93M,0.05%
106,"Oct 14, 2022",332.1,332.3,333.9,330.85,6.42M,1.05%
107,"Oct 13, 2022",328.65,329.95,331.3,328.0,7.27M,-0.44%
108,"Oct 12, 2022",330.1,327.95,331.45,324.75,10.34M,1.16%
109,"Oct 11, 2022",326.3,329.0,330.45,325.1,10.61M,-0.47%
110,"Oct 10, 2022",327.85,330.0,331.45,326.05,9.39M,-1.87%
111,"Oct 07, 2022",334.1,336.8,336.85,331.3,10.51M,-0.76%
112,"Oct 06, 2022",336.65,335.0,339.3,332.55,22.24M,1.14%
113,"Oct 04, 2022",332.85,328.7,334.0,328.0,8.80M,2.60%
114,"Oct 03, 2022",324.4,332.9,333.0,323.25,9.11M,-2.35%
115,"Sep 30, 2022",332.2,333.05,335.75,330.15,12.43M,-0.26%
116,"Sep 29, 2022",333.05,329.0,334.9,327.75,18.28M,2.49%
117,"Sep 28, 2022",324.95,331.95,333.3,324.3,15.55M,-2.96%
118,"Sep 27, 2022",334.85,335.0,339.55,334.0,9.99M,0.68%
119,"Sep 26, 2022",332.6,344.85,345.95,331.75,16.21M,-3.98%
120,"Sep 23, 2022",346.4,347.5,349.55,343.3,22.84M,0.39%
121,"Sep 22, 2022",345.05,341.0,348.75,340.9,24.18M,1.20%
122,"Sep 21, 2022",340.95,336.0,345.2,335.5,20.99M,1.47%
123,"Sep 20, 2022",336.0,338.75,339.6,335.0,9.53M,0.12%
124,"Sep 19, 2022",335.6,329.1,336.9,329.1,14.37M,1.30%
125,"Sep 16, 2022",331.3,332.35,334.6,329.7,12.49M,-0.84%
126,"Sep 15, 2022",334.1,336.4,337.05,332.9,8.42M,-0.37%
127,"Sep 14, 2022",335.35,331.0,339.0,330.95,12.27M,0.28%
128,"Sep 13, 2022",334.4,331.7,335.0,330.6,10.52M,1.06%
129,"Sep 12, 2022",330.9,332.0,332.4,330.0,8.71M,0.12%
130,"Sep 09, 2022",330.5,330.6,333.3,330.0,9.41M,0.18%
131,"Sep 08, 2022",329.9,329.0,330.6,327.5,10.91M,1.17%
132,"Sep 07, 2022",326.1,326.0,328.3,325.25,8.09M,-0.32%
133,"Sep 06, 2022",327.15,330.0,330.0,326.4,11.97M,-0.52%
134,"Sep 05, 2022",328.85,325.0,329.6,323.75,17.47M,1.76%
135,"Sep 02, 2022",323.15,318.7,324.25,318.05,25.76M,1.75%
136,"Sep 01, 2022",317.6,319.5,321.9,316.0,13.25M,-0.90%
137,"Aug 30, 2022",320.5,314.25,321.4,314.25,17.83M,2.22%
138,"Aug 29, 2022",313.55,310.0,314.95,308.85,11.36M,0.21%
139,"Aug 26, 2022",312.9,314.75,315.4,312.0,6.96M,0.18%
140,"Aug 25, 2022",312.35,315.45,316.4,311.6,7.76M,-0.56%
141,"Aug 24, 2022",314.1,315.75,319.45,313.05,11.35M,-0.57%
142,"Aug 23, 2022",315.9,312.95,316.0,312.1,9.34M,0.48%
143,"Aug 22, 2022",314.4,311.2,317.0,311.0,11.36M,0.77%
144,"Aug 19, 2022",312.0,316.15,316.15,311.2,10.42M,-1.16%
145,"Aug 18, 2022",315.65,313.0,316.0,312.6,9.88M,0.99%
146,"Aug 17, 2022",312.55,311.7,313.25,311.0,7.98M,0.64%
147,"Aug 16, 2022",310.55,308.55,311.5,308.55,8.61M,0.65%
148,"Aug 12, 2022",308.55,306.25,309.4,304.5,6.42M,0.75%
149,"Aug 11, 2022",306.25,313.0,313.45,305.3,10.89M,-1.59%
150,"Aug 10, 2022",311.2,313.15,314.1,310.75,8.92M,-0.62%
151,"Aug 08, 2022",313.15,310.95,313.95,310.05,8.31M,0.74%
152,"Aug 05, 2022",310.85,309.5,311.8,309.1,10.09M,0.44%
153,"Aug 04, 2022",309.5,308.0,310.35,307.15,15.90M,0.44%
154,"Aug 03, 2022",308.15,310.9,310.9,303.65,17.70M,-0.58%
155,"Aug 02, 2022",309.95,310.0,316.65,308.2,38.98M,0.80%
156,"Aug 01, 2022 E",307.5,304.0,308.8,303.1,15.89M,1.47%
157,"Jul 29, 2022",303.05,305.0,305.9,301.35,16.93M,-0.13%
158,"Jul 28, 2022",303.45,304.9,305.2,302.4,10.84M,-0.23%
159,"Jul 27, 2022",304.15,302.85,305.0,300.6,9.35M,0.56%
160,"Jul 26, 2022",302.45,301.0,303.75,300.45,9.74M,0.45%
161,"Jul 25, 2022",301.1,299.0,302.95,298.8,10.64M,0.18%
162,"Jul 22, 2022",300.55,300.0,302.5,298.1,9.97M,0.33%
163,"Jul 21, 2022",299.55,299.0,302.2,298.0,16.04M,0.45%
164,"Jul 20, 2022",298.2,294.9,299.5,293.6,15.79M,1.22%
165,"Jul 19, 2022",294.6,295.0,295.6,292.7,9.19M,-0.24%
166,"Jul 18, 2022",295.3,295.0,296.3,293.75,11.32M,0.60%
167,"Jul 15, 2022",293.55,292.0,294.0,289.5,11.03M,0.93%
168,"Jul 14, 2022",290.85,294.3,296.35,289.15,13.41M,-1.09%
169,"Jul 13, 2022",294.05,293.0,294.8,292.7,9.28M,0.46%
170,"Jul 12, 2022",292.7,293.0,295.35,290.9,14.07M,-0.78%
171,"Jul 11, 2022",295.0,293.0,296.95,292.05,12.35M,0.67%
172,"Jul 08, 2022",293.05,292.9,294.45,290.4,11.11M,0.38%
173,"Jul 07, 2022",291.95,291.0,293.15,288.5,13.79M,0.92%
174,"Jul 06, 2022",289.3,286.1,290.0,285.3,18.29M,0.84%
175,"Jul 05, 2022",286.9,293.0,293.0,285.75,18.57M,-1.71%
176,"Jul 04, 2022",291.9,285.65,293.3,284.8,39.88M,2.66%
177,"Jul 01, 2022",284.35,273.5,285.0,271.2,35.17M,3.97%
178,"Jun 30, 2022",273.5,273.95,274.7,272.0,19.26M,-0.20%
179,"Jun 29, 2022",274.05,269.25,275.0,269.15,16.02M,0.81%
180,"Jun 28, 2022",271.85,268.9,272.25,268.55,11.24M,0.70%
181,"Jun 27, 2022",269.95,267.0,270.65,266.5,8.17M,1.54%
182,"Jun 24, 2022",265.85,266.1,268.35,265.2,7.01M,0.13%
183,"Jun 23, 2022",265.5,265.5,267.25,262.4,9.07M,0.08%
184,"Jun 22, 2022",265.3,267.0,270.3,264.9,11.32M,-1.70%
185,"Jun 21, 2022",269.9,265.0,270.85,264.1,13.88M,2.20%
186,"Jun 20, 2022",264.1,263.3,266.15,261.35,17.08M,0.30%
187,"Jun 17, 2022",263.3,259.0,264.15,258.55,16.65M,1.00%
188,"Jun 16, 2022",260.7,267.0,267.9,259.5,14.29M,-1.03%
189,"Jun 15, 2022",263.4,266.0,267.3,263.05,5.06M,-0.77%
190,"Jun 14, 2022",265.45,263.2,267.45,263.05,7.42M,0.30%
191,"Jun 13, 2022",264.65,266.4,269.1,263.0,11.09M,-2.04%
192,"Jun 10, 2022",270.15,269.05,271.0,268.75,8.37M,-0.26%
193,"Jun 09, 2022",270.85,267.8,271.7,265.75,9.86M,1.10%
194,"Jun 08, 2022",267.9,273.95,274.4,266.2,14.36M,-2.19%
195,"Jun 07, 2022",273.9,273.2,275.0,272.25,10.83M,-0.33%
196,"Jun 06, 2022",274.8,272.4,275.8,269.7,10.93M,0.77%
197,"Jun 03, 2022",272.7,275.0,275.7,271.6,12.49M,-0.29%
198,"Jun 02, 2022",273.5,270.7,274.45,267.85,14.24M,0.61%
199,"Jun 01, 2022",271.85,270.65,274.1,270.2,14.70M,0.44%
200,"May 31, 2022",270.65,269.05,274.5,266.4,23.21M,0.59%
201,"May 30, 2022",269.05,270.5,271.0,267.6,11.82M,-0.06%
202,"May 27, 2022",269.2,269.0,270.7,265.05,13.47M,0.94%
203,"May 26, 2022 D",266.7,268.25,268.25,263.85,18.42M,-2.20%
204,"May 25, 2022",272.7,272.95,273.9,270.5,15.29M,0.68%
205,"May 24, 2022",270.85,275.0,275.0,270.0,15.55M,-1.33%
206,"May 23, 2022",274.5,280.0,280.45,273.05,21.70M,-1.96%
207,"May 20, 2022",280.0,277.0,282.35,277.0,32.37M,1.58%
208,"May 19, 2022",275.65,262.6,279.25,262.6,78.29M,3.32%
209,"May 18, 2022 E",266.8,266.0,267.8,263.15,20.20M,0.79%
210,"May 17, 2022",264.7,255.0,265.5,254.8,17.80M,4.17%
211,"May 16, 2022",254.1,259.95,259.95,253.0,8.19M,-1.74%
212,"May 13, 2022",258.6,254.95,260.85,254.5,11.92M,2.25%
213,"May 12, 2022",252.9,255.0,256.4,249.15,20.04M,-1.08%
214,"May 11, 2022",255.65,259.0,262.2,251.75,17.34M,-1.58%
215,"May 10, 2022",259.75,262.0,266.8,259.1,18.03M,-1.22%
216,"May 09, 2022",262.95,266.15,266.15,260.55,21.40M,-1.39%
217,"May 06, 2022",266.65,259.0,267.35,258.9,34.49M,1.76%
218,"May 05, 2022",262.05,262.0,265.2,260.4,17.93M,0.89%
219,"May 04, 2022",259.75,264.0,266.05,258.6,25.95M,-1.29%
220,"May 02, 2022",263.15,258.0,264.5,257.05,18.97M,1.39%
221,"Apr 29, 2022",259.55,263.0,263.0,258.5,20.42M,-0.59%
222,"Apr 28, 2022",261.1,259.5,263.7,258.15,27.92M,1.40%
223,"Apr 27, 2022",257.5,256.2,258.5,255.75,16.58M,-0.56%
224,"Apr 26, 2022",258.95,256.6,260.7,256.25,20.54M,1.45%
225,"Apr 25, 2022",255.25,258.8,259.0,252.5,24.21M,-2.24%
226,"Apr 22, 2022",261.1,260.0,263.0,258.55,15.67M,0.27%
227,"Apr 21, 2022",260.4,259.7,264.45,259.6,23.41M,0.33%
228,"Apr 20, 2022",259.55,262.9,265.45,257.55,24.51M,-0.76%
229,"Apr 19, 2022",261.55,272.0,272.5,258.8,23.38M,-3.17%
230,"Apr 18, 2022",270.1,268.0,272.5,267.25,24.40M,0.20%
231,"Apr 13, 2022",269.55,265.3,270.6,263.65,21.41M,1.79%
232,"Apr 12, 2022",264.8,266.9,268.65,263.1,23.55M,-1.01%
233,"Apr 11, 2022",267.5,268.75,273.15,266.0,46.15M,-0.11%
234,"Apr 08, 2022",267.8,258.0,268.85,256.0,37.83M,4.34%
235,"Apr 07, 2022",256.65,258.0,262.2,255.8,16.06M,-1.14%
236,"Apr 06, 2022",259.6,257.5,263.35,257.3,19.60M,0.06%
237,"Apr 05, 2022",259.45,256.05,261.85,255.1,27.18M,1.57%
238,"Apr 04, 2022",255.45,253.1,257.9,251.1,15.91M,0.85%
239,"Apr 01, 2022",253.3,250.0,255.35,248.8,14.31M,1.06%
240,"Mar 31, 2022",250.65,249.6,254.35,249.5,25.66M,0.58%
241,"Mar 30, 2022",249.2,255.1,256.4,248.65,17.60M,-2.12%
242,"Mar 29, 2022",254.6,257.05,257.5,253.75,18.12M,-0.95%
243,"Mar 28, 2022",257.05,254.0,258.0,252.55,24.92M,1.46%
244,"Mar 25, 2022",253.35,255.3,255.75,249.25,29.28M,-0.59%
245,"Mar 24, 2022",254.85,251.95,256.5,251.45,38.24M,1.13%
246,"Mar 23, 2022",252.0,251.45,253.7,248.5,40.49M,0.90%
247,"Mar 22, 2022",249.75,244.55,250.75,243.55,36.95M,2.15%
248,"Mar 21, 2022",244.5,245.9,247.75,243.8,27.98M,-0.16%
249,"Mar 17, 2022",244.9,245.25,245.4,242.7,34.22M,0.95%
250,"Mar 16, 2022",242.6,240.0,243.0,239.1,21.63M,2.00%
251,"Mar 15, 2022",237.85,239.0,241.4,235.9,33.00M,-0.48%
252,"Mar 14, 2022",239.0,236.25,239.45,235.3,35.11M,1.12%
253,"Mar 11, 2022",236.35,231.9,237.1,230.15,41.70M,1.88%
254,"Mar 10, 2022",232.0,231.0,232.5,227.85,36.13M,1.20%
255,"Mar 09, 2022",229.25,227.7,231.4,226.1,42.29M,1.04%
256,"Mar 08, 2022",226.9,223.9,228.45,223.75,36.04M,0.87%
257,"Mar 07, 2022",224.95,222.0,227.0,220.1,45.26M,-0.24%
258,"Mar 04, 2022",225.5,217.7,227.4,217.0,66.84M,2.78%
259,"Mar 03, 2022",219.4,216.05,220.2,216.0,28.53M,1.90%
260,"Mar 02, 2022",215.3,214.4,216.6,212.45,19.30M,-0.25%
261,"Feb 28, 2022",215.85,213.2,216.45,210.8,20.03M,0.89%
262,"Feb 25, 2022",213.95,211.5,216.5,210.55,23.63M,2.61%
263,"Feb 24, 2022",208.5,210.0,213.3,207.0,41.34M,-3.45%
264,"Feb 23, 2022",215.95,216.8,217.5,215.05,11.01M,0.51%
265,"Feb 22, 2022",214.85,215.0,216.9,213.0,25.75M,-1.44%
266,"Feb 21, 2022",218.0,220.3,221.3,217.15,16.13M,-1.76%
267,"Feb 18, 2022",221.9,222.65,223.45,221.5,8.67M,-0.34%
268,"Feb 17, 2022",222.65,223.05,224.35,220.85,14.02M,-0.04%
269,"Feb 16, 2022",222.75,223.8,224.7,221.85,11.23M,-0.11%
270,"Feb 15, 2022",223.0,221.0,223.5,218.55,12.88M,1.62%
271,"Feb 14, 2022 D",219.45,226.0,226.0,218.5,22.75M,-5.59%
272,"Feb 11, 2022",232.45,232.0,233.3,229.8,18.10M,0.09%
273,"Feb 10, 2022",232.25,228.7,233.4,227.75,19.56M,0.91%
274,"Feb 09, 2022",230.15,232.3,233.0,228.75,11.89M,-0.48%
275,"Feb 08, 2022",231.25,230.3,232.3,229.05,16.20M,0.46%
276,"Feb 07, 2022",230.2,234.0,234.75,228.5,24.17M,-1.75%
277,"Feb 04, 2022",234.3,237.25,238.5,231.55,56.71M,-0.06%
278,"Feb 03, 2022 E",234.45,232.15,235.2,231.8,27.85M,0.99%
279,"Feb 02, 2022",232.15,230.0,233.3,229.0,41.13M,1.93%
280,"Feb 01, 2022",227.75,221.0,228.8,219.15,43.21M,3.43%
281,"Jan 31, 2022",220.2,218.5,220.75,217.1,15.04M,1.19%
282,"Jan 28, 2022",217.6,215.1,219.25,215.1,15.28M,1.40%
283,"Jan 27, 2022",214.6,211.25,215.5,211.1,23.15M,0.14%
284,"Jan 25, 2022",214.3,212.0,214.7,209.55,18.32M,1.18%
285,"Jan 24, 2022",211.8,217.05,217.75,210.9,17.35M,-2.42%
286,"Jan 21, 2022",217.05,218.5,220.5,216.0,16.59M,-0.78%
287,"Jan 20, 2022",218.75,220.55,222.15,218.0,17.33M,-0.73%
288,"Jan 19, 2022",220.35,220.75,222.4,218.7,11.47M,-0.18%
289,"Jan 18, 2022",220.75,224.6,227.3,220.3,14.39M,-1.71%
290,"Jan 17, 2022",224.6,222.6,225.6,221.35,12.32M,0.90%
291,"Jan 14, 2022",222.6,223.95,224.8,222.3,10.57M,-0.60%
292,"Jan 13, 2022",223.95,223.9,225.8,222.75,11.50M,0.54%
293,"Jan 12, 2022",222.75,222.5,223.65,221.6,13.16M,0.36%
294,"Jan 11, 2022",221.95,223.35,224.25,221.2,8.02M,-0.60%
295,"Jan 10, 2022",223.3,219.9,224.7,218.9,15.84M,2.24%
296,"Jan 07, 2022",218.4,219.8,220.65,217.5,8.86M,-0.14%
297,"Jan 06, 2022",218.7,219.0,220.4,218.2,8.95M,-0.84%
298,"Jan 05, 2022",220.55,219.65,221.5,218.65,11.23M,0.14%
299,"Jan 04, 2022",220.25,219.5,221.7,219.05,9.05M,0.52%
300,"Jan 03, 2022",219.1,218.05,219.85,217.05,7.77M,0.48%
301,"Dec 31, 2021",218.05,216.9,218.8,216.15,7.58M,0.95%
302,"Dec 30, 2021",216.0,216.6,217.9,215.5,9.74M,-0.35%
303,"Dec 29, 2021",216.75,220.0,220.3,216.3,11.48M,-1.50%
304,"Dec 28, 2021",220.05,218.0,220.6,218.0,11.57M,1.15%
305,"Dec 27, 2021",217.55,218.4,218.45,215.65,8.15M,-0.21%
306,"Dec 24, 2021",218.0,218.0,220.45,216.45,16.58M,0.32%
307,"Dec 23, 2021",217.3,213.9,218.45,213.2,22.21M,2.50%
308,"Dec 22, 2021",212.0,214.0,214.2,211.1,17.24M,-0.24%
309,"Dec 21, 2021",212.5,214.0,215.45,211.05,19.40M,0.05%
310,"Dec 20, 2021",212.4,216.25,216.25,209.8,37.34M,-2.55%
311,"Dec 17, 2021",217.95,222.8,222.85,216.75,29.68M,-2.22%
312,"Dec 16, 2021",222.9,226.0,226.15,220.8,24.20M,-0.51%
313,"Dec 15, 2021",224.05,230.0,232.2,223.4,34.65M,-1.99%
314,"Dec 14, 2021",228.6,235.0,237.1,227.55,37.51M,-2.56%
315,"Dec 13, 2021",234.6,238.0,238.75,234.15,22.05M,-0.64%
316,"Dec 10, 2021",236.1,236.2,238.95,233.75,35.16M,0.30%
317,"Dec 09, 2021",235.4,223.0,236.45,223.0,38.24M,4.65%
318,"Dec 08, 2021",224.95,221.0,225.65,221.0,9.86M,1.95%
319,"Dec 07, 2021",220.65,218.9,221.95,218.1,8.90M,1.26%
320,"Dec 06, 2021",217.9,221.65,222.2,217.5,13.14M,-1.69%
321,"Dec 03, 2021",221.65,225.0,226.2,221.35,13.79M,-1.69%
322,"Dec 02, 2021",225.45,221.9,226.15,221.3,15.90M,1.60%
323,"Dec 01, 2021",221.9,222.0,223.3,220.6,13.00M,0.34%
324,"Nov 30, 2021",221.15,222.0,225.2,220.0,23.50M,-0.16%
325,"Nov 29, 2021",221.5,222.0,223.65,220.2,22.13M,-1.12%
326,"Nov 26, 2021",224.0,228.9,230.05,223.1,27.03M,-3.16%
327,"Nov 25, 2021",231.3,227.0,232.2,225.75,23.90M,1.58%
328,"Nov 24, 2021",227.7,232.45,232.7,226.95,14.14M,-1.68%
329,"Nov 23, 2021",231.6,229.15,232.7,229.15,13.43M,0.30%
330,"Nov 22, 2021",230.9,237.9,240.75,229.55,22.57M,-2.78%
331,"Nov 18, 2021",237.5,240.0,243.0,236.3,20.23M,-0.84%
332,"Nov 17, 2021",239.5,236.0,245.25,235.65,46.70M,1.72%
333,"Nov 16, 2021",235.45,239.05,239.65,235.0,14.68M,-1.11%
334,"Nov 15, 2021",238.1,233.95,239.0,233.1,38.76M,2.23%
335,"Nov 12, 2021",232.9,231.2,233.95,229.15,11.86M,1.26%
336,"Nov 11, 2021",230.0,230.4,231.5,228.55,8.13M,-0.37%
337,"Nov 10, 2021",230.85,227.45,232.85,227.2,13.43M,0.92%
338,"Nov 09, 2021",228.75,229.85,230.9,227.85,11.52M,-0.46%
339,"Nov 08, 2021",229.8,229.7,230.7,225.7,20.27M,1.43%
340,"Nov 04, 2021",226.55,224.85,227.3,224.0,7.02M,1.84%
341,"Nov 03, 2021",222.45,226.0,226.85,221.7,17.84M,-1.40%
342,"Nov 02, 2021",225.6,228.0,229.25,224.5,14.34M,-0.55%
343,"Nov 01, 2021",226.85,224.15,227.55,222.5,23.20M,1.64%
344,"Oct 29, 2021",223.2,225.0,228.25,222.3,26.64M,-0.84%
345,"Oct 28, 2021",225.1,235.1,235.95,224.15,46.28M,-5.60%
346,"Oct 27, 2021 E",238.45,240.25,241.3,236.2,25.91M,0.74%
347,"Oct 26, 2021",236.7,234.1,239.0,232.6,18.93M,1.41%
348,"Oct 25, 2021",233.4,234.1,236.65,230.5,22.33M,-1.35%
349,"Oct 22, 2021",236.6,244.7,245.8,233.7,35.54M,-3.31%
350,"Oct 21, 2021",244.7,248.0,248.35,243.1,22.52M,-0.77%
351,"Oct 20, 2021",246.6,245.95,248.5,242.35,47.82M,0.26%
352,"Oct 19, 2021",245.95,261.4,262.55,245.05,59.06M,-6.32%
353,"Oct 18, 2021",262.55,261.0,265.3,257.35,60.29M,2.34%
354,"Oct 14, 2021",256.55,253.25,261.85,250.35,85.41M,2.95%
355,"Oct 13, 2021",249.2,242.55,250.9,240.15,50.16M,3.27%
356,"Oct 12, 2021",241.3,238.6,243.0,238.0,29.22M,1.37%
357,"Oct 11, 2021",238.05,232.0,239.5,231.7,21.18M,2.74%
358,"Oct 08, 2021",231.7,234.75,234.8,231.2,9.74M,-0.54%
359,"Oct 07, 2021",232.95,233.0,234.95,232.3,10.37M,0.74%
360,"Oct 06, 2021",231.25,234.8,236.4,230.6,17.51M,-1.47%
361,"Oct 05, 2021",234.7,236.4,237.45,234.5,9.22M,-0.80%
362,"Oct 04, 2021",236.6,236.0,238.35,235.4,10.69M,0.53%
363,"Oct 01, 2021",235.35,235.2,237.0,232.9,15.96M,-0.34%
364,"Sep 30, 2021",236.15,239.9,240.4,235.25,16.36M,-0.82%
365,"Sep 29, 2021",238.1,236.0,241.4,235.7,15.45M,0.15%
366,"Sep 28, 2021",237.75,239.85,241.6,236.3,15.71M,-0.40%
367,"Sep 27, 2021",238.7,239.8,241.85,235.5,22.89M,0.10%
368,"Sep 24, 2021",238.45,244.0,244.0,237.7,24.82M,-1.67%
369,"Sep 23, 2021",242.5,245.0,245.6,241.7,21.79M,-0.41%
370,"Sep 22, 2021",243.5,243.5,245.8,240.7,52.62M,0.83%
371,"Sep 21, 2021",241.5,234.95,242.45,231.7,56.67M,3.32%
372,"Sep 20, 2021",233.75,231.0,239.35,230.25,70.39M,1.12%
373,"Sep 17, 2021",231.15,233.0,237.3,229.1,79.50M,0.17%
374,"Sep 16, 2021",230.75,216.95,233.65,216.3,149.24M,6.83%
375,"Sep 15, 2021",216.0,217.1,217.2,215.3,20.25M,-0.05%
376,"Sep 14, 2021",216.1,214.9,217.25,214.2,19.62M,0.91%
377,"Sep 13, 2021",214.15,213.35,215.15,211.8,16.04M,0.71%
378,"Sep 09, 2021",212.65,211.05,213.9,210.55,19.05M,0.66%
379,"Sep 08, 2021",211.25,212.25,213.0,209.7,17.23M,-0.24%
380,"Sep 07, 2021",211.75,210.9,214.35,210.15,37.49M,1.17%
381,"Sep 06, 2021",209.3,211.0,211.2,209.05,10.63M,-0.62%
382,"Sep 03, 2021",210.6,209.75,211.25,209.75,10.23M,0.41%
383,"Sep 02, 2021",209.75,209.0,211.5,209.0,14.32M,0.12%
384,"Sep 01, 2021",209.5,211.0,212.3,209.3,16.24M,-0.85%
385,"Aug 31, 2021",211.3,208.05,211.6,207.25,25.81M,1.59%
386,"Aug 30, 2021",208.0,206.0,208.2,206.0,12.08M,1.02%
387,"Aug 27, 2021",205.9,205.0,206.85,204.9,10.48M,0.64%
388,"Aug 26, 2021",204.6,206.4,206.85,204.35,14.84M,-0.87%
389,"Aug 25, 2021",206.4,206.4,207.9,206.0,10.59M,0.32%
390,"Aug 24, 2021",205.75,207.0,207.0,204.7,12.49M,-0.27%
391,"Aug 23, 2021",206.3,209.5,210.2,206.0,9.94M,-1.24%
392,"Aug 20, 2021",208.9,207.0,210.7,206.7,19.42M,-0.02%
393,"Aug 18, 2021",208.95,209.6,211.5,208.35,10.74M,-0.12%
394,"Aug 17, 2021",209.2,210.8,211.5,208.8,7.86M,-0.81%
395,"Aug 16, 2021",210.9,211.4,213.25,210.5,11.19M,-0.26%
396,"Aug 13, 2021",211.45,209.85,212.3,209.2,18.85M,1.22%
397,"Aug 12, 2021",208.9,210.25,214.2,208.35,27.69M,0.12%
398,"Aug 11, 2021",208.65,209.85,210.6,207.45,15.42M,-0.57%
399,"Aug 10, 2021",209.85,214.0,214.45,208.55,18.16M,-1.85%
400,"Aug 09, 2021",213.8,215.0,217.15,212.7,20.36M,-0.21%
401,"Aug 06, 2021",214.25,215.4,216.0,212.6,23.58M,-0.46%
402,"Aug 05, 2021",215.25,208.6,216.75,206.9,47.18M,3.19%
403,"Aug 04, 2021",208.6,210.9,211.1,208.1,11.00M,-0.62%
404,"Aug 03, 2021",209.9,207.5,210.9,206.45,18.47M,1.25%
405,"Aug 02, 2021",207.3,206.45,207.5,205.45,9.67M,1.15%
406,"Jul 30, 2021",204.95,206.1,207.1,204.6,14.94M,-0.53%
407,"Jul 29, 2021",206.05,209.1,210.2,205.65,15.60M,-1.46%
408,"Jul 28, 2021",209.1,208.3,210.0,207.45,14.74M,0.22%
409,"Jul 27, 2021",208.65,212.0,213.0,207.95,24.44M,-1.18%
410,"Jul 26, 2021",211.15,214.0,215.35,210.8,47.26M,-0.59%
411,"Jul 23, 2021",212.4,207.0,213.6,206.5,44.53M,2.61%
